Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.062737,[60  1] ; [1 2],[58.140625  2.859375] ; [2.859375 0.140625],1
r3,1,0.047144,3.940255,[58  3] ; [2 1],[57.1875  3.8125] ; [2.8125 0.1875],0
a7,1,0.128302,2.312927,[45 16] ; [1 2],[43.84375 17.15625] ; [2.15625 0.84375],0
v1,1,0.151016,2.061956,[44 17] ; [1 2],[42.890625 18.109375] ; [2.109375 0.890625],0
d3,1,0.183037,1.772791,[42 18] ; [1 2],[40.95238095 19.04761905] ; [2.04761905 0.95238095],0
s2,1,0.200831,1.636319,[42 19] ; [1 2],[40.984375 20.015625] ; [2.015625 0.984375],0
n5,1,0.202999,1.620664,[55  6] ; [2 1],[54.328125  6.671875] ; [2.671875 0.328125],0
v3,1,0.22774,1.454924,[41 20] ; [1 2],[40.03125 20.96875] ; [1.96875 1.03125],0
v2,1,0.255866,1.290985,[40 21] ; [1 2],[39.078125 21.921875] ; [1.921875 1.078125],0
s3,1,0.266237,1.236033,[39 21] ; [1 2],[38.0952381 21.9047619] ; [1.9047619 1.0952381],0
p4,1,0.279226,1.170852,[52  7] ; [2 1],[51.38709677  7.61290323] ; [2.61290323 0.38709677],0
d1,1,0.285137,1.142441,[39 22] ; [1 2],[38.125 22.875] ; [1.875 1.125],0
p6,1,0.296386,1.090385,[38 22] ; [1 2],[37.14285714 22.85714286] ; [1.85714286 1.14285714],0
a8,1,0.304489,1.054432,[ 7 49] ; [1 2],[ 7.59322034 48.40677966] ; [0.40677966 2.59322034],0
a6,1,0.327625,0.958263,[37 23] ; [1 2],[36.19047619 23.80952381] ; [1.80952381 1.19047619],0
b2,1,0.468042,0.526594,[18 22] ; [2 1],[18.60465116 21.39534884] ; [1.39534884 1.60465116],0
b3,1,0.468042,0.526594,[18 22] ; [2 1],[18.60465116 21.39534884] ; [1.39534884 1.60465116],0
p8,1,0.518482,0.416912,[49 11] ; [2 1],[48.57142857 11.42857143] ; [2.42857143 0.57142857],0
p7,1,0.529864,0.394652,[48 11] ; [2 1],[47.58064516 11.41935484] ; [2.41935484 0.58064516],0
p3,1,0.577586,0.310154,[48 12] ; [2 1],[47.61904762 12.38095238] ; [2.38095238 0.61904762],0
a4,1,0.709496,0.13878,[27 34] ; [1 2],[26.6875 34.3125] ; [1.3125 1.6875],0
p1,1,0.785639,0.073972,[16 45] ; [1 2],[16.203125 44.796875] ; [0.796875 2.203125],0
b1,1,0.792243,0.069379,[25 36] ; [1 2],[24.78125 36.21875] ; [1.21875 1.78125],0
b5,1,0.792243,0.069379,[25 36] ; [1 2],[24.78125 36.21875] ; [1.21875 1.78125],0
s8,1,0.800286,0.063998,[35 24] ; [2 1],[35.20967742 23.79032258] ; [1.79032258 1.20967742],0
p12,1,0.837168,0.042238,[17 44] ; [1 2],[17.15625 43.84375] ; [0.84375 2.15625],0
s7,1,0.859175,0.031479,[40 16] ; [2 1],[39.86440678 16.13559322] ; [2.13559322 0.86440678],0
