Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,129.048737,[296  85] ; [ 4 61],[256.27802691 124.72197309] ; [43.72197309 21.27802691],1
d5,1,0.0,76.613713,[352  29] ; [34 31],[329.74439462  51.25560538] ; [56.25560538  8.74439462],1
d3,1,0.0,71.311169,[318  63] ; [23 42],[291.30269058  89.69730942] ; [49.69730942 15.30269058],1
u1,1,5e-06,21.034955,[106 275] ; [ 1 64],[ 91.4058296 289.5941704] ; [15.5941704 49.4058296],1
d2,1,3.9e-05,16.926367,[227 153] ; [21 44],[211.7752809 168.2247191] ; [36.2247191 28.7752809],1
a5,1,9.6e-05,15.213076,[319  62] ; [41 24],[307.53363229  73.46636771] ; [52.46636771 12.53363229],1
a4,1,0.000113,14.909911,[206 174] ; [18 46],[191.71171171 188.28828829] ; [32.28828829 31.71171171],1
a2,1,0.000419,12.444989,[123 258] ; [ 7 58],[111.05381166 269.94618834] ; [18.94618834 46.05381166],1
s2,1,0.000636,11.667003,[224 152] ; [23 40],[211.55353075 164.44646925] ; [35.44646925 27.55353075],1
a3,1,0.001463,10.124871,[293  87] ; [38 27],[282.65168539  97.34831461] ; [48.34831461 16.65168539],0
p9,1,0.002108,9.45333,[341  37] ; [50 15],[333.62979684  44.37020316] ; [57.37020316  7.62979684],0
p1,1,0.006112,7.51685,[ 37 341] ; [14 51],[ 43.51693002 334.48306998] ; [ 7.48306998 57.51693002],0
p2,1,0.026049,4.952751,[348  31] ; [54 11],[343.14864865  35.85135135] ; [58.85135135  6.14864865],0
u3,1,0.029835,4.718796,[61 25] ; [13 14],[56.31858407 29.68141593] ; [17.68141593  9.31858407],0
p8,1,0.037675,4.319649,[257 121] ; [35 29],[249.71945701 128.28054299] ; [42.28054299 21.71945701],0
s3,1,0.044481,4.03822,[231 143] ; [31 33],[223.71689498 150.28310502] ; [38.28310502 25.71689498],0
s7,1,0.052805,3.750086,[213 147] ; [28 33],[206.0807601 153.9192399] ; [34.9192399 26.0807601],0
u2,1,0.055594,3.664184,[56 30] ; [12 15],[51.75221239 34.24778761] ; [16.24778761 10.75221239],0
b3,1,0.064215,3.425025,[100 142] ; [12 33],[ 94.43902439 147.56097561] ; [17.56097561 27.43902439],0
b2,1,0.064215,3.425025,[100 142] ; [12 33],[ 94.43902439 147.56097561] ; [17.56097561 27.43902439],0
s8,1,0.079309,3.079014,[201 176] ; [27 38],[194.47058824 182.52941176] ; [33.52941176 31.47058824],0
p7,1,0.100059,2.704608,[285  91] ; [43 22],[279.6553288  96.3446712] ; [48.3446712 16.6553288],0
v2,1,0.128075,2.315687,[230 138] ; [33 30],[224.55684455 143.44315545] ; [38.44315545 24.55684455],0
p10,1,0.146887,2.104285,[333  46] ; [52 12],[329.37923251  49.62076749] ; [55.62076749  8.37923251],0
s5,1,0.148143,2.091273,[148 219] ; [19 43],[142.86480186 224.13519814] ; [24.13519814 37.86480186],0
a7,1,0.173518,1.852281,[298  82] ; [46 19],[293.75280899  86.24719101] ; [50.24719101 14.75280899],0
n6,1,0.179599,1.80094,[337  42] ; [54 11],[333.75900901  45.24099099] ; [57.24099099  7.75900901],0
a6,1,0.190632,1.712724,[271 110] ; [41 24],[266.52914798 114.47085202] ; [45.47085202 19.52914798],0
a1,1,0.214379,1.541603,[ 19 362] ; [ 1 64],[ 17.08520179 363.91479821] ; [ 2.91479821 62.08520179],0
r3,1,0.230055,1.440523,[371   8] ; [62  3],[369.61036036   9.38963964] ; [63.38963964  1.61036036],0
a8,1,0.264733,1.243835,[ 47 289] ; [ 5 53],[ 44.34517766 291.65482234] ; [ 7.65482234 50.34517766],0
v1,1,0.275625,1.188538,[229 141] ; [35 29],[225.06912442 144.93087558] ; [38.93087558 25.06912442],0
s6,1,0.278811,1.172878,[285  89] ; [44 19],[281.56979405  92.43020595] ; [47.43020595 15.56979405],0
n1,1,0.293993,1.101244,[20 42] ; [7 8],[21.74025974 40.25974026] ; [5.25974026 9.74025974],0
p11,1,0.352413,0.864749,[317  64] ; [51 14],[314.367713  66.632287] ; [53.632287 11.367713],0
r4,1,0.377875,0.777605,[371  10] ; [62  3],[369.89461883  11.10538117] ; [63.10538117  1.89461883],0
p6,1,0.400146,0.707886,[189 187] ; [29 36],[185.86848073 190.13151927] ; [32.13151927 32.86848073],0
n4,1,0.424215,0.63861,[320  61] ; [52 13],[317.78475336  63.21524664] ; [54.21524664 10.78475336],0
n2,1,0.460651,0.544313,[43 18] ; [12  3],[44.14473684 16.85526316] ; [10.85526316  4.14473684],0
r2,1,0.467855,0.527037,[367  11] ; [62  3],[366.05417607  11.94582393] ; [62.94582393  2.05417607],0
b4,1,0.4738,0.513099,[229 152] ; [36 29],[226.37892377 154.62107623] ; [38.62107623 26.37892377],0
n3,1,0.535231,0.38445,[44 17] ; [12  3],[44.94736842 16.05263158] ; [11.05263158  3.94736842],0
s1,1,0.539265,0.376903,[ 12 365] ; [ 3 61],[ 12.82312925 364.17687075] ; [ 2.17687075 61.82312925],0
b1,1,0.56619,0.329099,[144 237] ; [27 38],[146.07847534 234.92152466] ; [24.92152466 40.07847534],0
p3,1,0.617205,0.249816,[262 119] ; [42 22],[260.27865169 120.72134831] ; [43.72134831 20.27865169],0
p5,1,0.680948,0.16906,[ 62 316] ; [12 53],[ 63.14221219 314.85778781] ; [10.85778781 54.14221219],0
b5,1,0.69271,0.156168,[221 160] ; [36 29],[219.54484305 161.45515695] ; [37.45515695 27.54484305],0
n5,1,0.712401,0.135891,[311  70] ; [51 13],[309.93707865  71.06292135] ; [52.06292135 11.93707865],0
p12,1,0.751212,0.100515,[ 40 340] ; [ 6 59],[ 39.28089888 340.71910112] ; [ 6.71910112 58.28089888],0
v3,1,0.767036,0.087766,[162 199] ; [30 34],[163.08705882 197.91294118] ; [28.91294118 35.08705882],0
v4,1,0.837706,0.041955,[370  10] ; [63  2],[369.75280899  10.24719101] ; [63.24719101  1.75280899],0
s4,1,0.864995,0.028906,[ 67 308] ; [12 52],[ 67.48291572 307.51708428] ; [11.51708428 52.48291572],0
