Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,28.04877,[224  51] ; [27 29],[208.5347432  66.4652568] ; [42.4652568 13.5347432],1
v4,1,0.0,25.956402,[259  18] ; [42 17],[248.14583333  28.85416667] ; [52.85416667  6.14583333],1
r4,1,3e-06,21.569513,[249  29] ; [39 20],[237.57863501  40.42136499] ; [50.42136499  8.57863501],1
n5,1,5e-06,20.845041,[241  35] ; [37 22],[229.03880597  46.96119403] ; [48.96119403 10.03880597],1
r3,1,2e-05,18.21216,[256  19] ; [44 15],[247.00598802  27.99401198] ; [52.99401198  6.00598802],1
p11,1,2.1e-05,18.079191,[230  48] ; [34 25],[217.78041543  60.21958457] ; [46.21958457 12.78041543],1
p8,1,0.000284,13.170167,[139 134] ; [14 43],[126.57272727 146.42727273] ; [26.42727273 30.57272727],1
p9,1,0.000931,10.960934,[223  51] ; [35 22],[213.57099698  60.42900302] ; [44.42900302 12.57099698],1
p4,1,0.002042,9.511269,[156 119] ; [20 38],[145.34534535 129.65465465] ; [30.65465465 27.34534535],0
n3,1,0.006909,7.296352,[42  8] ; [10  9],[37.68115942 12.31884058] ; [14.31884058  4.68115942],0
p2,1,0.007948,7.045062,[224  53] ; [37 20],[216.45808383  60.54191617] ; [44.54191617 12.45808383],0
a1,1,0.008407,6.944701,[ 10 268] ; [ 7 52],[ 14.02373887 263.97626113] ; [ 2.97626113 56.02373887],0
p7,1,0.016013,5.801471,[163 111] ; [24 33],[154.79758308 119.20241692] ; [32.20241692 24.79758308],0
v2,1,0.021216,5.308973,[139 121] ; [20 35],[131.23809524 128.76190476] ; [27.76190476 27.23809524],0
b1,1,0.022298,5.222357,[106 172] ; [32 27],[113.83976261 164.16023739] ; [24.16023739 34.83976261],0
r2,1,0.03426,4.481694,[253  19] ; [49  9],[248.92121212  23.07878788] ; [53.07878788  4.92121212],0
p6,1,0.035701,4.411348,[ 83 191] ; [ 9 46],[ 76.62006079 197.37993921] ; [15.37993921 39.62006079],0
v1,1,0.045958,3.983145,[144 127] ; [22 35],[137.15243902 133.84756098] ; [28.84756098 28.15243902],0
s6,1,0.073293,3.207688,[140 130] ; [23 36],[133.76899696 136.23100304] ; [29.23100304 29.76899696],0
d1,1,0.073629,3.200201,[158 120] ; [26 33],[151.78635015 126.21364985] ; [32.21364985 26.78635015],0
p3,1,0.083614,2.993208,[125 152] ; [19 39],[119.06865672 157.93134328] ; [24.93134328 33.06865672],0
s5,1,0.091782,2.84283,[ 61 205] ; [ 7 48],[ 56.34890966 209.65109034] ; [11.65109034 43.34890966],0
d4,1,0.126494,2.335017,[218  59] ; [41 18],[213.52083333  63.47916667] ; [45.47916667 13.52083333],0
d3,1,0.129006,2.304421,[180  98] ; [32 27],[174.884273 103.115727] ; [37.115727 21.884273],0
r1,1,0.168755,1.893966,[210  65] ; [40 19],[205.83832335  69.16167665] ; [44.16167665 14.83832335],0
s2,1,0.179695,1.800147,[ 75 198] ; [11 47],[ 70.9305136 202.0694864] ; [15.0694864 42.9305136],0
d5,1,0.209564,1.574434,[223  55] ; [43 16],[219.43026706  58.56973294] ; [46.56973294 12.43026706],0
p5,1,0.227526,1.456263,[ 22 255] ; [ 2 56],[ 19.84477612 257.15522388] ; [ 4.15522388 53.84477612],0
a6,1,0.239275,1.384859,[196  82] ; [37 22],[192.20771513  85.79228487] ; [40.79228487 18.20771513],0
a3,1,0.25545,1.293248,[169 108] ; [40 18],[172.81492537 104.18507463] ; [36.18507463 21.81492537],0
a7,1,0.271462,1.209346,[202  74] ; [39 20],[198.55522388  77.44477612] ; [42.44477612 16.55522388],0
u1,1,0.277403,1.179768,[ 38 240] ; [ 5 54],[ 35.47181009 242.52818991] ; [ 7.52818991 51.47181009],0
p12,1,0.386337,0.75044,[ 18 259] ; [ 2 55],[ 16.58682635 260.41317365] ; [ 3.41317365 53.58682635],0
s4,1,0.414569,0.66566,[ 33 237] ; [ 5 54],[ 31.18541033 238.81458967] ; [ 6.81458967 52.18541033],0
s8,1,0.459961,0.545991,[ 59 219] ; [10 49],[ 56.91988131 221.08011869] ; [12.08011869 46.91988131],0
v3,1,0.504647,0.445151,[ 92 176] ; [16 38],[ 89.88819876 178.11180124] ; [18.11180124 35.88819876],0
s3,1,0.574944,0.314479,[101 170] ; [19 38],[ 99.14634146 171.85365854] ; [20.85365854 36.14634146],0
d2,1,0.599242,0.27614,[129 145] ; [30 29],[130.82882883 143.17117117] ; [28.17117117 30.82882883],0
a8,1,0.619042,0.247217,[ 35 219] ; [ 9 46],[ 36.16828479 217.83171521] ; [ 7.83171521 47.16828479],0
n1,1,0.623989,0.240301,[20 29] ; [ 9 10],[20.89705882 28.10294118] ; [ 8.10294118 10.89705882],0
b4,1,0.640296,0.218355,[170 108] ; [38 21],[171.58456973 106.41543027] ; [36.41543027 22.58456973],0
s1,1,0.669227,0.182507,[  3 270] ; [ 1 55],[  3.31914894 269.68085106] ; [ 0.68085106 55.31914894],0
u2,1,0.689661,0.159453,[51 56] ; [10  9],[51.8015873 55.1984127] ; [9.1984127 9.8015873],0
u4,1,0.693977,0.154814,[  3 274] ; [ 1 58],[  3.29761905 273.70238095] ; [ 0.70238095 58.29761905],0
b5,1,0.793776,0.068336,[170 108] ; [35 24],[169.10979228 108.89020772] ; [35.89020772 23.10979228],0
n2,1,0.833792,0.044033,[37 14] ; [15  5],[37.35211268 13.64788732] ; [14.64788732  5.35211268],0
p1,1,0.852381,0.034626,[ 26 251] ; [ 6 53],[ 26.38095238 250.61904762] ; [ 5.61904762 53.38095238],0
a5,1,0.920867,0.009869,[195  83] ; [41 18],[194.68249258  83.31750742] ; [41.31750742 17.68249258],0
a2,1,0.928152,0.008131,[ 58 220] ; [12 47],[ 57.74480712 220.25519288] ; [12.25519288 46.74480712],0
u3,1,0.931142,0.007466,[50 58] ; [ 9 10],[50.17322835 57.82677165] ; [ 8.82677165 10.17322835],0
b2,1,0.955926,0.003054,[ 59 102] ; [13 22],[ 59.14285714 101.85714286] ; [12.85714286 22.14285714],0
b3,1,0.955926,0.003054,[ 59 102] ; [13 22],[ 59.14285714 101.85714286] ; [12.85714286 22.14285714],0
a4,1,0.966891,0.001723,[122 153] ; [26 33],[121.85628743 153.14371257] ; [26.14371257 32.85628743],0
