Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,130.616139,[325 162] ; [ 43 172],[255.29344729 231.70655271] ; [112.70655271 102.29344729],1
s3,1,0.0,127.236223,[347 135] ; [ 57 159],[278.97994269 203.02005731] ; [125.02005731  90.97994269],1
s7,1,0.0,89.424139,[298 174] ; [ 48 156],[241.58579882 230.41420118] ; [104.41420118  99.58579882],1
s8,1,0.0,84.505956,[283 205] ; [ 45 173],[226.71954674 261.28045326] ; [101.28045326 116.71954674],1
s5,1,0.0,58.472233,[210 266] ; [ 30 183],[165.80551524 310.19448476] ; [ 74.19448476 138.80551524],1
s4,1,1e-06,24.819891,[ 98 385] ; [ 12 206],[ 75.79172611 407.20827389] ; [ 34.20827389 183.79172611],1
p4,1,1e-06,23.361627,[324 163] ; [102 114],[295.10953058 191.89046942] ; [130.89046942  85.10953058],1
p9,1,1.6e-05,18.571484,[424  60] ; [161  55],[404.48571429  79.51428571] ; [180.51428571  35.48571429],1
n5,1,0.000122,14.763648,[384 105] ; [140  76],[363.45531915 125.54468085] ; [160.54468085  55.45531915],1
p6,1,0.000124,14.735668,[199 284] ; [ 56 159],[176.45415473 306.54584527] ; [ 78.54584527 136.45415473],1
u1,1,0.000317,12.966655,[119 372] ; [ 27 191],[101.10860367 389.89139633] ; [ 44.89139633 173.10860367],1
n6,1,0.000352,12.773119,[423  64] ; [165  52],[406.75568182  80.24431818] ; [181.24431818  35.75568182],1
p10,1,0.000635,11.669921,[410  75] ; [159  57],[393.67332382  91.32667618] ; [175.32667618  40.67332382],1
p5,1,0.000734,11.402021,[ 64 423] ; [ 10 205],[ 51.33618234 435.66381766] ; [ 22.66381766 192.33618234],1
p12,1,0.001304,10.33741,[ 51 436] ; [  7 209],[ 40.17923186 446.82076814] ; [ 17.82076814 198.17923186],0
p3,1,0.012801,6.196389,[258 231] ; [ 92 124],[242.76595745 246.23404255] ; [107.23404255 108.76595745],0
