Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.234952,[33 46] ; [105  18],[53.97029703 25.02970297] ; [84.02970297 38.97029703],1
r3,1,1.6e-05,18.660056,[52 26] ; [111  11],[63.57 14.43] ; [99.43 22.57],1
p11,1,2.1e-05,18.056166,[35 44] ; [91 32],[49.27722772 29.72277228] ; [76.72277228 46.27722772],1
v4,1,5.1e-05,16.403389,[52 27] ; [108  13],[63.2 15.8] ; [96.8 24.2],1
r2,1,8.2e-05,15.503331,[54 21] ; [114   9],[63.63636364 11.36363636] ; [104.36363636  18.63636364],1
d4,1,0.000287,13.151859,[47 32] ; [100  21],[58.065 20.935] ; [88.935 32.065],1
v2,1,0.002245,9.337774,[20 57] ; [56 61],[30.16494845 46.83505155] ; [45.83505155 71.16494845],0
v3,1,0.006729,7.343914,[12 67] ; [37 77],[20.05699482 58.94300518] ; [28.94300518 85.05699482],0
d3,1,0.007588,7.128253,[34 43] ; [78 45],[43.12 33.88] ; [68.88 54.12],0
p2,1,0.009502,6.725907,[39 39] ; [84 39],[47.73134328 30.26865672] ; [75.26865672 47.73134328],0
u3,1,0.009852,6.66151,[ 8 22] ; [21 15],[13.18181818 16.81818182] ; [15.81818182 20.18181818],0
a5,1,0.017138,5.682213,[38 41] ; [80 43],[46.14851485 32.85148515] ; [71.85148515 51.14851485],0
a7,1,0.02426,5.075976,[40 38] ; [82 40],[47.58 30.42] ; [74.42 47.58],0
v1,1,0.03057,4.67696,[18 58] ; [47 75],[24.94949495 51.05050505] ; [40.05050505 81.94949495],0
a4,1,0.034068,4.49131,[25 53] ; [58 65],[32.20895522 45.79104478] ; [50.79104478 72.20895522],0
a2,1,0.040403,4.200897,[ 7 72] ; [24 99],[12.12376238 66.87623762] ; [ 18.87623762 104.12376238],0
p1,1,0.045353,4.005474,[ 8 71] ; [  4 118],[ 4.71641791 74.28358209] ; [  7.28358209 114.71641791],0
d1,1,0.05307,3.741729,[27 52] ; [59 64],[33.63366337 45.36633663] ; [52.36633663 70.63366337],0
b1,1,0.055549,3.665514,[41 38] ; [47 76],[34.41584158 44.58415842] ; [53.58415842 69.41584158],0
b2,1,0.059306,3.556691,[24 20] ; [28 48],[19.06666667 24.93333333] ; [32.93333333 43.06666667],0
b3,1,0.059306,3.556691,[24 20] ; [28 48],[19.06666667 24.93333333] ; [32.93333333 43.06666667],0
n4,1,0.078655,3.092483,[45 34] ; [85 38],[50.84158416 28.15841584] ; [79.15841584 43.84158416],0
p7,1,0.094734,2.792025,[22 57] ; [48 74],[27.51243781 51.48756219] ; [42.48756219 79.51243781],0
