Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.507179,[162  15] ; [4 9],[154.64210526  22.35789474] ; [11.35789474  1.64210526],1
r2,1,2e-06,22.767731,[170   5] ; [8 4],[166.57754011   8.42245989] ; [11.42245989  0.57754011],1
r3,1,2e-05,18.207301,[171   6] ; [9 4],[167.68421053   9.31578947] ; [12.31578947  0.68421053],1
r1,1,0.000159,14.262053,[145  31] ; [5 8],[139.68253968  36.31746032] ; [10.31746032  2.68253968],1
s6,1,0.000363,12.712249,[147  29] ; [5 7],[142.29787234  33.70212766] ; [9.70212766 2.29787234],1
p9,1,0.000415,12.463393,[154  22] ; [6 6],[149.78723404  26.21276596] ; [10.21276596  1.78723404],1
p2,1,0.000725,11.424189,[132  45] ; [4 9],[126.69473684  50.30526316] ; [9.30526316 3.69473684],1
s2,1,0.000963,10.896628,[130  46] ; [4 9],[124.78306878  51.21693122] ; [9.21693122 3.78306878],1
a7,1,0.002973,8.823809,[125  52] ; [4 9],[120.17368421  56.82631579] ; [8.82631579 4.17368421],0
p1,1,0.005689,7.646224,[  8 169] ; [ 3 10],[ 10.24736842 166.75263158] ; [ 0.75263158 12.24736842],0
s8,1,0.007913,7.053115,[119  58] ; [4 9],[114.58421053  62.41578947] ; [8.41578947 4.58421053],0
p10,1,0.018468,5.551176,[143  33] ; [7 6],[139.68253968  36.31746032] ; [10.31746032  2.68253968],0
p4,1,0.02185,5.257723,[99 78] ; [ 3 10],[95.02105263 81.97894737] ; [6.97894737 6.02105263],0
b1,1,0.032372,4.578707,[ 69 108] ; [9 4],[ 72.66315789 104.33684211] ; [5.33684211 7.66315789],0
s3,1,0.037991,4.305411,[128  47] ; [6 7],[124.73404255  50.26595745] ; [9.26595745 3.73404255],0
d5,1,0.064974,3.405629,[154  22] ; [9 4],[151.78835979  24.21164021] ; [11.21164021  1.78835979],0
n4,1,0.066618,3.364452,[144  31] ; [8 5],[141.4893617  33.5106383] ; [10.5106383  2.4893617],0
d3,1,0.068054,3.329354,[124  52] ; [6 7],[121.05820106  54.94179894] ; [8.94179894 4.05820106],0
u1,1,0.079985,3.065202,[ 54 123] ; [ 1 12],[ 51.23684211 125.76315789] ; [3.76315789 9.23684211],0
s5,1,0.097633,2.743796,[ 69 100] ; [ 2 10],[ 66.29281768 102.70718232] ; [4.70718232 7.29281768],0
s1,1,0.215228,1.535904,[ 11 163] ; [ 2 11],[ 12.09625668 161.90374332] ; [ 0.90374332 12.09625668],0
d2,1,0.225564,1.46862,[111  65] ; [6 7],[108.95238095  67.04761905] ; [8.04761905 4.95238095],0
a6,1,0.228434,1.450583,[123  53] ; [7 6],[121.05820106  54.94179894] ; [8.94179894 4.05820106],0
n5,1,0.245323,1.349744,[133  42] ; [8 5],[131.25  43.75] ; [9.75 3.25],0
b5,1,0.260989,1.263503,[122  55] ; [7 6],[120.17368421  56.82631579] ; [8.82631579 4.17368421],0
a3,1,0.283324,1.151074,[142  35] ; [12  1],[143.46315789  33.53684211] ; [10.53684211  2.46315789],0
p3,1,0.370228,0.802899,[ 77 100] ; [4 9],[ 75.45789474 101.54210526] ; [5.54210526 7.45789474],0
a5,1,0.373285,0.792699,[141  36] ; [9 4],[139.73684211  37.26315789] ; [10.26315789  2.73684211],0
n6,1,0.376673,0.78153,[149  27] ; [9 3],[147.91489362  28.08510638] ; [10.08510638  1.91489362],0
p7,1,0.388277,0.744331,[88 85] ; [5 8],[86.5 86.5] ; [6.5 6.5],0
a2,1,0.401813,0.702893,[ 61 116] ; [ 3 10],[ 59.62105263 117.37894737] ; [4.37894737 8.62105263],0
p6,1,0.416264,0.660839,[ 60 116] ; [ 3 10],[ 58.66666667 117.33333333] ; [4.33333333 8.66666667],0
d4,1,0.461381,0.542543,[149  27] ; [10  3],[148.06349206  27.93650794] ; [10.93650794  2.06349206],0
a8,1,0.467048,0.528951,[ 24 132] ; [ 3 10],[ 24.92307692 131.07692308] ; [ 2.07692308 10.92307692],0
n2,1,0.470889,0.519888,[36 15] ; [4 3],[35.17241379 15.82758621] ; [4.82758621 2.17241379],0
p11,1,0.51978,0.414331,[124  53] ; [8 5],[122.96842105  54.03157895] ; [9.03157895 3.96842105],0
d1,1,0.524791,0.404467,[111  66] ; [7 6],[109.92631579  67.07368421] ; [8.07368421 4.92631579],0
a4,1,0.545791,0.364911,[97 80] ; [6 7],[95.95263158 81.04736842] ; [7.04736842 5.95263158],0
n3,1,0.679838,0.170308,[38 13] ; [4 2],[37.57894737 13.42105263] ; [4.42105263 1.57894737],0
a1,1,0.684463,0.165146,[  9 168] ; [ 1 12],[  9.31578947 167.68421053] ; [ 0.68421053 12.31578947],0
s4,1,0.70143,0.146988,[ 33 143] ; [ 3 10],[ 33.52380952 142.47619048] ; [ 2.47619048 10.52380952],0
b4,1,0.723183,0.125463,[100  77] ; [8 5],[100.61052632  76.38947368] ; [7.38947368 5.61052632],0
n1,1,0.723301,0.125352,[25 25] ; [4 3],[25.43859649 24.56140351] ; [3.56140351 3.43859649],0
v2,1,0.775827,0.081089,[99 72] ; [7 6],[98.51086957 72.48913043] ; [7.48913043 5.51086957],0
b2,1,0.839714,0.040909,[59 73] ; [5 7],[58.66666667 73.33333333] ; [5.33333333 6.66666667],0
b3,1,0.839714,0.040909,[59 73] ; [5 7],[58.66666667 73.33333333] ; [5.33333333 6.66666667],0
v1,1,0.968579,0.001552,[86 84] ; [6 6],[85.93406593 84.06593407] ; [6.06593407 5.93406593],0
v3,1,0.994562,4.6e-05,[69 97] ; [5 7],[69.01123596 96.98876404] ; [4.98876404 7.01123596],0
