Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1e-06,24.705311,[25  4] ; [114 183],[12.36503067 16.63496933] ; [126.63496933 170.36503067],1
s5,1,3e-06,21.631187,[18  9] ; [ 71 218],[ 7.60443038 19.39556962] ; [ 81.39556962 207.60443038],1
p6,1,2.5e-05,17.774029,[18 10] ; [ 78 219],[ 8.27076923 19.72923077] ; [ 87.72923077 209.27076923],1
p1,1,2.5e-05,17.747408,[ 8 21] ; [ 17 279],[ 2.23076923 26.76923077] ; [ 22.76923077 273.23076923],1
p4,1,0.000581,11.835233,[24  5] ; [146 150],[15.16923077 13.83076923] ; [154.83076923 141.16923077],1
p7,1,0.001233,10.440484,[25  3] ; [169 122],[17.02821317 10.97178683] ; [176.97178683 114.02821317],0
p8,1,0.001467,10.119519,[22  6] ; [139 156],[13.95665635 14.04334365] ; [147.04334365 147.95665635],0
p12,1,0.002741,8.972474,[ 6 23] ; [ 17 279],[ 2.05230769 26.94769231] ; [ 20.94769231 275.05230769],0
s6,1,0.003393,8.58327,[22  3] ; [171 123],[15.12539185  9.87460815] ; [177.87460815 116.12539185],0
a1,1,0.004589,8.034518,[ 4 25] ; [  9 289],[ 1.1529052 27.8470948] ; [ 11.8470948 286.1529052],0
s7,1,0.018729,5.526617,[17  9] ; [120 169],[11.30793651 14.69206349] ; [125.69206349 163.30793651],0
a5,1,0.019372,5.467658,[25  4] ; [193 105],[19.33333333  9.66666667] ; [198.66666667  99.33333333],0
b5,1,0.034232,4.483103,[10 19] ; [164 134],[15.43119266 13.56880734] ; [158.56880734 139.43119266],0
p9,1,0.037972,4.306289,[27  1] ; [238  57],[22.97213622  5.02786378] ; [242.02786378  52.97213622],0
p10,1,0.074652,3.17764,[27  2] ; [235  61],[23.37846154  5.62153846] ; [238.62153846  57.37846154],0
r3,1,0.139983,2.178147,[25  3] ; [283  13],[26.61728395  1.38271605] ; [281.38271605  14.61728395],0
v4,1,0.144103,2.133587,[24  4] ; [277  20],[25.93230769  2.06769231] ; [275.06769231  21.93230769],0
b3,1,0.212793,1.552324,[ 8 11] ; [ 47 119],[ 5.64864865 13.35135135] ; [ 49.35135135 116.64864865],0
b2,1,0.212793,1.552324,[ 8 11] ; [ 47 119],[ 5.64864865 13.35135135] ; [ 49.35135135 116.64864865],0
d1,1,0.230988,1.434765,[12 17] ; [158 140],[15.0764526 13.9235474] ; [154.9235474 143.0764526],0
v3,1,0.233446,1.419742,[10 18] ; [ 74 218],[ 7.35 20.65] ; [ 76.65 215.35],0
s4,1,0.259997,1.268774,[ 3 26] ; [ 55 238],[ 5.22360248 23.77639752] ; [ 52.77639752 240.22360248],0
s1,1,0.279391,1.170049,[ 2 27] ; [  9 284],[ 0.99068323 28.00931677] ; [ 10.00931677 282.99068323],0
p2,1,0.323888,0.97318,[25  3] ; [244  54],[23.10429448  4.89570552] ; [245.89570552  52.10429448],0
r2,1,0.338398,0.91649,[25  4] ; [270  25],[26.40432099  2.59567901] ; [268.59567901  26.40432099],0
a6,1,0.353093,0.862311,[22  7] ; [201  97],[19.77675841  9.22324159] ; [203.22324159  94.77675841],0
d3,1,0.355415,0.85403,[17 12] ; [200  98],[19.24464832  9.75535168] ; [197.75535168 100.24464832],0
s2,1,0.383505,0.759437,[10 18] ; [131 165],[12.18518519 15.81481481] ; [128.81481481 167.18518519],0
n6,1,0.401992,0.70236,[25  3] ; [247  50],[23.43384615  4.56615385] ; [248.56615385  48.43384615],0
n5,1,0.418878,0.653462,[22  7] ; [201  92],[20.08385093  8.91614907] ; [202.91614907  90.08385093],0
