Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,29.748488,[14 23] ; [47  4],[25.64772727 11.35227273] ; [35.35227273 15.64772727],1
s7,1,0.010517,6.545218,[12 26] ; [29 20],[17.90804598 20.09195402] ; [23.09195402 25.90804598],0
s4,1,0.069195,3.302009,[ 5 33] ; [15 36],[ 8.53932584 29.46067416] ; [11.46067416 39.53932584],0
p5,1,0.080863,3.047466,[ 4 33] ; [ 1 49],[ 2.12643678 34.87356322] ; [ 2.87356322 47.12643678],0
d4,1,0.085095,2.964799,[27 11] ; [43  7],[30.22727273  7.77272727] ; [39.77272727 10.22727273],0
n4,1,0.104592,2.634091,[23 15] ; [22 29],[19.21348315 18.78651685] ; [25.78651685 25.21348315],0
d2,1,0.130504,2.286496,[19 19] ; [17 33],[15.54545455 22.45454545] ; [20.45454545 29.54545455],0
r2,1,0.153319,2.038919,[31  7] ; [45  4],[33.1954023  4.8045977] ; [42.8045977  6.1954023],0
p7,1,0.158039,1.992894,[25 10] ; [27 21],[21.92771084 13.07228916] ; [30.07228916 17.92771084],0
u3,1,0.200618,1.637868,[10  6] ; [14  3],[11.63636364  4.36363636] ; [12.36363636  4.63636364],0
s8,1,0.208073,1.584784,[15 23] ; [27 24],[17.93258427 20.06741573] ; [24.06741573 26.93258427],0
d1,1,0.2082,1.583897,[18 20] ; [31 20],[20.92134831 17.07865169] ; [28.07865169 22.92134831],0
s5,1,0.224765,1.473684,[ 9 27] ; [18 30],[11.57142857 24.42857143] ; [15.42857143 32.57142857],0
u1,1,0.235229,1.408963,[ 5 33] ; [ 3 48],[ 3.41573034 34.58426966] ; [ 4.58426966 46.41573034],0
d3,1,0.256704,1.286447,[23 15] ; [36 14],[25.47727273 12.52272727] ; [33.52272727 16.47727273],0
p2,1,0.269283,1.220395,[32  6] ; [38 13],[29.88764045  8.11235955] ; [40.11235955 10.88764045],0
d5,1,0.32938,0.951334,[27 11] ; [40 10],[28.93181818  9.06818182] ; [38.06818182 11.93181818],0
p8,1,0.331233,0.944072,[19 18] ; [20 29],[16.77906977 20.22093023] ; [22.22093023 26.77906977],0
v2,1,0.344189,0.894767,[17 19] ; [26 19],[19.11111111 16.88888889] ; [23.88888889 21.11111111],0
b5,1,0.353815,0.859726,[26 12] ; [30 21],[23.91011236 14.08988764] ; [32.08988764 18.91011236],0
a7,1,0.412169,0.672535,[27 11] ; [32 19],[25.19101124 12.80898876] ; [33.80898876 17.19101124],0
v4,1,0.437,0.604147,[34  4] ; [47  3],[34.97727273  3.02272727] ; [46.02272727  3.97727273],0
p10,1,0.443256,0.587838,[23 14] ; [35 15],[24.66666667 12.33333333] ; [33.33333333 16.66666667],0
p11,1,0.457711,0.551486,[26 12] ; [31 20],[24.33707865 13.66292135] ; [32.66292135 18.33707865],0
a3,1,0.513021,0.4279,[22 16] ; [33 18],[23.48314607 14.51685393] ; [31.51685393 19.48314607],0
n2,1,0.522003,0.409935,[12  3] ; [15  2],[12.65625  2.34375] ; [14.34375  2.65625],0
p6,1,0.570056,0.322589,[ 9 27] ; [15 34],[10.16470588 25.83529412] ; [13.83529412 35.16470588],0
p3,1,0.595696,0.281537,[15 23] ; [23 28],[16.2247191 21.7752809] ; [21.7752809 29.2247191],0
u2,1,0.605591,0.266645,[12  4] ; [14  3],[12.60606061  3.39393939] ; [13.39393939  3.60606061],0
p1,1,0.631123,0.23054,[ 2 36] ; [ 4 47],[ 2.56179775 35.43820225] ; [ 3.43820225 47.56179775],0
r4,1,0.642494,0.215496,[29  9] ; [41 10],[29.88764045  8.11235955] ; [40.11235955 10.88764045],0
n1,1,0.647434,0.20915,[ 5 10] ; [ 7 10],[5.625 9.375] ; [ 6.375 10.625],0
a2,1,0.686014,0.163434,[ 8 30] ; [ 9 42],[ 7.25842697 30.74157303] ; [ 9.74157303 41.25842697],0
s1,1,0.713135,0.135166,[ 1 37] ; [ 2 47],[ 1.31034483 36.68965517] ; [ 1.68965517 47.31034483],0
b1,1,0.736027,0.113649,[20 18] ; [25 26],[19.21348315 18.78651685] ; [25.78651685 25.21348315],0
p12,1,0.755772,0.096744,[ 1 36] ; [ 2 49],[ 1.26136364 35.73863636] ; [ 1.73863636 49.26136364],0
a1,1,0.762522,0.091307,[ 2 36] ; [ 2 49],[ 1.70786517 36.29213483] ; [ 2.29213483 48.70786517],0
r1,1,0.803744,0.061754,[28 10] ; [38 12],[28.5  9.5] ; [37.5 12.5],0
n3,1,0.811235,0.057041,[10  5] ; [12  5],[10.3125  4.6875] ; [11.6875  5.3125],0
