Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.160561,[181  52] ; [44 68],[151.95652174  81.04347826] ; [73.04347826 38.95652174],1
a6,1,0.0,40.844015,[184  49] ; [50 62],[158.03478261  74.96521739] ; [75.96521739 36.03478261],1
a2,1,1e-06,25.111677,[ 80 154] ; [ 10 102],[ 60.86705202 173.13294798] ; [29.13294798 82.86705202],1
r4,1,2e-06,22.779837,[208  26] ; [76 36],[192.06936416  41.93063584] ; [91.93063584 20.06936416],1
u1,1,8e-06,20.059176,[ 63 171] ; [  7 105],[ 47.34104046 186.65895954] ; [22.65895954 89.34104046],1
r3,1,1e-05,19.507741,[220  12] ; [89 23],[208.39534884  23.60465116] ; [100.60465116  11.39534884],1
d4,1,0.000354,12.762206,[197  36] ; [76 36],[184.37391304  48.62608696] ; [88.62608696 23.37391304],1
b5,1,0.00037,12.680364,[165  69] ; [57 55],[150.13872832  83.86127168] ; [71.86127168 40.13872832],1
v2,1,0.000384,12.607762,[131  94] ; [40 67],[115.88855422 109.11144578] ; [55.11144578 51.88855422],1
v4,1,0.000874,11.076181,[214  19] ; [88 23],[204.55232558  28.44767442] ; [97.44767442 13.55232558],1
d1,1,0.00182,9.722315,[142  92] ; [48 64],[128.49710983 105.50289017] ; [61.50289017 50.49710983],0
d5,1,0.004124,8.228563,[197  36] ; [80 32],[187.07536232  45.92463768] ; [89.92463768 22.07536232],0
u3,1,0.004472,8.081633,[40 26] ; [10 23],[33.33333333 32.66666667] ; [16.66666667 16.33333333],0
r2,1,0.006835,7.315756,[216  13] ; [95 16],[209.46764706  19.53235294] ; [101.53235294   9.46764706],0
r1,1,0.007373,7.179697,[185  48] ; [74 38],[174.91884058  58.08115942] ; [84.08115942 27.91884058],0
u2,1,0.020479,5.370629,[40 24] ; [12 20],[34.66666667 29.33333333] ; [17.33333333 14.66666667],0
p4,1,0.031234,4.640041,[114 119] ; [41 71],[104.68115942 128.31884058] ; [50.31884058 61.68115942],0
p9,1,0.04016,4.211104,[182  50] ; [75 35],[174.33918129  57.66081871] ; [82.66081871 27.33918129],0
p10,1,0.042637,4.109748,[175  58] ; [71 39],[167.10787172  65.89212828] ; [78.89212828 31.10787172],0
a5,1,0.050471,3.825748,[178  56] ; [74 38],[170.42774566  63.57225434] ; [81.57225434 30.42774566],0
a8,1,0.050546,3.82327,[ 35 173] ; [ 9 95],[ 29.33333333 178.66666667] ; [14.66666667 89.33333333],0
p5,1,0.050585,3.821977,[  9 222] ; [ 10 100],[ 12.87096774 218.12903226] ; [  6.12903226 103.87096774],0
b1,1,0.072119,3.234126,[ 87 147] ; [53 59],[ 94.68208092 139.31791908] ; [45.31791908 66.68208092],0
n6,1,0.094822,2.790544,[194  39] ; [84 27],[188.29651163  44.70348837] ; [89.70348837 21.29651163],0
p6,1,0.101956,2.67467,[ 64 169] ; [21 88],[ 57.90935673 175.09064327] ; [27.09064327 81.90935673],0
a4,1,0.103499,2.650778,[122 112] ; [47 63],[114.95930233 119.04069767] ; [54.04069767 55.95930233],0
b3,1,0.124726,2.356954,[55 91] ; [39 42],[60.45814978 85.54185022] ; [33.54185022 47.45814978],0
b2,1,0.124726,2.356954,[55 91] ; [39 42],[60.45814978 85.54185022] ; [33.54185022 47.45814978],0
s2,1,0.199373,1.646963,[117 114] ; [48 63],[111.44736842 119.55263158] ; [53.55263158 57.44736842],0
p2,1,0.201182,1.633774,[169  65] ; [72 38],[163.93604651  70.06395349] ; [77.06395349 32.93604651],0
b4,1,0.211088,1.563946,[146  88] ; [62 50],[140.67052023  93.32947977] ; [67.32947977 44.67052023],0
s3,1,0.294369,1.099533,[131  99] ; [56 54],[126.5 103.5] ; [60.5 49.5],0
s8,1,0.30202,1.065254,[ 95 139] ; [39 73],[ 90.62427746 143.37572254] ; [43.37572254 68.62427746],0
p3,1,0.318345,0.995734,[ 91 143] ; [37 74],[ 86.8173913 147.1826087] ; [41.1826087 69.8173913],0
p7,1,0.349127,0.876627,[ 98 132] ; [41 69],[ 94.02941176 135.97058824] ; [44.97058824 65.02941176],0
n3,1,0.395724,0.72128,[42 13] ; [26 12],[40.21505376 14.78494624] ; [27.78494624 10.21505376],0
u4,1,0.406922,0.687776,[  5 229] ; [  1 111],[  4.05780347 229.94219653] ; [  1.94219653 110.05780347],0
d2,1,0.497294,0.460706,[123 109] ; [54 56],[120.07017544 111.92982456] ; [56.92982456 53.07017544],0
v1,1,0.514884,0.424129,[106 118] ; [47 61],[103.22891566 120.77108434] ; [49.77108434 58.22891566],0
p1,1,0.569544,0.323446,[ 13 220] ; [  8 104],[ 14.1826087 218.8173913] ; [  6.8173913 105.1826087],0
s6,1,0.571543,0.320107,[148  85] ; [67 44],[145.625  87.375] ; [69.375 41.625],0
p11,1,0.617334,0.249632,[167  67] ; [77 35],[165.01734104  68.98265896] ; [78.98265896 33.01734104],0
n2,1,0.620043,0.245808,[40 16] ; [26 13],[38.90526316 17.09473684] ; [27.09473684 11.90526316],0
s7,1,0.626138,0.237334,[102 121] ; [52 55],[104.06666667 118.93333333] ; [49.93333333 57.06666667],0
s1,1,0.639003,0.220049,[ 10 220] ; [  6 103],[ 10.85545723 219.14454277] ; [  5.14454277 103.85545723],0
s5,1,0.644016,0.213528,[ 58 166] ; [30 76],[ 59.73333333 164.26666667] ; [28.26666667 77.73333333],0
p12,1,0.686404,0.163006,[ 14 219] ; [  8 104],[ 14.85797101 218.14202899] ; [  7.14202899 104.85797101],0
v3,1,0.704875,0.14345,[ 83 141] ; [37 69],[ 81.45454545 142.54545455] ; [38.54545455 67.45454545],0
a3,1,0.762452,0.091363,[168  65] ; [79 33],[166.81449275  66.18550725] ; [80.18550725 31.81449275],0
n1,1,0.870158,0.026718,[24 30] ; [18 21],[24.38709677 29.61290323] ; [17.61290323 21.38709677],0
n5,1,0.886523,0.020365,[187  45] ; [91 21],[187.48837209  44.51162791] ; [90.51162791 21.48837209],0
a1,1,0.922443,0.009478,[ 14 220] ; [  7 105],[ 14.20231214 219.79768786] ; [  6.79768786 105.20231214],0
s4,1,0.931999,0.007281,[ 32 199] ; [15 96],[ 31.74561404 199.25438596] ; [15.25438596 95.74561404],0
