Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.135723,[ 66 108] ; [78 19],[92.45756458 81.54243542] ; [51.54243542 45.45756458],1
s8,1,0.000196,13.872467,[ 51 133] ; [49 49],[ 65.24822695 118.75177305] ; [34.75177305 63.24822695],1
s7,1,0.000222,13.631746,[ 55 126] ; [50 44],[ 69.10909091 111.89090909] ; [35.89090909 58.10909091],1
v1,1,0.001489,10.092332,[ 66 111] ; [55 41],[78.45054945 98.54945055] ; [42.54945055 53.45054945],0
d1,1,0.004485,8.076166,[ 73 112] ; [56 42],[ 84.32862191 100.67137809] ; [44.67137809 53.32862191],0
p3,1,0.006896,7.299843,[ 34 151] ; [32 66],[ 43.14487633 141.85512367] ; [22.85512367 75.14487633],0
a4,1,0.008941,6.834623,[ 56 129] ; [45 53],[ 66.02473498 118.97526502] ; [34.97526502 63.02473498],0
n4,1,0.026971,4.892692,[122  63] ; [77 21],[130.08833922  54.91166078] ; [68.91166078 29.08833922],0
s2,1,0.037424,4.330991,[ 68 115] ; [49 49],[ 76.19572954 106.80427046] ; [40.80427046 57.19572954],0
a5,1,0.03754,4.325726,[111  74] ; [71 27],[118.97526502  66.02473498] ; [63.02473498 34.97526502],0
d4,1,0.037953,4.307131,[134  51] ; [81 16],[141.04609929  43.95390071] ; [73.95390071 23.04609929],0
a1,1,0.040073,4.214789,[  3 182] ; [ 6 92],[  5.88339223 179.11660777] ; [ 3.11660777 94.88339223],0
a3,1,0.051938,3.777767,[114  71] ; [71 26],[121.36524823  63.63475177] ; [63.63475177 33.36524823],0
s6,1,0.07055,3.270182,[97 85] ; [62 34],[104.09352518  77.90647482] ; [54.90647482 41.09352518],0
d2,1,0.079795,3.069073,[ 62 122] ; [43 54],[ 68.7544484 115.2455516] ; [36.2455516 60.7544484],0
v4,1,0.0849,2.968504,[164  18] ; [94  4],[167.7  14.3] ; [90.3  7.7],0
p10,1,0.105647,2.618161,[136  48] ; [80 17],[141.43772242  42.56227758] ; [74.56227758 22.43772242],0
r2,1,0.105976,2.613221,[163  17] ; [94  4],[166.4028777  13.5971223] ; [90.5971223  7.4028777],0
p1,1,0.106854,2.600147,[  8 175] ; [ 9 89],[ 11.07117438 171.92882562] ; [ 5.92882562 92.07117438],0
u2,1,0.109229,2.565348,[34 36] ; [18  9],[37.5257732 32.4742268] ; [14.4742268 12.5257732],0
r4,1,0.127499,2.322693,[156  29] ; [89  9],[160.1590106  24.8409894] ; [84.8409894 13.1590106],0
n5,1,0.148303,2.089616,[117  66] ; [71 27],[122.4341637  60.5658363] ; [65.5658363 32.4341637],0
r3,1,0.181007,1.789341,[173  10] ; [95  2],[175.15714286   7.84285714] ; [92.84285714  4.15714286],0
s3,1,0.18292,1.773743,[90 94] ; [55 41],[95.28571429 88.71428571] ; [49.71428571 46.28571429],0
s1,1,0.191623,1.705096,[  3 181] ; [ 4 91],[  4.61648746 179.38351254] ; [ 2.38351254 92.61648746],0
p7,1,0.199375,1.646948,[83 95] ; [51 42],[88.01476015 89.98523985] ; [45.98523985 47.01476015],0
a7,1,0.215073,1.536943,[116  69] ; [68 29],[120.70921986  64.29078014] ; [63.29078014 33.70921986],0
d5,1,0.22495,1.472508,[129  56] ; [75 23],[133.35689046  51.64310954] ; [70.64310954 27.35689046],0
a2,1,0.243042,1.362863,[ 26 159] ; [19 79],[ 29.41696113 155.58303887] ; [15.58303887 82.41696113],0
n6,1,0.268996,1.221859,[148  36] ; [84 14],[151.37588652  32.62411348] ; [80.62411348 17.37588652],0
r1,1,0.289826,1.120428,[134  50] ; [77 21],[137.67375887  46.32624113] ; [73.32624113 24.67375887],0
a6,1,0.328,0.956777,[115  70] ; [66 31],[118.74113475  66.25886525] ; [62.25886525 34.74113475],0
d3,1,0.33077,0.94588,[106  79] ; [62 36],[109.82332155  75.17667845] ; [58.17667845 39.82332155],0
p2,1,0.338984,0.914271,[147  38] ; [73 25],[143.81625442  41.18374558] ; [76.18374558 21.81625442],0
s4,1,0.343429,0.89759,[ 30 152] ; [12 86],[ 27.3 154.7] ; [14.7 83.3],0
n1,1,0.350557,0.871439,[19 37] ; [ 4 14],[17.40540541 38.59459459] ; [ 5.59459459 12.40540541],0
u3,1,0.400056,0.708158,[38 33] ; [17 10],[39.84693878 31.15306122] ; [15.15306122 11.84693878],0
p9,1,0.456704,0.55396,[147  35] ; [81 15],[149.26618705  32.73381295] ; [78.73381295 17.26618705],0
