Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,343.184395,[ 98 312] ; [379  56],[231.44378698 178.55621302] ; [245.55621302 189.44378698],1
s6,1,0.0,164.023668,[188 219] ; [377  53],[274.73715651 132.26284349] ; [290.26284349 139.73715651],1
s7,1,0.0,156.362546,[104 290] ; [295 125],[193.12776413 200.87223587] ; [205.87223587 214.12776413],1
s8,1,0.0,123.080331,[102 310] ; [273 163],[182.19339623 229.80660377] ; [192.80660377 243.19339623],1
s5,1,0.0,83.470168,[ 73 329] ; [201 215],[134.65525672 267.34474328] ; [139.34474328 276.65525672],1
s4,1,0.0,31.216453,[ 38 372] ; [102 330],[ 68.17102138 341.82897862] ; [ 71.82897862 360.17102138],1
d1,1,4.1e-05,16.818347,[213 201] ; [286 152],[242.47183099 171.52816901] ; [256.52816901 181.47183099],1
d4,1,8.3e-05,15.490586,[320  94] ; [380  54],[341.74528302  72.25471698] ; [358.25471698  75.74528302],1
u1,1,0.000125,14.719399,[ 52 362] ; [ 99 339],[ 73.37323944 340.62676056] ; [ 77.62676056 360.37323944],1
p10,1,0.000147,14.409795,[306  99] ; [371  61],[327.58064516  77.41935484] ; [349.41935484  82.58064516],1
p12,1,0.000173,14.100304,[ 17 391] ; [ 48 385],[ 31.53388823 376.46611177] ; [ 33.46611177 399.53388823],1
p6,1,0.000212,13.718471,[122 282] ; [183 247],[147.74580336 256.25419664] ; [157.25419664 272.74580336],1
p4,1,0.000368,12.688976,[218 191] ; [283 150],[243.35985748 165.64014252] ; [257.64014252 175.35985748],1
p9,1,0.00158,9.982509,[329  80] ; [379  50],[345.55131265  63.44868735] ; [362.44868735  66.55131265],0
d2,1,0.002183,9.388959,[174 239] ; [229 206],[196.27240566 216.72759434] ; [206.72759434 228.27240566],0
u3,1,0.002974,8.823557,[72 68] ; [77 33],[83.44 56.56] ; [65.56 44.44],0
u4,1,0.003813,8.370581,[  3 411] ; [ 16 422],[  9.23239437 404.76760563] ; [  9.76760563 428.23239437],0
a2,1,0.004336,8.137517,[ 80 334] ; [121 317],[ 97.66901408 316.33098592] ; [103.33098592 334.66901408],0
a3,1,0.006545,7.39367,[273 139] ; [326 110],[291.02358491 120.97641509] ; [307.97641509 128.02358491],0
v1,1,0.007564,7.134007,[199 206] ; [247 176],[218.15217391 186.84782609] ; [227.84782609 195.15217391],0
r2,1,0.010045,6.626958,[385  25] ; [425  11],[392.55319149  17.44680851] ; [417.44680851  18.55319149],0
n5,1,0.011039,6.459098,[284 126] ; [335 100],[300.34319527 109.65680473] ; [318.65680473 116.34319527],0
a4,1,0.015765,5.8289,[165 247] ; [211 226],[182.46407538 229.53592462] ; [193.53592462 243.46407538],0
d5,1,0.018924,5.508492,[322  92] ; [365  69],[335.39858491  78.60141509] ; [351.60141509  82.39858491],0
v3,1,0.031077,4.648686,[145 256] ; [182 236],[160.10622711 240.89377289] ; [166.89377289 251.10622711],0
r1,1,0.031264,4.638424,[322  90] ; [366  70],[334.26415094  77.73584906] ; [353.73584906  82.26415094],0
a1,1,0.036997,4.350549,[ 13 401] ; [ 27 411],[ 19.43661972 394.56338028] ; [ 20.56338028 417.43661972],0
a8,1,0.046149,3.976162,[ 42 332] ; [ 65 337],[ 51.56958763 322.43041237] ; [ 55.43041237 346.56958763],0
a5,1,0.051718,3.784868,[288 126] ; [330 107],[300.64864865 113.35135135] ; [317.35135135 119.64864865],0
d3,1,0.057951,3.595066,[273 140] ; [313 121],[285.73553719 127.26446281] ; [300.26446281 133.73553719],0
p3,1,0.058292,3.585337,[192 220] ; [230 203],[205.75621302 206.24378698] ; [216.24378698 216.75621302],0
p7,1,0.059218,3.559142,[250 157] ; [285 136],[262.97705314 144.02294686] ; [272.02294686 148.97705314],0
a6,1,0.068792,3.311616,[295 119] ; [284 150],[282.67216981 131.32783019] ; [296.32783019 137.67216981],0
s1,1,0.076832,3.130673,[  9 400] ; [ 19 414],[ 13.60095012 395.39904988] ; [ 14.39904988 418.60095012],0
p5,1,0.077976,3.106584,[ 38 375] ; [ 56 374],[ 46.05219454 366.94780546] ; [ 47.94780546 382.05219454],0
b1,1,0.119007,2.430344,[144 270] ; [175 263],[155.00704225 258.99295775] ; [163.99295775 274.00704225],0
r4,1,0.136502,2.216958,[383  31] ; [416  22],[388.24647887  25.75352113] ; [410.75352113  27.24647887],0
n4,1,0.136644,2.215352,[304 109] ; [340  96],[313.27679623  99.72320377] ; [330.72320377 105.27679623],0
n1,1,0.150631,2.065854,[29 67] ; [37 55],[33.70212766 62.29787234] ; [32.29787234 59.70212766],0
v2,1,0.152251,2.049547,[215 183] ; [246 171],[225.12638037 172.87361963] ; [235.87361963 181.12638037],0
n6,1,0.157585,1.997248,[341  73] ; [372  61],[348.50295159  65.49704841] ; [364.49704841  68.50295159],0
n2,1,0.260472,1.266248,[70 28] ; [73 20],[73.37172775 24.62827225] ; [69.62827225 23.37172775],0
u2,1,0.271111,1.211117,[75 64] ; [67 43],[79.26907631 59.73092369] ; [62.73092369 47.26907631],0
p1,1,0.374906,0.787338,[ 31 381] ; [ 40 394],[ 34.57683215 377.42316785] ; [ 36.42316785 397.57683215],0
p11,1,0.397559,0.715698,[333  81] ; [342  96],[327.99295775  86.00704225] ; [347.00704225  90.99295775],0
b2,1,0.514232,0.425447,[ 86 152] ; [104 163],[ 89.54455446 148.45544554] ; [100.45544554 166.54455446],0
b3,1,0.514232,0.425447,[ 86 152] ; [104 163],[ 89.54455446 148.45544554] ; [100.45544554 166.54455446],0
a7,1,0.658432,0.195434,[298 116] ; [319 116],[300.86925795 113.13074205] ; [316.13074205 118.86925795],0
n3,1,0.677237,0.173252,[72 24] ; [68 26],[70.73684211 25.26315789] ; [69.26315789 24.73684211],0
p2,1,0.733996,0.115474,[341  71] ; [363  71],[342.8463357  69.1536643] ; [361.1536643  72.8463357],0
b5,1,0.86425,0.02923,[250 164] ; [267 171],[251.21830986 162.78169014] ; [265.78169014 172.21830986],0
