Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n2,1,0.004563,8.044959,[10  1] ; [1 4],[7.5625 3.4375] ; [3.4375 1.5625],0
a4,1,0.36131,0.833333,[26 34] ; [10 20],[24. 36.] ; [12. 18.],0
d3,1,0.370558,0.801793,[41 18] ; [18 12],[39.11235955 19.88764045] ; [19.88764045 10.11235955],0
n6,1,0.382007,0.764233,[56  3] ; [27  3],[55.02247191  3.97752809] ; [27.97752809  2.02247191],0
p6,1,0.403013,0.699317,[38 21] ; [16 13],[36.20454545 22.79545455] ; [17.79545455 11.20454545],0
s6,1,0.430174,0.622354,[51  8] ; [24  6],[49.71910112  9.28089888] ; [25.28089888  4.71910112],0
r1,1,0.446243,0.580177,[50 10] ; [23  7],[48.66666667 11.33333333] ; [24.33333333  5.66666667],0
v4,1,0.469456,0.523256,[58  2] ; [28  2],[57.33333333  2.66666667] ; [28.66666667  1.33333333],0
r4,1,0.469456,0.523256,[58  2] ; [28  2],[57.33333333  2.66666667] ; [28.66666667  1.33333333],0
p1,1,0.494265,0.467229,[14 46] ; [ 9 21],[15.33333333 44.66666667] ; [ 7.66666667 22.33333333],0
p3,1,0.499001,0.457061,[47 12] ; [22  8],[45.74157303 13.25842697] ; [23.25842697  6.74157303],0
a3,1,0.597027,0.279503,[47 13] ; [22  8],[46. 14.] ; [23.  7.],0
d2,1,0.603173,0.270237,[29 30] ; [13 17],[27.84269663 31.15730337] ; [14.15730337 15.84269663],0
p4,1,0.675421,0.175326,[52  6] ; [26  4],[51.40909091  6.59090909] ; [26.59090909  3.40909091],0
p12,1,0.675944,0.174728,[17 43] ; [ 7 22],[16.17977528 43.82022472] ; [ 7.82022472 21.17977528],0
a8,1,0.694696,0.154048,[ 8 47] ; [ 5 23],[ 8.61445783 46.38554217] ; [ 4.38554217 23.61445783],0
n1,1,0.714393,0.133929,[5 5] ; [2 3],[4.66666667 5.33333333] ; [2.33333333 2.66666667],0
b1,1,0.758486,0.094538,[22 38] ; [12 18],[22.66666667 37.33333333] ; [11.33333333 18.66666667],0
r2,1,0.79339,0.068598,[55  5] ; [27  3],[54.66666667  5.33333333] ; [27.33333333  2.66666667],0
a6,1,0.810119,0.057731,[35 24] ; [17 13],[34.47191011 24.52808989] ; [17.52808989 12.47191011],0
n5,1,0.819988,0.051784,[53  7] ; [26  4],[52.66666667  7.33333333] ; [26.33333333  3.66666667],0
a2,1,0.832087,0.044955,[ 9 51] ; [ 4 26],[ 8.66666667 51.33333333] ; [ 4.33333333 25.66666667],0
p2,1,0.853175,0.034251,[53  7] ; [26  3],[53.25842697  6.74157303] ; [25.74157303  3.25842697],0
d4,1,0.862649,0.02993,[50  9] ; [25  5],[49.71910112  9.28089888] ; [25.28089888  4.71910112],0
s7,1,0.923784,0.009152,[40 16] ; [21  8],[40.18823529 15.81176471] ; [20.81176471  8.18823529],0
b2,1,0.924387,0.009008,[20 21] ; [12 12],[20.18461538 20.81538462] ; [11.81538462 12.18461538],0
b3,1,0.924387,0.009008,[20 21] ; [12 12],[20.18461538 20.81538462] ; [11.81538462 12.18461538],0
s8,1,0.926028,0.00862,[36 23] ; [18 12],[35.79775281 23.20224719] ; [18.20224719 11.79775281],0
u4,1,1.0,0.0,[ 2 58] ; [ 1 29],[ 2. 58.] ; [ 1. 29.],0
p9,1,1.0,0.0,[56  4] ; [28  2],[56.  4.] ; [28.  2.],0
