Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,48.969851,[21 47] ; [58  6],[40.6969697 27.3030303] ; [38.3030303 25.6969697],1
d2,1,0.0,45.352629,[ 7 61] ; [43 21],[25.75757576 42.24242424] ; [24.24242424 39.75757576],1
d5,1,0.0,41.402918,[33 35] ; [63  1],[49.45454545 18.54545455] ; [46.54545455 17.45454545],1
d4,1,0.0,36.523437,[34 34] ; [62  2],[49.45454545 18.54545455] ; [46.54545455 17.45454545],1
a2,1,1e-06,24.809428,[ 1 67] ; [22 42],[11.84848485 56.15151515] ; [11.15151515 52.84848485],1
a4,1,1e-06,23.387538,[ 9 58] ; [34 30],[21.99236641 45.00763359] ; [21.00763359 42.99236641],1
a5,1,1.4e-05,18.853955,[33 35] ; [54 10],[44.81818182 23.18181818] ; [42.18181818 21.81818182],1
a3,1,0.00019,13.924659,[32 35] ; [50 13],[42.26153846 24.73846154] ; [39.73846154 23.26153846],1
a6,1,0.000385,12.604266,[35 33] ; [51 12],[44.64122137 23.35877863] ; [41.35877863 21.64122137],1
r1,1,0.001523,10.050766,[43 25] ; [55  8],[50.87022901 17.12977099] ; [47.12977099 15.87022901],0
u1,1,0.005151,7.825629,[ 3 65] ; [13 51],[ 8.24242424 59.75757576] ; [ 7.75757576 56.24242424],0
b5,1,0.005167,7.820073,[35 33] ; [48 16],[42.75757576 25.24242424] ; [40.24242424 23.75757576],0
a7,1,0.011602,6.370749,[43 25] ; [53 11],[49.45454545 18.54545455] ; [46.54545455 17.45454545],0
r2,1,0.01891,5.509779,[59  8] ; [63  1],[62.39694656  4.60305344] ; [59.60305344  4.39694656],0
r4,1,0.019044,5.497511,[56 12] ; [61  3],[60.27272727  7.72727273] ; [56.72727273  7.27272727],0
v4,1,0.06002,3.536839,[61  6] ; [63  1],[63.41984733  3.58015267] ; [60.58015267  3.41984733],0
s1,1,0.065771,3.385521,[ 6 62] ; [ 1 62],[ 3.63358779 64.36641221] ; [ 3.36641221 59.63358779],0
v2,1,0.109345,2.563658,[27 37] ; [35 27],[31.49206349 32.50793651] ; [30.50793651 31.49206349],0
v1,1,0.118181,2.441259,[25 41] ; [32 30],[29.390625 36.609375] ; [27.609375 34.390625],0
p3,1,0.120887,2.405789,[17 51] ; [24 40],[21.12121212 46.87878788] ; [19.87878788 44.12121212],0
s6,1,0.140391,2.173669,[42 24] ; [32 31],[37.86046512 28.13953488] ; [36.13953488 26.86046512],0
v3,1,0.212734,1.55272,[19 48] ; [24 38],[22.33333333 44.66666667] ; [20.66666667 41.33333333],0
b1,1,0.218143,1.516544,[26 42] ; [18 46],[22.66666667 45.33333333] ; [21.33333333 42.66666667],0
s4,1,0.257599,1.281616,[11 57] ; [ 6 57],[ 8.82442748 59.17557252] ; [ 8.17557252 54.82442748],0
p9,1,0.261664,1.259934,[59  8] ; [51 12],[56.69230769 10.30769231] ; [53.30769231  9.69230769],0
r3,1,0.278667,1.17358,[63  5] ; [62  2],[64.39393939  3.60606061] ; [60.60606061  3.39393939],0
p2,1,0.281726,1.158745,[54 13] ; [56  8],[56.25954198 10.74045802] ; [53.74045802 10.25954198],0
b2,1,0.313384,1.016358,[10 27] ; [13 21],[11.98591549 25.01408451] ; [11.01408451 22.98591549],0
b3,1,0.313384,1.016358,[10 27] ; [13 21],[11.98591549 25.01408451] ; [11.01408451 22.98591549],0
s8,1,0.320382,0.987387,[24 44] ; [28 36],[26.78787879 41.21212121] ; [25.21212121 38.78787879],0
p5,1,0.334399,0.931786,[ 6 61] ; [ 3 61],[ 4.60305344 62.39694656] ; [ 4.39694656 59.60305344],0
s5,1,0.351604,0.86766,[22 44] ; [16 46],[19.59375 46.40625] ; [18.40625 43.59375],0
u2,1,0.368066,0.810185,[13 23] ; [7 7],[14.4 21.6] ; [5.6 8.4],0
n1,1,0.3785,0.775567,[ 5 11] ; [7 8],[6.19354839 9.80645161] ; [5.80645161 9.19354839],0
