Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,226.709631,[478  30] ; [49 80],[420.27629513  87.72370487] ; [106.72370487  22.27629513],1
p11,1,0.0,69.851294,[433  76] ; [69 65],[397.38413686 111.61586314] ; [104.61586314  29.38413686],1
p2,1,0.0,55.964585,[443  62] ; [80 54],[413.32550861  91.67449139] ; [109.67449139  24.32550861],1
n5,1,0.0,45.998205,[399 106] ; [66 67],[368.06426332 136.93573668] ; [96.93573668 36.06426332],1
p7,1,0.0,35.283376,[335 160] ; [52 80],[305.52631579 189.47368421] ; [81.47368421 50.52631579],1
n6,1,0.0,32.138651,[439  66] ; [87 45],[417.00156986  87.99843014] ; [108.99843014  23.00156986],1
r4,1,0.0,31.076754,[466  43] ; [99 35],[447.25505443  61.74494557] ; [117.74494557  16.25505443],1
v4,1,0.0,30.593687,[484  21] ; [110  24],[469.43661972  35.56338028] ; [124.56338028   9.43661972],1
p4,1,0.0,30.56344,[321 185] ; [49 84],[292.98904538 213.01095462] ; [77.01095462 55.98904538],1
p8,1,0.0,26.125548,[283 222] ; [41 91],[256.86028257 248.13971743] ; [67.13971743 64.86028257],1
p3,1,1e-06,24.710444,[268 240] ; [38 95],[242.50858034 265.49141966] ; [63.49141966 69.50858034],1
n4,1,1e-06,23.322541,[417  92] ; [83 50],[396.41744548 112.58255452] ; [103.58255452  29.41744548],1
s8,1,1.7e-05,18.476926,[238 268] ; [35 98],[216.17840376 289.82159624] ; [56.82159624 76.17840376],1
s2,1,5e-05,16.450048,[263 242] ; [43 90],[242.21003135 262.78996865] ; [63.78996865 69.21003135],1
s6,1,9e-05,15.343083,[333 167] ; [64 69],[313.58609795 186.41390205] ; [83.41390205 49.58609795],1
s7,1,0.000452,12.305733,[246 241] ; [42 85],[228.42996743 258.57003257] ; [59.57003257 67.42996743],1
s5,1,0.00049,12.15272,[168 324] ; [ 24 107],[151.62760835 340.37239165] ; [40.37239165 90.62760835],1
r3,1,0.001021,10.789891,[487  20] ; [119  15],[479.31669267  27.68330733] ; [126.68330733   7.31669267],0
v1,1,0.001226,10.451314,[285 208] ; [55 76],[268.62179487 224.37820513] ; [71.37820513 59.62179487],0
s3,1,0.001636,9.918689,[280 221] ; [53 78],[263.97626582 237.02373418] ; [69.02373418 61.97626582],0
p12,1,0.001664,9.887976,[ 50 456] ; [  2 131],[ 41.17683881 464.82316119] ; [ 10.82316119 122.17683881],0
v3,1,0.00207,9.486769,[214 273] ; [37 91],[198.75934959 288.24065041] ; [52.24065041 75.75934959],0
p6,1,0.002653,9.0319,[182 320] ; [ 29 101],[167.59810127 334.40189873] ; [43.40189873 86.59810127],0
p5,1,0.003702,8.424254,[ 68 435] ; [  6 128],[ 58.433281 444.566719] ; [ 15.566719 118.433281],0
r2,1,0.004808,7.950191,[475  26] ; [117  16],[467.81072555  33.18927445] ; [124.18927445   8.81072555],0
r1,1,0.006919,7.293941,[422  85] ; [97 36],[411.1453125  95.8546875] ; [107.8546875  25.1453125],0
a5,1,0.007918,7.051858,[398 111] ; [90 44],[386.30171073 122.69828927] ; [101.69828927  32.30171073],0
v2,1,0.010406,6.563957,[299 189] ; [64 67],[286.17770598 201.82229402] ; [76.82229402 54.17770598],0
a3,1,0.020583,5.361741,[389 118] ; [89 44],[378.665625 128.334375] ; [99.334375 33.665625],0
n2,1,0.024116,5.086261,[76 25] ; [28 21],[70.02666667 30.97333333] ; [33.97333333 15.02666667],0
n3,1,0.03091,4.657929,[71 29] ; [26 23],[65.10067114 34.89932886] ; [31.89932886 17.10067114],0
d3,1,0.032573,4.568089,[388 121] ; [90 44],[378.38569207 130.61430793] ; [99.61430793 34.38569207],0
b3,1,0.059651,3.547057,[136 175] ; [29 60],[128.2875 182.7125] ; [36.7125 52.2875],0
b2,1,0.059651,3.547057,[136 175] ; [29 60],[128.2875 182.7125] ; [36.7125 52.2875],0
b1,1,0.076267,3.142703,[189 320] ; [61 73],[197.90046656 311.09953344] ; [52.09953344 81.90046656],0
d1,1,0.076641,3.134741,[356 153] ; [83 51],[347.51321928 161.48678072] ; [91.48678072 42.51321928],0
u2,1,0.081397,3.036788,[77 41] ; [21 21],[72.275 45.725] ; [25.725 16.275],0
a7,1,0.088439,2.902565,[382 126] ; [91 43],[374.2741433 133.7258567] ; [98.7258567 35.2741433],0
d5,1,0.098642,2.72737,[449  60] ; [111  23],[443.2970451  65.7029549] ; [116.7029549  17.2970451],0
