Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,32.353454,[46 89] ; [36  7],[62.19101124 72.80898876] ; [19.80898876 23.19101124],1
p8,1,0.000132,14.61481,[ 36 104] ; [25 19],[46.41304348 93.58695652] ; [14.58695652 29.41304348],1
p4,1,0.0002,13.835751,[ 27 112] ; [21 23],[ 36.45901639 102.54098361] ; [11.54098361 32.45901639],1
p2,1,0.011435,6.396447,[90 51] ; [37  7],[96.79459459 44.20540541] ; [30.20540541 13.79459459],0
a8,1,0.03413,4.488179,[ 12 119] ; [ 9 33],[ 15.9017341 115.0982659] ; [ 5.0982659 36.9017341],0
p5,1,0.035598,4.416247,[  3 137] ; [ 4 40],[  5.32608696 134.67391304] ; [ 1.67391304 42.32608696],0
n1,1,0.052844,3.748841,[13 35] ; [9 8],[16.24615385 31.75384615] ; [ 5.75384615 11.24615385],0
p12,1,0.055113,3.678665,[  2 138] ; [ 3 41],[  3.80434783 136.19565217] ; [ 1.19565217 42.80434783],0
r4,1,0.069563,3.293291,[96 46] ; [36  8],[100.77419355  41.22580645] ; [31.22580645 12.77419355],0
s8,1,0.084204,2.981831,[ 33 109] ; [16 28],[ 37.40860215 104.59139785] ; [11.59139785 32.40860215],0
p11,1,0.087628,2.917414,[90 52] ; [34 10],[94.66666667 47.33333333] ; [29.33333333 14.66666667],0
s7,1,0.088811,2.895802,[ 35 103] ; [16 25],[39.31843575 98.68156425] ; [11.68156425 29.31843575],0
b2,1,0.096138,2.768464,[18 60] ; [ 9 13],[21.06 56.94] ; [ 5.94 16.06],0
b3,1,0.096138,2.768464,[18 60] ; [ 9 13],[21.06 56.94] ; [ 5.94 16.06],0
r3,1,0.113672,2.502419,[118  23] ; [41  3],[121.18378378  19.81621622] ; [37.81621622  6.18378378],0
u2,1,0.167243,1.907481,[40 39] ; [16  8],[42.95145631 36.04854369] ; [13.04854369 10.95145631],0
v2,1,0.192787,1.69619,[51 81] ; [21 21],[54.62068966 77.37931034] ; [17.37931034 24.62068966],0
r2,1,0.194612,1.682356,[116  24] ; [40  4],[118.69565217  21.30434783] ; [37.30434783  6.69565217],0
b5,1,0.204958,1.606689,[85 57] ; [31 13],[88.55913978 53.44086022] ; [27.44086022 16.55913978],0
v1,1,0.217179,1.522912,[44 95] ; [18 25],[47.35164835 91.64835165] ; [14.64835165 28.35164835],0
v4,1,0.224221,1.477151,[116  23] ; [40  4],[118.49180328  20.50819672] ; [37.50819672  6.49180328],0
s6,1,0.228789,1.448373,[63 76] ; [24 19],[66.44505495 72.55494505] ; [20.55494505 22.44505495],0
n5,1,0.231794,1.429822,[78 62] ; [29 15],[81.41304348 58.58695652] ; [25.58695652 18.41304348],0
s2,1,0.351355,0.868558,[53 88] ; [20 24],[55.63783784 85.36216216] ; [17.36216216 26.63783784],0
p1,1,0.356953,0.848583,[  5 135] ; [ 3 41],[  6.08695652 133.91304348] ; [ 1.91304348 42.08695652],0
s5,1,0.38883,0.742599,[ 26 111] ; [11 33],[ 28.00552486 108.99447514] ; [ 8.99447514 35.00552486],0
d1,1,0.424591,0.637574,[ 41 101] ; [10 34],[ 38.93548387 103.06451613] ; [12.06451613 31.93548387],0
b4,1,0.427065,0.630792,[87 55] ; [24 20],[84.74193548 57.25806452] ; [26.25806452 17.74193548],0
d3,1,0.443328,0.587653,[75 67] ; [25 17],[77.17391304 64.82608696] ; [22.82608696 19.17391304],0
d4,1,0.451925,0.56582,[90 50] ; [31 13],[92.06521739 47.93478261] ; [28.93478261 15.06521739],0
n3,1,0.455197,0.557679,[29 19] ; [12  5],[30.27692308 17.72307692] ; [10.72307692  6.27692308],0
b1,1,0.492896,0.470198,[50 92] ; [18 26],[51.91397849 90.08602151] ; [16.08602151 27.91397849],0
n6,1,0.509092,0.435933,[100  42] ; [28 15],[98.24864865 43.75135135] ; [29.75135135 13.24864865],0
n2,1,0.512878,0.428192,[29 18] ; [12  5],[30.109375 16.890625] ; [10.890625  6.109375],0
n4,1,0.558307,0.342644,[73 68] ; [25 19],[74.69189189 66.30810811] ; [23.30810811 20.69189189],0
r1,1,0.598282,0.277595,[87 55] ; [25 19],[85.50537634 56.49462366] ; [26.49462366 17.50537634],0
p9,1,0.662038,0.191058,[91 45] ; [31 13],[92.17777778 43.82222222] ; [29.82222222 14.17777778],0
s4,1,0.671236,0.18016,[ 27 114] ; [ 7 36],[ 26.05434783 114.94565217] ; [ 7.94565217 35.05434783],0
a1,1,0.682163,0.167702,[  5 137] ; [ 1 43],[  4.58064516 137.41935484] ; [ 1.41935484 42.58064516],0
p10,1,0.730775,0.118401,[88 49] ; [27 17],[87.0441989 49.9558011] ; [27.9558011 16.0441989],0
d2,1,0.754747,0.097585,[ 32 109] ; [ 9 35],[ 31.24864865 109.75135135] ; [ 9.75135135 34.24864865],0
s1,1,0.765462,0.088992,[  8 132] ; [ 2 42],[  7.60869565 132.39130435] ; [ 2.39130435 41.60869565],0
d5,1,0.771693,0.084194,[79 63] ; [25 18],[79.82702703 62.17297297] ; [24.17297297 18.82702703],0
v3,1,0.801114,0.063457,[ 38 100] ; [11 32],[ 37.35911602 100.64088398] ; [11.64088398 31.35911602],0
a4,1,0.858967,0.031574,[ 24 117] ; [ 8 36],[ 24.38918919 116.61081081] ; [ 7.61081081 36.38918919],0
a3,1,0.89177,0.018513,[62 78] ; [20 24],[62.39130435 77.60869565] ; [19.60869565 24.39130435],0
s3,1,0.933282,0.007008,[68 70] ; [22 22],[68.24175824 69.75824176] ; [21.75824176 22.24175824],0
u1,1,0.949012,0.004089,[  3 139] ; [ 1 43],[  3.05376344 138.94623656] ; [ 0.94623656 43.05376344],0
a6,1,0.949631,0.00399,[67 75] ; [21 23],[67.1827957 74.8172043] ; [20.8172043 23.1827957],0
u3,1,0.956687,0.00295,[40 39] ; [12 12],[39.88349515 39.11650485] ; [12.11650485 11.88349515],0
a7,1,0.998469,4e-06,[82 59] ; [25 18],[81.99456522 59.00543478] ; [25.00543478 17.99456522],0
