Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,48.782204,[167 148] ; [ 27 119],[132.55965293 182.44034707] ; [61.44034707 84.55965293],1
s7,1,0.10422,2.639751,[ 86 215] ; [ 30 111],[ 78.99547511 222.00452489] ; [ 37.00452489 103.99547511],0
p9,1,0.112101,2.524344,[254  57] ; [106  35],[247.69911504  63.30088496] ; [112.30088496  28.69911504],0
v3,1,0.113446,2.50555,[108 194] ; [ 40 102],[100.66666667 201.33333333] ; [47.33333333 94.66666667],0
v1,1,0.11863,2.435317,[154 157] ; [60 84],[146.27252747 164.72747253] ; [67.72747253 76.27252747],0
b3,1,0.167272,1.907226,[ 58 117] ; [18 56],[ 53.41365462 121.58634538] ; [22.58634538 51.41365462],0
b2,1,0.167272,1.907226,[ 58 117] ; [18 56],[ 53.41365462 121.58634538] ; [22.58634538 51.41365462],0
p1,1,0.177505,1.81839,[ 26 288] ; [  7 139],[ 22.52608696 291.47391304] ; [ 10.47391304 135.52608696],0
n1,1,0.207067,1.591818,[20 46] ; [15 20],[22.87128713 43.12871287] ; [12.12871287 22.87128713],0
s6,1,0.235989,1.404396,[173 136] ; [71 71],[167.1751663 141.8248337] ; [76.8248337 65.1751663],0
a1,1,0.255604,1.292414,[ 13 303] ; [  3 144],[ 10.92008639 305.07991361] ; [  5.07991361 141.92008639],0
p12,1,0.293946,1.10146,[ 18 295] ; [  5 140],[ 15.71834061 297.28165939] ; [  7.28165939 137.71834061],0
b1,1,0.313688,1.015084,[114 202] ; [ 46 101],[109.20086393 206.79913607] ; [50.79913607 96.20086393],0
s3,1,0.348248,0.879832,[128 183] ; [66 78],[132.6021978 178.3978022] ; [61.3978022 82.6021978],0
s5,1,0.361363,0.833151,[ 83 223] ; [ 33 110],[ 79.05567929 226.94432071] ; [ 36.94432071 106.05567929],0
n6,1,0.398437,0.713037,[261  55] ; [115  30],[257.73535792  58.26464208] ; [118.26464208  26.73535792],0
u2,1,0.422312,0.643873,[44 35] ; [41 42],[41.45061728 37.54938272] ; [43.54938272 39.45061728],0
p11,1,0.475832,0.508402,[248  68] ; [111  36],[245.01943844  70.98056156] ; [113.98056156  33.01943844],0
v4,1,0.480771,0.497114,[306   9] ; [140   6],[304.7505423  10.2494577] ; [141.2494577   4.7505423],0
r3,1,0.512611,0.428734,[312   4] ; [142   3],[311.20173536   4.79826464] ; [142.79826464   2.20173536],0
b5,1,0.518969,0.415942,[190 126] ; [93 54],[193.14902808 122.85097192] ; [89.85097192 57.14902808],0
b4,1,0.584617,0.29883,[185 131] ; [90 57],[187.68898488 128.31101512] ; [87.31101512 59.68898488],0
s2,1,0.587546,0.294193,[111 202] ; [48 98],[108.4248366 204.5751634] ; [50.5751634 95.4248366],0
p5,1,0.594814,0.282888,[ 26 288] ; [ 10 136],[ 24.57391304 289.42608696] ; [ 11.42608696 134.57391304],0
n2,1,0.603438,0.269841,[55 13] ; [26  8],[54. 14.] ; [27.  7.],0
u3,1,0.662783,0.19016,[43 36] ; [48 35],[44.37654321 34.62345679] ; [46.62345679 36.37654321],0
p6,1,0.680253,0.169842,[ 88 222] ; [43 99],[ 89.84513274 220.15486726] ; [ 41.15486726 100.84513274],0
s1,1,0.711708,0.136576,[  9 304] ; [  5 137],[  9.63076923 303.36923077] ; [  4.36923077 137.63076923],0
u4,1,0.770862,0.084825,[  3 313] ; [  1 146],[  2.7300216 313.2699784] ; [  1.2699784 145.7300216],0
a8,1,0.864918,0.02894,[ 33 250] ; [ 17 122],[ 33.53080569 249.46919431] ; [ 16.46919431 122.53080569],0
n3,1,0.886414,0.020404,[52 14] ; [28  7],[52.27722772 13.72277228] ; [27.72277228  7.27722772],0
s4,1,0.892253,0.018348,[ 46 265] ; [ 22 122],[ 46.47912088 264.52087912] ; [ 21.52087912 122.47912088],0
p7,1,0.921683,0.009666,[185 126] ; [82 57],[184.52666667 126.47333333] ; [82.47333333 56.52666667],0
