Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.005497,7.708228,[ 8 50] ; [11 16],[12.96470588 45.03529412] ; [ 6.03529412 20.96470588],0
a8,1,0.389243,0.741304,[ 4 58] ; [ 3 22],[ 4.98850575 57.01149425] ; [ 2.01149425 22.98850575],0
u4,1,0.394061,0.726373,[ 2 61] ; [ 2 26],[ 2.76923077 60.23076923] ; [ 1.23076923 26.76923077],0
n6,1,0.394706,0.724395,[33 29] ; [17 10],[34.83146067 27.16853933] ; [15.16853933 11.83146067],0
n4,1,0.398025,0.714286,[36 27] ; [18  9],[37.8 25.2] ; [16.2 10.8],0
p5,1,0.403837,0.696871,[ 2 60] ; [ 2 26],[ 2.75555556 59.24444444] ; [ 1.24444444 26.75555556],0
b3,1,0.427718,0.629012,[15 26] ; [ 9 10],[16.4 24.6] ; [ 7.6 11.4],0
b2,1,0.427718,0.629012,[15 26] ; [ 9 10],[16.4 24.6] ; [ 7.6 11.4],0
n1,1,0.470358,0.521135,[13 18] ; [6 5],[14.02380952 16.97619048] ; [4.97619048 6.02380952],0
a3,1,0.476262,0.50741,[34 28] ; [17 10],[35.52808989 26.47191011] ; [15.47191011 11.52808989],0
p6,1,0.490476,0.475481,[ 8 54] ; [ 5 22],[ 9.05617978 52.94382022] ; [ 3.94382022 23.05617978],0
a4,1,0.492626,0.470786,[25 37] ; [13 14],[26.47191011 35.52808989] ; [11.52808989 15.47191011],0
r2,1,0.497243,0.460816,[49 13] ; [23  4],[50.15730337 11.84269663] ; [21.84269663  5.15730337],0
s5,1,0.56011,0.339513,[ 9 54] ; [ 5 21],[ 9.91011236 53.08988764] ; [ 4.08988764 21.91011236],0
p3,1,0.580069,0.306122,[13 50] ; [ 7 20],[14. 49.] ; [ 6. 21.],0
d2,1,0.597228,0.279197,[29 32] ; [15 13],[30.15730337 30.84269663] ; [13.84269663 14.15730337],0
d5,1,0.619327,0.246814,[41 21] ; [17 11],[39.95555556 22.04444444] ; [18.04444444  9.95555556],0
p4,1,0.683223,0.16652,[16 47] ; [ 6 22],[15.23076923 47.76923077] ; [ 6.76923077 21.23076923],0
s1,1,0.684743,0.164835,[ 9 54] ; [ 3 24],[ 8.4 54.6] ; [ 3.6 23.4],0
p8,1,0.685581,0.163911,[ 9 53] ; [ 5 23],[ 9.64444444 52.35555556] ; [ 4.35555556 23.64444444],0
a7,1,0.712779,0.135517,[30 33] ; [14 13],[30.8 32.2] ; [13.2 13.8],0
d1,1,0.751389,0.100368,[27 36] ; [13 15],[27.69230769 35.30769231] ; [12.30769231 15.69230769],0
p7,1,0.756833,0.095878,[15 48] ; [ 7 19],[15.57303371 47.42696629] ; [ 6.42696629 19.57303371],0
d4,1,0.842462,0.0395,[43 19] ; [20  8],[43.4 18.6] ; [19.6  8.4],0
b4,1,0.888025,0.019826,[35 28] ; [16 12],[35.30769231 27.69230769] ; [15.69230769 12.30769231],0
p1,1,0.888025,0.019826,[ 4 59] ; [ 2 26],[ 4.15384615 58.84615385] ; [ 1.84615385 26.15384615],0
n5,1,0.889247,0.019392,[36 27] ; [15 12],[35.7 27.3] ; [15.3 11.7],0
