Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000304,13.04642,[14 72] ; [19 22],[22.34645669 63.65354331] ; [10.65354331 30.34645669],1
v1,1,0.000703,11.481322,[27 58] ; [25 14],[35.64516129 49.35483871] ; [16.35483871 22.64516129],1
r3,1,0.000738,11.390267,[62 24] ; [40  1],[69.07086614 16.92913386] ; [32.92913386  8.07086614],1
p7,1,0.001622,9.934625,[27 56] ; [25 15],[35.08943089 47.91056911] ; [16.91056911 23.08943089],0
r4,1,0.003782,8.385816,[52 35] ; [35  6],[59.1328125 27.8671875] ; [27.8671875 13.1328125],0
v4,1,0.00389,8.334477,[67 20] ; [39  1],[72.61417323 14.38582677] ; [33.38582677  6.61417323],0
p2,1,0.004666,8.004728,[50 37] ; [34  7],[57.09375 29.90625] ; [26.90625 14.09375],0
d3,1,0.004726,7.981508,[30 57] ; [25 16],[37.3828125 49.6171875] ; [17.6171875 23.3828125],0
r1,1,0.014224,6.010183,[46 41] ; [31 10],[52.3359375 34.6640625] ; [24.6640625 16.3359375],0
s6,1,0.016184,5.782817,[34 52] ; [25 15],[40.26984127 45.73015873] ; [18.73015873 21.26984127],0
n6,1,0.024395,5.066356,[57 29] ; [35  6],[62.2992126 23.7007874] ; [29.7007874 11.2992126],0
s8,1,0.024963,5.026467,[16 71] ; [15 26],[21.0703125 65.9296875] ; [ 9.9296875 31.0703125],0
a4,1,0.027297,4.871914,[20 65] ; [ 3 38],[15.51587302 69.48412698] ; [ 7.48412698 33.51587302],0
a7,1,0.045068,4.016093,[43 44] ; [28 13],[48.2578125 38.7421875] ; [22.7421875 18.2578125],0
a6,1,0.051349,3.796846,[37 50] ; [25 16],[42.140625 44.859375] ; [19.859375 21.140625],0
p11,1,0.055559,3.665236,[53 34] ; [32  9],[57.7734375 29.2265625] ; [27.2265625 13.7734375],0
p8,1,0.080484,3.055093,[24 61] ; [18 23],[28.33333333 56.66666667] ; [13.66666667 27.33333333],0
r2,1,0.101834,2.676583,[65 22] ; [35  5],[68.50393701 18.49606299] ; [31.49606299  8.50393701],0
b5,1,0.155483,2.017614,[54 33] ; [20 21],[50.296875 36.703125] ; [23.703125 17.296875],0
p9,1,0.161614,1.959059,[56 30] ; [31  9],[59.38095238 26.61904762] ; [27.61904762 12.38095238],0
p6,1,0.162088,1.954641,[14 72] ; [11 30],[16.92913386 69.07086614] ; [ 8.07086614 32.92913386],0
