Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.002159,9.40896,[27 34] ; [176  93],[37.52424242 23.47575758] ; [165.47575758 103.52424242],0
a2,1,0.480148,0.498527,[19 44] ; [ 72 207],[16.76315789 46.23684211] ; [ 74.23684211 204.76315789],0
u3,1,0.528265,0.397727,[12  4] ; [36 18],[10.97142857  5.02857143] ; [37.02857143 16.97142857],0
r2,1,0.529384,0.395573,[60  2] ; [260  14],[59.04761905  2.95238095] ; [260.95238095  13.04761905],0
r3,1,0.549513,0.35819,[60  3] ; [270   9],[60.78947368  2.21052632] ; [269.21052632   9.78947368],0
d5,1,0.577889,0.309659,[55  8] ; [235  43],[53.57771261  9.42228739] ; [236.42228739  41.57771261],0
n5,1,0.587119,0.294866,[49 14] ; [223  53],[50.54867257 12.45132743] ; [221.45132743  54.54867257],0
p10,1,0.628342,0.234316,[55  8] ; [245  29],[56.08308605  6.91691395] ; [243.91691395  30.08308605],0
a7,1,0.629203,0.233143,[47 16] ; [199  79],[45.44868035 17.55131965] ; [200.55131965  77.44868035],0
d4,1,0.675374,0.17538,[55  8] ; [237  41],[53.94721408  9.05278592] ; [238.05278592  39.94721408],0
s1,1,0.683517,0.166193,[ 3 60] ; [ 10 263],[ 2.4375 60.5625] ; [ 10.5625 262.4375],0
a4,1,0.802327,0.062668,[30 33] ; [128 151],[29.10526316 33.89473684] ; [128.89473684 150.10526316],0
p5,1,0.805446,0.060666,[11 52] ; [ 45 233],[10.34604106 52.65395894] ; [ 45.65395894 232.34604106],0
r4,1,0.832473,0.044746,[58  5] ; [259  20],[58.39473684  4.60526316] ; [258.60526316  20.39473684],0
b4,1,0.83566,0.043035,[35 28] ; [159 120],[35.73684211 27.26315789] ; [158.26315789 120.73684211],0
p3,1,0.886238,0.020468,[38 25] ; [171 108],[38.5 24.5] ; [170.5 108.5],0
n2,1,0.917035,0.010851,[9 4] ; [41 17],[9.15492958 3.84507042] ; [40.84507042 17.15492958],0
a6,1,0.985467,0.000332,[42 21] ; [185  93],[41.93841642 21.06158358] ; [185.06158358  92.93841642],0
