Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,176.907504,[437  54] ; [43 84],[381.3592233 109.6407767] ; [98.6407767 28.3592233],1
n6,1,0.0,49.485113,[451  40] ; [86 40],[427.33711507  63.66288493] ; [109.66288493  16.33711507],1
p4,1,2e-06,22.330382,[336 156] ; [58 69],[313.1631664 178.8368336] ; [80.8368336 46.1631664],1
d2,1,1.6e-05,18.634087,[282 210] ; [46 82],[260.28387097 231.71612903] ; [67.71612903 60.28387097],1
p3,1,2.4e-05,17.811703,[284 209] ; [47 81],[262.77455717 230.22544283] ; [68.22544283 59.77455717],1
s7,1,6.7e-05,15.881051,[265 208] ; [45 80],[245.2006689 227.7993311] ; [64.7993311 60.2006689],1
a5,1,9.5e-05,15.226528,[403  91] ; [84 44],[386.78135048 107.21864952] ; [100.21864952  27.78135048],1
s4,1,0.000247,13.436212,[ 70 417] ; [36 92],[ 83.93821138 403.06178862] ; [ 22.06178862 105.93821138],1
a8,1,0.00037,12.678036,[ 76 372] ; [  5 115],[ 63.88732394 384.11267606] ; [ 17.11267606 102.88732394],1
d5,1,0.000718,11.443142,[447  47] ; [102  26],[436.02250804  57.97749196] ; [112.97749196  15.02250804],1
r4,1,0.000719,11.439031,[460  34] ; [107  21],[450.31832797  43.68167203] ; [116.68167203  11.31832797],1
p6,1,0.000875,11.07598,[207 281] ; [33 93],[190.74918567 297.25081433] ; [49.25081433 76.74918567],1
a4,1,0.000946,10.930671,[258 235] ; [46 82],[241.33977456 251.66022544] ; [62.66022544 65.33977456],1
a3,1,0.000978,10.86896,[391 101] ; [84 44],[376.93548387 115.06451613] ; [98.06451613 29.93548387],1
d1,1,0.00107,10.702817,[366 128] ; [76 52],[351.04180064 142.95819936] ; [90.95819936 37.04180064],0
s8,1,0.001669,9.882183,[253 238] ; [46 82],[237.17124394 253.82875606] ; [61.82875606 66.17124394],0
a2,1,0.001969,9.578103,[144 350] ; [ 20 108],[130.25080386 363.74919614] ; [33.74919614 94.25080386],0
v3,1,0.006087,7.524333,[213 264] ; [37 83],[199.74874372 277.25125628] ; [50.25125628 69.74874372],0
p11,1,0.009054,6.812087,[425  69] ; [98 30],[415.37299035  78.62700965] ; [107.62700965  20.37299035],0
p5,1,0.020457,5.372432,[ 73 416] ; [  9 118],[ 65.09415584 423.90584416] ; [ 16.90584416 110.09415584],0
u1,1,0.02193,5.251324,[111 383] ; [ 17 111],[101.65916399 392.34083601] ; [ 26.34083601 101.65916399],0
p2,1,0.030046,4.706648,[434  57] ; [103  24],[426.64563107  64.35436893] ; [110.35436893  16.64563107],0
v1,1,0.034141,4.487628,[283 197] ; [60 64],[272.58278146 207.41721854] ; [70.41721854 53.58278146],0
n3,1,0.03421,4.484197,[61 18] ; [26 18],[55.87804878 23.12195122] ; [31.12195122 12.87804878],0
r1,1,0.03973,4.22938,[414  78] ; [97 30],[406.15831987  85.84168013] ; [104.84168013  22.15831987],0
p8,1,0.039759,4.228144,[284 204] ; [61 66],[273.75609756 214.24390244] ; [71.24390244 55.75609756],0
p7,1,0.046698,3.956236,[337 146] ; [73 48],[327.86423841 155.13576159] ; [82.13576159 38.86423841],0
r2,1,0.050226,3.833891,[465  21] ; [116  11],[460.62969005  25.37030995] ; [120.37030995   6.62969005],0
r3,1,0.05415,3.708066,[474  16] ; [119   9],[470.17799353  19.82200647] ; [122.82200647   5.17799353],0
b1,1,0.072621,3.222768,[189 305] ; [38 90],[180.28617363 313.71382637] ; [46.71382637 81.28617363],0
s6,1,0.079569,3.073686,[346 136] ; [81 46],[337.95402299 144.04597701] ; [89.04597701 37.95402299],0
v2,1,0.083418,2.997016,[294 183] ; [63 56],[285.71979866 191.28020134] ; [71.28020134 47.71979866],0
p12,1,0.089017,2.892054,[ 51 440] ; [  7 121],[ 46.00646204 444.99353796] ; [ 11.99353796 116.00646204],0
d3,1,0.093621,2.81098,[379 115] ; [107  21],[385.98713826 108.01286174] ; [100.01286174  27.98713826],0
n1,1,0.121439,2.398665,[32 47] ; [12 33],[28.03225806 50.96774194] ; [15.96774194 29.03225806],0
a7,1,0.146558,2.107712,[362 131] ; [102  26],[368.36070853 124.63929147] ; [95.63929147 32.36070853],0
s2,1,0.152666,2.045407,[279 210] ; [64 64],[271.84278768 217.15721232] ; [71.15721232 56.84278768],0
u3,1,0.225869,1.466686,[60 43] ; [29 13],[63.22068966 39.77931034] ; [25.77931034 16.22068966],0
p1,1,0.244373,1.355188,[ 43 450] ; [  7 119],[ 39.82229402 453.17770598] ; [ 10.17770598 115.82229402],0
b5,1,0.288718,1.125591,[291 203] ; [82 46],[296.24115756 197.75884244] ; [76.75884244 51.24115756],0
b4,1,0.307743,1.040336,[292 202] ; [82 46],[297.03536977 196.96463023] ; [76.96463023 51.03536977],0
s1,1,0.351372,0.868497,[ 15 472] ; [  2 126],[ 13.46178862 473.53821138] ; [  3.53821138 124.46178862],0
s3,1,0.35243,0.864688,[289 198] ; [69 57],[284.41435563 202.58564437] ; [73.58564437 52.41435563],0
b2,1,0.454349,0.55978,[131 182] ; [22 38],[128.38873995 184.61126005] ; [24.61126005 35.38873995],0
b3,1,0.454349,0.55978,[131 182] ; [22 38],[128.38873995 184.61126005] ; [24.61126005 35.38873995],0
a6,1,0.511724,0.430539,[346 147] ; [86 42],[342.95652174 150.04347826] ; [89.04347826 38.95652174],0
u2,1,0.516751,0.420373,[63 39] ; [29 14],[64.71724138 37.28275862] ; [27.28275862 15.71724138],0
n2,1,0.553824,0.350511,[60 19] ; [32 13],[58.61290323 20.38709677] ; [33.38709677 11.61290323],0
v4,1,0.585157,0.297972,[472  18] ; [121   6],[470.94003241  19.05996759] ; [122.05996759   4.94003241],0
a1,1,0.604753,0.267886,[ 29 465] ; [  6 122],[ 27.79742765 466.20257235] ; [  7.20257235 120.79742765],0
u4,1,0.637729,0.221724,[ 11 482] ; [  2 126],[ 10.32045089 482.67954911] ; [  2.67954911 125.32045089],0
p9,1,0.735341,0.114264,[466  27] ; [120   8],[465.21417069  27.78582931] ; [120.78582931   7.21417069],0
s5,1,0.893667,0.017867,[182 290] ; [47 77],[181.3557047 290.6442953] ; [47.6442953 76.3557047],0
