Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,42.304532,[17 52] ; [35  4],[33.22222222 35.77777778] ; [18.77777778 20.22222222],1
s7,1,2e-06,22.957209,[14 50] ; [26 11],[25.34653465 38.65346535] ; [14.65346535 22.34653465],1
s6,1,5e-06,20.877592,[27 42] ; [33  6],[38.33333333 30.66666667] ; [21.66666667 17.33333333],1
s8,1,3.5e-05,17.108853,[13 56] ; [23 17],[22.78899083 46.21100917] ; [13.21100917 26.78899083],1
s5,1,0.000362,12.719396,[ 9 60] ; [17 22],[16.61111111 52.38888889] ; [ 9.38888889 29.61111111],1
n6,1,0.002948,8.839286,[50 20] ; [38  2],[56. 14.] ; [32.  8.],0
s4,1,0.006765,7.334266,[ 6 64] ; [11 28],[10.91743119 59.08256881] ; [ 6.08256881 32.91743119],0
u2,1,0.016166,5.784739,[17 15] ; [ 3 14],[13.06122449 18.93877551] ; [ 6.93877551 10.06122449],0
r4,1,0.031828,4.607713,[56 14] ; [38  2],[59.81818182 10.18181818] ; [34.18181818  5.81818182],0
p10,1,0.036978,4.351435,[49 19] ; [34  4],[53.24528302 14.75471698] ; [29.75471698  8.24528302],0
p9,1,0.074759,3.175306,[51 16] ; [36  4],[54.47663551 12.52336449] ; [32.52336449  7.47663551],0
a4,1,0.136297,2.219273,[21 48] ; [ 7 33],[17.72477064 51.27522936] ; [10.27522936 29.72477064],0
r3,1,0.179045,1.80553,[60  9] ; [38  2],[62.03669725  6.96330275] ; [35.96330275  4.03669725],0
p8,1,0.199713,1.644472,[36 29] ; [17 23],[32.80952381 32.19047619] ; [20.19047619 19.80952381],0
r1,1,0.205059,1.605969,[47 22] ; [31  8],[49.83333333 19.16666667] ; [28.16666667 10.83333333],0
d1,1,0.237581,1.394888,[ 3 67] ; [ 4 36],[ 4.45454545 65.54545455] ; [ 2.54545455 37.45454545],0
a8,1,0.293573,1.103165,[ 5 62] ; [ 5 31],[ 6.50485437 60.49514563] ; [ 3.49514563 32.50485437],0
p3,1,0.297252,1.086481,[36 34] ; [16 23],[33.39449541 36.60550459] ; [18.60550459 20.39449541],0
d5,1,0.311668,1.023596,[35 35] ; [24 16],[37.54545455 32.45454545] ; [21.45454545 18.54545455],0
p5,1,0.349704,0.87453,[ 5 63] ; [ 5 34],[ 6.35514019 61.64485981] ; [ 3.64485981 35.35514019],0
a2,1,0.385958,0.75164,[ 9 61] ; [ 3 37],[ 7.63636364 62.36363636] ; [ 4.36363636 35.63636364],0
p1,1,0.401294,0.704446,[10 60] ; [ 8 31],[11.55963303 58.44036697] ; [ 6.44036697 32.55963303],0
v4,1,0.408918,0.681945,[61  9] ; [36  3],[62.29357798  7.70642202] ; [34.70642202  4.29357798],0
b2,1,0.412367,0.671966,[11 29] ; [ 4 18],[ 9.67741935 30.32258065] ; [ 5.32258065 16.67741935],0
b3,1,0.412367,0.671966,[11 29] ; [ 4 18],[ 9.67741935 30.32258065] ; [ 5.32258065 16.67741935],0
p12,1,0.427751,0.628922,[ 4 65] ; [ 1 39],[ 3.16513761 65.83486239] ; [ 1.83486239 38.16513761],0
a5,1,0.433883,0.612407,[42 28] ; [27 13],[43.90909091 26.09090909] ; [25.09090909 14.90909091],0
p6,1,0.441878,0.591401,[19 49] ; [14 26],[20.77777778 47.22222222] ; [12.22222222 27.77777778],0
n5,1,0.442108,0.590804,[51 19] ; [31  8],[52.66055046 17.33944954] ; [29.33944954  9.66055046],0
n2,1,0.444651,0.584251,[13  4] ; [8 1],[13.73076923  3.26923077] ; [7.26923077 1.73076923],0
s1,1,0.46611,0.531182,[ 3 66] ; [ 3 36],[ 3.83333333 65.16666667] ; [ 2.16666667 36.83333333],0
n1,1,0.500352,0.454189,[8 9] ; [3 6],[7.19230769 9.80769231] ; [3.80769231 5.19230769],0
a1,1,0.630312,0.231637,[ 3 67] ; [ 1 39],[ 2.54545455 67.45454545] ; [ 1.45454545 38.54545455],0
v2,1,0.641283,0.217069,[29 35] ; [20 20],[30.15384615 33.84615385] ; [18.84615385 21.15384615],0
b4,1,0.664946,0.187571,[32 38] ; [20 20],[33.09090909 36.90909091] ; [18.90909091 21.09090909],0
p7,1,0.668711,0.183114,[44 24] ; [23 15],[42.98113208 25.01886792] ; [24.01886792 13.98113208],0
u1,1,0.685781,0.16369,[ 1 69] ; [ 1 39],[ 1.27272727 68.72727273] ; [ 0.72727273 39.27272727],0
n4,1,0.725501,0.123283,[48 22] ; [28 11],[48.80733945 21.19266055] ; [27.19266055 11.80733945],0
p11,1,0.784898,0.074497,[49 21] ; [27 13],[48.36363636 21.63636364] ; [27.63636364 12.36363636],0
d3,1,0.808341,0.058839,[24 45] ; [13 27],[23.42201835 45.57798165] ; [13.57798165 26.42201835],0
v1,1,0.822619,0.050256,[32 35] ; [20 20],[32.56074766 34.43925234] ; [19.43925234 20.56074766],0
u3,1,0.844579,0.038431,[16 16] ; [9 8],[16.32653061 15.67346939] ; [8.67346939 8.32653061],0
a3,1,0.869932,0.026812,[38 30] ; [23 17],[38.40740741 29.59259259] ; [22.59259259 17.40740741],0
v3,1,0.878842,0.023237,[24 45] ; [13 26],[23.63888889 45.36111111] ; [13.36111111 25.63888889],0
b5,1,0.882573,0.021818,[43 27] ; [24 16],[42.63636364 27.36363636] ; [24.36363636 15.63636364],0
d2,1,0.895868,0.01713,[15 55] ; [ 9 31],[15.27272727 54.72727273] ; [ 8.72727273 31.27272727],0
p2,1,0.910569,0.012616,[55 15] ; [31  8],[55.2293578 14.7706422] ; [30.7706422  8.2293578],0
a6,1,0.93995,0.005675,[45 25] ; [26 14],[45.18181818 24.81818182] ; [25.81818182 14.18181818],0
b1,1,0.970274,0.001389,[26 44] ; [15 25],[26.09090909 43.90909091] ; [14.90909091 25.09090909],0
p4,1,0.97121,0.001303,[37 33] ; [21 19],[36.90909091 33.09090909] ; [21.09090909 18.90909091],0
