Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.00724,7.212356,[19 10] ; [ 8 19],[13.98214286 15.01785714] ; [13.01785714 13.98214286],0
d1,1,0.013395,6.11619,[12 18] ; [ 3 24],[ 7.89473684 22.10526316] ; [ 7.10526316 19.89473684],0
d4,1,0.049986,3.841937,[23  7] ; [14 13],[19.47368421 10.52631579] ; [17.52631579  9.47368421],0
p4,1,0.077821,3.109831,[15 15] ; [19  7],[18.21428571 11.78571429] ; [15.78571429 10.21428571],0
v2,1,0.13542,2.229239,[16 12] ; [10 17],[13.23636364 14.76363636] ; [12.76363636 14.23636364],0
s1,1,0.199413,1.646667,[ 4 26] ; [ 1 26],[ 2.63157895 27.36842105] ; [ 2.36842105 24.63157895],0
a5,1,0.240227,1.379259,[18 12] ; [12 15],[15.78947368 14.21052632] ; [14.21052632 12.78947368],0
r1,1,0.246219,1.344632,[ 9 19] ; [ 5 22],[ 7.12727273 20.87272727] ; [ 6.87272727 20.12727273],0
r3,1,0.248213,1.333333,[20  7] ; [16 11],[18.  9.] ; [18.  9.],0
b4,1,0.248664,1.330792,[11 19] ; [14 13],[13.15789474 16.84210526] ; [11.84210526 15.15789474],0
a6,1,0.248664,1.330792,[19 11] ; [13 14],[16.84210526 13.15789474] ; [15.15789474 11.84210526],0
d5,1,0.254978,1.295823,[20 10] ; [14 13],[17.89473684 12.10526316] ; [16.10526316 10.89473684],0
v4,1,0.265855,1.238011,[19  6] ; [16 10],[17.15686275  7.84313725] ; [17.84313725  8.15686275],0
v1,1,0.288796,1.125225,[10 18] ; [13 13],[11.92592593 16.07407407] ; [11.07407407 14.92592593],0
b1,1,0.305595,1.049616,[16 14] ; [18  9],[17.89473684 12.10526316] ; [16.10526316 10.89473684],0
r2,1,0.312899,1.018401,[16  9] ; [13 13],[14.21568627 10.78431373] ; [14.78431373 11.21568627],0
a8,1,0.316852,1.001897,[ 3 24] ; [ 1 25],[ 2.03773585 24.96226415] ; [ 1.96226415 24.03773585],0
n1,1,0.319806,0.989741,[ 4 11] ; [5 6],[5.19230769 9.80769231] ; [3.80769231 7.19230769],0
p8,1,0.355192,0.854822,[17 12] ; [12 14],[15.29090909 13.70909091] ; [13.70909091 12.29090909],0
s6,1,0.412931,0.670345,[16 11] ; [13 14],[14.5 12.5] ; [14.5 12.5],0
s8,1,0.446583,0.57931,[ 7 22] ; [ 9 18],[ 8.28571429 20.71428571] ; [ 7.71428571 19.28571429],0
u3,1,0.469064,0.524179,[3 8] ; [5 7],[3.82608696 7.17391304] ; [4.17391304 7.82608696],0
p2,1,0.498404,0.458333,[23  7] ; [21  4],[24.  6.] ; [20.  5.],0
s2,1,0.504166,0.446157,[12 16] ; [14 13],[13.23636364 14.76363636] ; [12.76363636 14.23636364],0
p5,1,0.512422,0.429119,[ 5 24] ; [ 3 24],[ 4.14285714 24.85714286] ; [ 3.85714286 23.14285714],0
b5,1,0.562673,0.335097,[20 10] ; [16 11],[18.94736842 11.05263158] ; [17.05263158  9.94736842],0
n6,1,0.585957,0.296703,[15 12] ; [13 14],[14. 13.] ; [14. 13.],0
u2,1,0.603848,0.269231,[5 4] ; [8 4],[5.57142857 3.42857143] ; [7.42857143 4.57142857],0
p1,1,0.61693,0.250206,[ 2 28] ; [ 1 26],[ 1.57894737 28.42105263] ; [ 1.42105263 25.57894737],0
a1,1,0.61693,0.250206,[ 2 28] ; [ 1 26],[ 1.57894737 28.42105263] ; [ 1.42105263 25.57894737],0
p12,1,0.64015,0.218545,[ 2 28] ; [ 1 25],[ 1.60714286 28.39285714] ; [ 1.39285714 24.60714286],0
s4,1,0.643217,0.214559,[ 8 21] ; [ 6 21],[ 7.25 21.75] ; [ 6.75 20.25],0
a3,1,0.666417,0.185822,[19 11] ; [15 11],[18.21428571 11.78571429] ; [15.78571429 10.21428571],0
p6,1,0.685977,0.163475,[12 17] ; [ 9 16],[11.27777778 17.72222222] ; [ 9.72222222 15.27777778],0
a2,1,0.729731,0.119359,[ 3 27] ; [ 2 25],[ 2.63157895 27.36842105] ; [ 2.36842105 24.63157895],0
p11,1,0.7639,0.090218,[20 10] ; [19  8],[20.52631579  9.47368421] ; [18.47368421  8.52631579],0
n3,1,0.780914,0.077355,[9 6] ; [6 5],[8.65384615 6.34615385] ; [6.34615385 4.65384615],0
s3,1,0.781354,0.077037,[13 13] ; [14 12],[13.5 12.5] ; [13.5 12.5],0
p9,1,0.786908,0.073077,[21  9] ; [18  9],[20.52631579  9.47368421] ; [18.47368421  8.52631579],0
b2,1,0.794944,0.067546,[ 4 13] ; [ 4 16],[ 3.67567568 13.32432432] ; [ 4.32432432 15.67567568],0
b3,1,0.794944,0.067546,[ 4 13] ; [ 4 16],[ 3.67567568 13.32432432] ; [ 4.32432432 15.67567568],0
p3,1,0.832304,0.044837,[13 17] ; [12 14],[13.39285714 16.60714286] ; [11.60714286 14.39285714],0
n4,1,0.843086,0.039184,[17 13] ; [16 11],[17.36842105 12.63157895] ; [15.63157895 11.36842105],0
s5,1,0.844576,0.038433,[ 5 20] ; [ 6 21],[ 5.28846154 19.71153846] ; [ 5.71153846 21.28846154],0
v3,1,0.888927,0.019505,[ 6 23] ; [ 6 21],[ 6.21428571 22.78571429] ; [ 5.78571429 21.21428571],0
n5,1,0.918799,0.010393,[18 10] ; [17 10],[17.81818182 10.18181818] ; [17.18181818  9.81818182],0
n2,1,0.972542,0.001185,[11  4] ; [8 3],[10.96153846  4.03846154] ; [8.03846154 2.96153846],0
a4,1,0.975654,0.000931,[ 9 21] ; [ 8 19],[ 8.94736842 21.05263158] ; [ 8.05263158 18.94736842],0
p10,1,0.983044,0.000452,[20  9] ; [18  8],[20.03636364  8.96363636] ; [17.96363636  8.03636364],0
s7,1,0.983139,0.000447,[12 17] ; [10 14],[12.03773585 16.96226415] ; [ 9.96226415 14.03773585],0
d2,1,1.0,0.0,[10 20] ; [ 9 18],[10. 20.] ; [ 9. 18.],0
