Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,3e-06,21.608635,[30  5] ; [13 27],[20.06666667 14.93333333] ; [22.93333333 17.06666667],1
d4,1,0.000104,15.064654,[25 10] ; [11 30],[16.57894737 18.42105263] ; [19.42105263 21.57894737],1
s7,1,0.000112,14.928771,[25  9] ; [11 28],[16.76712329 17.23287671] ; [19.23287671 19.76712329],1
d3,1,0.007443,7.162796,[18 17] ; [ 9 32],[12.43421053 22.56578947] ; [14.56578947 26.43421053],0
s5,1,0.012117,6.293706,[16 17] ; [ 8 31],[11. 22.] ; [13. 26.],0
s8,1,0.018163,5.580357,[19 16] ; [11 29],[14. 21.] ; [16. 24.],0
a5,1,0.019533,5.453161,[27  8] ; [21 20],[22.10526316 12.89473684] ; [25.89473684 15.10526316],0
s6,1,0.024486,5.059871,[26  9] ; [19 20],[21.28378378 13.71621622] ; [23.71621622 15.28378378],0
a3,1,0.034818,4.454077,[23 12] ; [17 24],[18.42105263 16.57894737] ; [21.57894737 19.42105263],0
p4,1,0.036035,4.395462,[29  6] ; [25 16],[24.86842105 10.13157895] ; [29.13157895 11.86842105],0
r2,1,0.056263,3.644267,[30  5] ; [40  1],[32.23684211  2.76315789] ; [37.76315789  3.23684211],0
d1,1,0.056263,3.644267,[ 5 30] ; [ 1 40],[ 2.76315789 32.23684211] ; [ 3.23684211 37.76315789],0
p8,1,0.09678,2.757826,[28  7] ; [25 15],[24.73333333 10.26666667] ; [28.26666667 11.73333333],0
v4,1,0.157466,1.998399,[30  5] ; [39  2],[31.77631579  3.22368421] ; [37.22368421  3.77631579],0
p6,1,0.172647,1.859806,[19 16] ; [15 24],[16.08108108 18.91891892] ; [17.91891892 21.08108108],0
p2,1,0.215231,1.535889,[29  6] ; [29 12],[26.71052632  8.28947368] ; [31.28947368  9.71052632],0
s4,1,0.218564,1.513773,[ 8 27] ; [ 5 36],[ 5.98684211 29.01315789] ; [ 7.01315789 33.98684211],0
b5,1,0.21863,1.513339,[22 13] ; [20 21],[19.34210526 15.65789474] ; [22.65789474 18.34210526],0
a7,1,0.264508,1.245007,[24 11] ; [23 18],[21.64473684 13.35526316] ; [25.35526316 15.64473684],0
b3,1,0.301539,1.067374,[11 11] ; [ 8 15],[ 9.28888889 12.71111111] ; [ 9.71111111 13.28888889],0
b2,1,0.301539,1.067374,[11 11] ; [ 8 15],[ 9.28888889 12.71111111] ; [ 9.71111111 13.28888889],0
n5,1,0.309513,1.032753,[26  9] ; [26 15],[23.94736842 11.05263158] ; [28.05263158 12.94736842],0
a1,1,0.385455,0.753233,[ 1 34] ; [ 3 38],[ 1.84210526 33.15789474] ; [ 2.15789474 38.84210526],0
p9,1,0.4073,0.686668,[29  6] ; [30 10],[27.53333333  7.46666667] ; [31.46666667  8.53333333],0
u2,1,0.410854,0.676329,[8 4] ; [12 11],[6.85714286 5.14285714] ; [13.14285714  9.85714286],0
b1,1,0.466768,0.529617,[15 20] ; [21 20],[16.57894737 18.42105263] ; [19.42105263 21.57894737],0
u3,1,0.4795,0.5,[7 5] ; [11 13],[6. 6.] ; [12. 12.],0
p1,1,0.599617,0.275574,[ 6 29] ; [ 9 32],[ 6.90789474 28.09210526] ; [ 8.09210526 32.90789474],0
r3,1,0.607896,0.263251,[32  3] ; [36  5],[31.31578947  3.68421053] ; [36.68421053  4.31578947],0
a6,1,0.618586,0.247861,[22 13] ; [28 13],[23.02631579 11.97368421] ; [26.97368421 14.02631579],0
n2,1,0.657619,0.196429,[1 1] ; [6 3],[1.27272727 0.72727273] ; [5.72727273 3.27272727],0
n1,1,0.657619,0.196429,[1 1] ; [3 6],[0.72727273 1.27272727] ; [3.27272727 5.72727273],0
d2,1,0.700524,0.147927,[ 9 26] ; [ 9 32],[ 8.28947368 26.71052632] ; [ 9.71052632 31.28947368],0
v3,1,0.700596,0.147852,[15 20] ; [15 24],[14.18918919 20.81081081] ; [15.81081081 23.18918919],0
a4,1,0.72145,0.127108,[ 8 27] ; [ 8 33],[ 7.36842105 27.63157895] ; [ 8.63157895 32.36842105],0
p10,1,0.729831,0.119267,[26  9] ; [29 12],[25.32894737  9.67105263] ; [29.67105263 11.32894737],0
v2,1,0.74282,0.107663,[17 17] ; [21 18],[17.69863014 16.30136986] ; [20.30136986 18.69863014],0
p5,1,0.742857,0.107632,[ 7 28] ; [ 7 34],[ 6.44736842 28.55263158] ; [ 7.55263158 33.44736842],0
b4,1,0.760029,0.093295,[21 14] ; [26 15],[21.64473684 13.35526316] ; [25.35526316 15.64473684],0
p12,1,0.764976,0.089373,[ 6 29] ; [ 6 35],[ 5.52631579 29.47368421] ; [ 6.47368421 34.52631579],0
r4,1,0.788131,0.07222,[30  5] ; [36  5],[30.39473684  4.60526316] ; [35.60526316  5.39473684],0
n6,1,0.835251,0.043252,[28  7] ; [32  9],[27.63157895  7.36842105] ; [32.36842105  8.63157895],0
p11,1,0.835251,0.043252,[28  7] ; [32  9],[27.63157895  7.36842105] ; [32.36842105  8.63157895],0
a2,1,0.839816,0.040856,[ 3 32] ; [ 3 38],[ 2.76315789 32.23684211] ; [ 3.23684211 37.76315789],0
a8,1,0.860658,0.030813,[ 3 31] ; [ 3 36],[ 2.79452055 31.20547945] ; [ 3.20547945 35.79452055],0
r1,1,0.865569,0.028659,[25 10] ; [30 11],[25.32894737  9.67105263] ; [29.67105263 11.32894737],0
p7,1,0.875486,0.024553,[27  8] ; [31 10],[26.71052632  8.28947368] ; [31.28947368  9.71052632],0
n4,1,0.912389,0.012106,[26  9] ; [30 11],[25.78947368  9.21052632] ; [30.21052632 10.78947368],0
v1,1,0.926985,0.008398,[15 20] ; [18 23],[15.19736842 19.80263158] ; [17.80263158 23.19736842],0
