Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,60.14954,[ 40 121] ; [151  83],[77.85063291 83.14936709] ; [113.14936709 120.85063291],1
n5,1,0.044185,4.049491,[100  62] ; [167  67],[109.22727273  52.77272727] ; [157.77272727  76.22727273],0
r3,1,0.044878,4.023222,[147  15] ; [224  10],[151.77272727  10.22727273] ; [219.22727273  14.77272727],0
r1,1,0.055384,3.67048,[119  43] ; [190  43],[126.72911392  35.27088608] ; [182.27088608  50.72911392],0
v1,1,0.066221,3.374283,[59 98] ; [109 123],[67.80462725 89.19537275] ; [100.19537275 131.80462725],0
p12,1,0.069796,3.287814,[  3 158] ; [ 13 223],[  6.48866499 154.51133501] ; [  9.51133501 226.48866499],0
b1,1,0.097534,2.745404,[ 53 110] ; [ 96 140],[ 60.86967419 102.13032581] ; [ 88.13032581 147.86967419],0
p5,1,0.101234,2.685991,[  8 154] ; [ 22 213],[ 12.2418136 149.7581864] ; [ 17.7581864 217.2418136],0
p1,1,0.1103,2.549925,[ 14 148] ; [ 11 224],[ 10.20151134 151.79848866] ; [ 14.79848866 220.20151134],0
s3,1,0.117879,2.445277,[76 86] ; [129 106],[83.65239295 78.34760705] ; [121.34760705 113.65239295],0
r2,1,0.159117,1.982593,[145  16] ; [216  14],[148.64705882  12.35294118] ; [212.35294118  17.64705882],0
a2,1,0.164785,1.929759,[ 33 130] ; [ 62 174],[ 38.80952381 124.19047619] ; [ 56.19047619 179.80952381],0
b4,1,0.213156,1.549861,[100  63] ; [130 106],[93.95989975 69.04010025] ; [136.04010025  99.95989975],0
u3,1,0.291634,1.112064,[41 23] ; [34 28],[38.0952381 25.9047619] ; [36.9047619 25.0952381],0
s1,1,0.324516,0.97066,[  8 155] ; [  7 227],[  6.15869018 156.84130982] ; [  8.84130982 225.15869018],0
v2,1,0.335131,0.92897,[63 96] ; [102 127],[67.61597938 91.38402062] ; [ 97.38402062 131.61597938],0
a5,1,0.354487,0.857332,[114  49] ; [175  61],[118.06265664  44.93734336] ; [170.93734336  65.06265664],0
u4,1,0.361225,0.833631,[  2 161] ; [  1 235],[  1.22556391 161.77443609] ; [  1.77443609 234.22556391],0
b3,1,0.40049,0.706853,[25 59] ; [50 92],[27.87610619 56.12389381] ; [47.12389381 94.87610619],0
b2,1,0.40049,0.706853,[25 59] ; [50 92],[27.87610619 56.12389381] ; [47.12389381 94.87610619],0
s4,1,0.421252,0.646818,[ 34 128] ; [ 41 190],[ 30.91603053 131.08396947] ; [ 44.08396947 186.91603053],0
a6,1,0.482994,0.492096,[120  43] ; [181  55],[122.96491228  40.03508772] ; [178.03508772  57.96491228],0
n2,1,0.497604,0.460044,[36 17] ; [37 13],[37.5631068 15.4368932] ; [35.4368932 14.5631068],0
a1,1,0.545935,0.36465,[  5 158] ; [ 10 226],[  6.12781955 156.87218045] ; [  8.87218045 227.12781955],0
d1,1,0.581089,0.304478,[88 75] ; [134 102],[90.69172932 72.30827068] ; [131.30827068 104.69172932],0
n1,1,0.619537,0.246519,[22 32] ; [18 32],[20.76923077 33.23076923] ; [19.23076923 30.76923077],0
d2,1,0.696781,0.151843,[70 93] ; [106 130],[71.89974937 91.10025063] ; [104.10025063 131.89974937],0
a4,1,0.750016,0.101518,[64 98] ; [ 97 139],[65.53266332 96.46733668] ; [ 95.46733668 140.53266332],0
u1,1,0.785845,0.073826,[ 30 133] ; [ 46 190],[ 31.04761905 131.95238095] ; [ 44.95238095 191.04761905],0
d4,1,0.791049,0.070198,[133  30] ; [195  41],[133.99498747  29.00501253] ; [194.00501253  41.99498747],0
d5,1,0.791049,0.070198,[133  30] ; [195  41],[133.99498747  29.00501253] ; [194.00501253  41.99498747],0
b5,1,0.898028,0.016423,[106  57] ; [152  84],[105.39849624  57.60150376] ; [152.60150376  83.39849624],0
u2,1,0.913142,0.011898,[34 30] ; [33 28],[34.304 29.696] ; [32.696 28.304],0
d3,1,0.967285,0.001682,[119  44] ; [172  63],[119.17839196  43.82160804] ; [171.82160804  63.17839196],0
