Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,65.011902,[ 3 65] ; [100  60],[30.71929825 37.28070175] ; [72.28070175 87.71929825],1
d4,1,0.0,52.38321,[28 40] ; [139  20],[50.02643172 17.97356828] ; [116.97356828  42.02643172],1
d3,1,1e-06,23.94958,[23 45] ; [110  50],[39.66666667 28.33333333] ; [93.33333333 66.66666667],1
a7,1,4e-06,21.196756,[32 36] ; [124  35],[46.73127753 21.26872247] ; [109.26872247  49.73127753],1
a5,1,0.000144,14.450136,[28 40] ; [109  51],[40.85964912 27.14035088] ; [96.14035088 63.85964912],1
d2,1,0.000215,13.691918,[14 54] ; [73 83],[26.41071429 41.58928571] ; [60.58928571 95.41071429],1
a3,1,0.000234,13.538092,[24 42] ; [101  59],[36.50442478 29.49557522] ; [88.49557522 71.50442478],1
a4,1,0.000244,13.454638,[13 54] ; [72 87],[25.19911504 41.80088496] ; [59.80088496 99.19911504],1
p2,1,0.001991,9.557475,[32 36] ; [110  50],[42.35087719 25.64912281] ; [99.64912281 60.35087719],0
v2,1,0.003734,8.409038,[17 45] ; [75 78],[26.53023256 35.46976744] ; [65.46976744 87.53023256],0
a2,1,0.010867,6.486925,[ 3 65] ; [ 27 133],[ 8.94736842 59.05263158] ; [ 21.05263158 138.94736842],0
u3,1,0.013306,6.128003,[16 28] ; [36 23],[22.21359223 21.78640777] ; [29.78640777 29.21359223],0
r2,1,0.013398,6.11572,[54 14] ; [145  14],[59.6123348  8.3876652] ; [139.3876652  19.6123348],0
b3,1,0.015868,5.817429,[18 15] ; [25 57],[12.33913043 20.66086957] ; [30.66086957 51.33913043],0
b2,1,0.015868,5.817429,[18 15] ; [25 57],[12.33913043 20.66086957] ; [30.66086957 51.33913043],0
r3,1,0.023562,5.126562,[51 16] ; [140  19],[56.62389381 10.37610619] ; [134.37610619  24.62389381],0
a6,1,0.039815,4.225738,[38 30] ; [112  48],[44.73684211 23.26315789] ; [105.26315789  54.73684211],0
u1,1,0.054798,3.688235,[ 2 66] ; [ 17 143],[ 5.66666667 62.33333333] ; [ 13.33333333 146.66666667],0
p4,1,0.069768,3.288478,[16 51] ; [ 58 102],[21.84140969 45.15859031] ; [ 52.15859031 107.84140969],0
r4,1,0.118095,2.44241,[46 22] ; [124  36],[50.70175439 17.29824561] ; [119.29824561  40.70175439],0
b5,1,0.144262,2.131897,[35 33] ; [99 61],[39.96491228 28.03508772] ; [94.03508772 65.96491228],0
n5,1,0.18154,1.784972,[47 21] ; [95 64],[42.53744493 25.46255507] ; [99.46255507 59.53744493],0
r1,1,0.187305,1.738686,[40 28] ; [108  51],[44.33480176 23.66519824] ; [103.66519824  55.33480176],0
