Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,82.783842,[ 43 122] ; [205  87],[89.5404814 75.4595186] ; [158.4595186 133.5404814],1
s2,1,0.0,76.536396,[ 30 135] ; [178 116],[74.77124183 90.22875817] ; [133.22875817 160.77124183],1
s7,1,0.0,58.712088,[ 27 129] ; [158 130],[65. 91.] ; [120. 168.],1
s8,1,0.0,48.6634,[ 28 140] ; [145 149],[ 62.90909091 105.09090909] ; [110.09090909 183.90909091],1
s5,1,0.0,35.467916,[ 20 146] ; [111 179],[ 47.68859649 118.31140351] ; [ 83.31140351 206.68859649],1
p9,1,0.000303,13.048913,[126  40] ; [260  33],[139.59912854  26.40087146] ; [246.40087146  46.59912854],1
s4,1,0.000956,10.911378,[ 12 156] ; [ 54 241],[ 23.94816415 144.05183585] ; [ 42.05183585 252.94816415],1
p10,1,0.002441,9.18445,[122  45] ; [249  45],[134.39696312  32.60303688] ; [236.60303688  57.39696312],0
n5,1,0.002687,9.008348,[104  63] ; [222  72],[118.09544469  48.90455531] ; [207.90455531  86.09544469],0
v4,1,0.002902,8.868256,[152  14] ; [286   7],[158.40522876   7.59477124] ; [279.59477124  13.40522876],0
u1,1,0.007965,7.041432,[ 14 154] ; [ 51 245],[ 23.53448276 144.46551724] ; [ 41.46551724 254.53448276],0
p4,1,0.013876,6.053888,[74 94] ; [165 130],[86.72138229 81.27861771] ; [152.27861771 142.72138229],0
p12,1,0.018932,5.507785,[  3 163] ; [ 20 276],[  8.26406926 157.73593074] ; [ 14.73593074 281.26406926],0
r4,1,0.019459,5.459827,[139  29] ; [267  29],[147.  21.] ; [259.  37.],0
a2,1,0.019963,5.415154,[ 25 143] ; [ 71 225],[ 34.75862069 133.24137931] ; [ 61.24137931 234.75862069],0
r2,1,0.021993,5.24635,[148  19] ; [276  16],[154.26579521  12.73420479] ; [269.73420479  22.26579521],0
a7,1,0.027044,4.887984,[111  56] ; [225  71],[121.19222462  45.80777538] ; [214.80777538  81.19222462],0
a5,1,0.031366,4.632799,[109  59] ; [220  76],[119.12068966  48.87931034] ; [209.87931034  86.12068966],0
n1,1,0.032004,4.598298,[ 6 29] ; [26 43],[10.76923077 24.23076923] ; [21.23076923 47.76923077],0
u2,1,0.037333,4.33516,[26 34] ; [50 32],[32.11267606 27.88732394] ; [43.88732394 38.11267606],0
p3,1,0.057549,3.606656,[ 61 106] ; [135 161],[70.69546436 96.30453564] ; [125.30453564 170.69546436],0
u3,1,0.062065,3.481319,[27 33] ; [51 33],[32.5 27.5] ; [45.5 38.5],0
n2,1,0.063974,3.431236,[22 13] ; [55 14],[25.91346154  9.08653846] ; [51.08653846 17.91346154],0
p7,1,0.078196,3.102006,[86 82] ; [173 117],[95.00436681 72.99563319] ; [163.99563319 126.00436681],0
n4,1,0.081111,3.042496,[113  55] ; [220  74],[121.09090909  46.90909091] ; [211.90909091  82.09090909],0
r3,1,0.09754,2.745304,[154  12] ; [284  11],[157.71800434   8.28199566] ; [280.28199566  14.71800434],0
d1,1,0.098854,2.723937,[82 86] ; [168 128],[90.51724138 77.48275862] ; [159.48275862 136.51724138],0
r1,1,0.118887,2.431929,[126  41] ; [239  54],[132.51086957  34.48913043] ; [232.48913043  60.51086957],0
d5,1,0.126807,2.331161,[128  40] ; [243  53],[134.32758621  33.67241379] ; [236.67241379  59.32758621],0
b1,1,0.144083,2.133807,[ 64 104] ; [ 93 203],[ 56.84482759 111.15517241] ; [100.15517241 195.84482759],0
a6,1,0.159412,1.979797,[111  57] ; [214  82],[117.67241379  50.32758621] ; [207.32758621  88.67241379],0
a3,1,0.16209,1.954615,[108  59] ; [210  86],[114.69978402  52.30021598] ; [203.30021598  92.69978402],0
v3,1,0.181636,1.784188,[ 51 110] ; [109 178],[ 57.5 103.5] ; [102.5 184.5],0
v1,1,0.189705,1.719906,[75 88] ; [150 136],[81.68151448 81.31848552] ; [143.31848552 142.68151448],0
n6,1,0.193125,1.693615,[131  36] ; [245  49],[136.20824295  30.79175705] ; [239.79175705  54.20824295],0
b5,1,0.219345,1.508648,[97 71] ; [188 108],[103.18965517  64.81034483] ; [181.81034483 114.18965517],0
d3,1,0.272046,1.206404,[108  60] ; [205  91],[113.32758621  54.67241379] ; [199.67241379  96.32758621],0
d4,1,0.338275,0.916958,[129  37] ; [241  55],[132.94372294  33.05627706] ; [237.05627706  58.94372294],0
a8,1,0.384547,0.756115,[ 18 133] ; [ 40 227],[ 20.95215311 130.04784689] ; [ 37.04784689 229.95215311],0
n3,1,0.390839,0.73633,[25 12] ; [52 17],[26.87735849 10.12264151] ; [50.12264151 18.87735849],0
v2,1,0.402173,0.701819,[83 79] ; [155 125],[87.23076923 74.76923077] ; [150.76923077 129.23076923],0
p8,1,0.43289,0.615058,[74 93] ; [140 151],[78.03056769 88.96943231] ; [135.96943231 155.03056769],0
p5,1,0.539232,0.376964,[ 10 158] ; [ 22 273],[ 11.6112311 156.3887689] ; [ 20.3887689 274.6112311],0
p11,1,0.566168,0.329137,[136  32] ; [233  63],[133.60344828  34.39655172] ; [235.39655172  60.60344828],0
d2,1,0.653881,0.201042,[72 95] ; [134 162],[74.30237581 92.69762419] ; [131.69762419 164.30237581],0
