Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,117.26826,[253  65] ; [182 270],[179.64935065 138.35064935] ; [255.35064935 196.64935065],1
v1,1,0.0,45.307823,[221  99] ; [204 253],[175.03217503 144.96782497] ; [249.96782497 207.03217503],1
s7,1,1.3e-05,19.021231,[179 124] ; [192 256],[149.68442077 153.31557923] ; [221.31557923 226.68442077],1
p5,1,1.9e-05,18.300265,[ 56 264] ; [ 35 429],[ 37.14285714 282.85714286] ; [ 53.85714286 410.14285714],1
n4,1,6.2e-05,16.028798,[273  49] ; [338 127],[249.98983482  72.01016518] ; [361.01016518 103.98983482],1
s8,1,6.9e-05,15.850256,[171 147] ; [183 282],[143.77011494 174.22988506] ; [210.22988506 254.77011494],1
p12,1,0.000127,14.685367,[ 41 277] ; [ 24 439],[ 26.46606914 291.53393086] ; [ 38.53393086 424.46606914],1
p3,1,0.000241,13.47909,[188 131] ; [212 253],[162.75510204 156.24489796] ; [237.24489796 227.75510204],1
n5,1,0.000802,11.237273,[263  59] ; [329 133],[243.14285714  78.85714286] ; [348.85714286 113.14285714],1
p8,1,0.003273,8.648449,[190 124] ; [229 231],[169.98191214 144.01808786] ; [249.01808786 210.98191214],0
a1,1,0.00701,7.270296,[ 23 300] ; [ 14 453],[ 15.1278481 307.8721519] ; [ 21.8721519 445.1278481],0
p10,1,0.007643,7.115298,[274  43] ; [364  97],[259.9562982  57.0437018] ; [378.0437018  82.9562982],0
p7,1,0.011105,6.448501,[221  90] ; [283 172],[204.62663185 106.37336815] ; [299.37336815 155.62663185],0
d1,1,0.013013,6.167352,[205 118] ; [255 212],[188.07594937 134.92405063] ; [271.92405063 195.07594937],0
p4,1,0.013414,6.113621,[207 109] ; [263 201],[190.41025641 125.58974359] ; [279.58974359 184.41025641],0
a5,1,0.021765,5.264456,[253  69] ; [333 134],[239.15335868  82.84664132] ; [346.84664132 120.15335868],0
a3,1,0.026373,4.931417,[243  77] ; [320 146],[229.21119593  90.78880407] ; [333.78880407 132.21119593],0
n6,1,0.027255,4.874557,[287  34] ; [390  75],[276.48473282  44.51526718] ; [400.51526718  64.48473282],0
s5,1,0.031214,4.641131,[126 185] ; [148 302],[111.97634691 199.02365309] ; [162.02365309 287.97634691],0
s4,1,0.037489,4.328047,[ 44 274] ; [ 90 370],[ 54.77120823 263.22879177] ; [ 79.22879177 380.77120823],0
