Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,93.9409,[255  86] ; [ 5 52],[222.7638191 118.2361809] ; [37.2361809 19.7638191],1
d3,1,0.0,47.061972,[263  78] ; [18 38],[241.3627204  99.6372796] ; [39.6372796 16.3627204],1
d5,1,0.0,34.465255,[301  40] ; [32 24],[286.02770781  54.97229219] ; [46.97229219  9.02770781],1
d2,1,9e-06,19.753099,[203 137] ; [16 41],[187.55667506 152.44332494] ; [31.44332494 25.55667506],1
a4,1,4.7e-05,16.548701,[183 158] ; [14 43],[168.78643216 172.21356784] ; [28.21356784 28.78643216],1
a3,1,6.3e-05,15.996551,[273  67] ; [32 25],[261.20906801  78.79093199] ; [43.79093199 13.20906801],1
a2,1,0.000147,14.410828,[107 234] ; [ 4 53],[ 95.10301508 245.89698492] ; [15.89698492 41.10301508],1
p4,1,0.000546,11.95108,[240 100] ; [27 30],[228.66498741 111.33501259] ; [38.33501259 18.66498741],1
a5,1,0.000854,11.119829,[272  69] ; [34 23],[262.1758794  78.8241206] ; [43.8241206 13.1758794],1
u1,1,0.001262,10.396716,[ 91 250] ; [ 4 53],[ 81.39447236 259.60552764] ; [13.60552764 43.39447236],0
p3,1,0.00212,9.442622,[197 144] ; [20 36],[186.39042821 154.60957179] ; [30.60957179 25.39042821],0
u2,1,0.003013,8.799556,[42 25] ; [ 7 18],[35.68478261 31.31521739] ; [13.31521739 11.68478261],0
r3,1,0.007045,7.261502,[330  10] ; [51  6],[326.29722922  13.70277078] ; [54.70277078  2.29722922],0
v4,1,0.010311,6.580276,[333   8] ; [51  5],[329.83375315  11.16624685] ; [54.16624685  1.83375315],0
b2,1,0.013743,6.070821,[ 91 120] ; [ 8 29],[ 84.22983871 126.77016129] ; [14.77016129 22.22983871],0
b3,1,0.013743,6.070821,[ 91 120] ; [ 8 29],[ 84.22983871 126.77016129] ; [14.77016129 22.22983871],0
p2,1,0.014682,5.954267,[297  43] ; [42 14],[291.06060606  48.93939394] ; [47.93939394  8.06060606],0
v2,1,0.020327,5.383617,[200 127] ; [25 31],[192.10182768 134.89817232] ; [32.89817232 23.10182768],0
p8,1,0.036977,4.351451,[192 145] ; [24 33],[184.75126904 152.24873096] ; [31.24873096 25.75126904],0
v1,1,0.037909,4.309098,[199 131] ; [26 31],[191.86046512 138.13953488] ; [33.13953488 23.86046512],0
s1,1,0.037966,4.306562,[ 14 324] ; [ 6 50],[ 17.15736041 320.84263959] ; [ 2.84263959 53.15736041],0
u3,1,0.042844,4.10153,[45 22] ; [11 14],[40.7826087 26.2173913] ; [15.2173913  9.7826087],0
p12,1,0.04401,4.056194,[ 43 297] ; [ 2 55],[ 38.53904282 301.46095718] ; [ 6.46095718 50.53904282],0
p11,1,0.047802,3.916947,[278  63] ; [40 17],[272.45728643  68.54271357] ; [45.54271357 11.45728643],0
n4,1,0.059761,3.544001,[290  51] ; [42 14],[285.16876574  55.83123426] ; [46.83123426  9.16876574],0
r1,1,0.069898,3.285419,[284  57] ; [41 15],[279.15617128  61.84382872] ; [45.84382872 10.15617128],0
p9,1,0.069958,3.28401,[304  32] ; [47 10],[300.09160305  35.90839695] ; [50.90839695  6.09160305],0
s6,1,0.111068,2.538961,[300  36] ; [45 10],[296.47058824  39.52941176] ; [48.52941176  6.47058824],0
p1,1,0.111431,2.533801,[ 31 308] ; [ 9 47],[ 34.32911392 304.67088608] ; [ 5.67088608 50.32911392],0
b4,1,0.129349,2.3003,[204 137] ; [28 29],[198.77386935 142.22613065] ; [33.22613065 23.77386935],0
n2,1,0.129779,2.295148,[49 17] ; [13  1],[51.15 14.85] ; [10.85  3.15],0
a6,1,0.142213,2.153847,[225 115] ; [32 25],[220.10075567 119.89924433] ; [36.89924433 20.10075567],0
a1,1,0.142903,2.146419,[ 23 318] ; [ 1 56],[ 20.56281407 320.43718593] ; [ 3.43718593 53.56281407],0
s4,1,0.188967,1.725652,[ 75 261] ; [17 39],[ 78.85714286 257.14285714] ; [13.14285714 42.85714286],0
n3,1,0.197986,1.657167,[46 21] ; [12  2],[47.97530864 19.02469136] ; [10.02469136  3.97530864],0
p6,1,0.198661,1.65219,[155 182] ; [21 36],[150.53807107 186.46192893] ; [25.46192893 31.53807107],0
