Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,160.03313,[251  29] ; [22 74],[203.29787234  76.70212766] ; [69.70212766 26.29787234],1
s6,1,0.0,49.381677,[252  22] ; [59 37],[230.30810811  43.69189189] ; [80.69189189 15.30810811],1
s8,1,0.000376,12.645597,[212  67] ; [54 41],[198.43315508  80.56684492] ; [67.56684492 27.43315508],1
s5,1,0.004738,7.976889,[131 134] ; [31 64],[119.25 145.75] ; [42.75 52.25],0
n5,1,0.010508,6.546628,[246  34] ; [74 22],[238.29787234  41.70212766] ; [81.70212766 14.29787234],0
b1,1,0.017499,5.645643,[117 163] ; [27 69],[107.23404255 172.76595745] ; [36.76595745 59.23404255],0
r1,1,0.044096,4.05288,[242  37] ; [75 21],[235.848  43.152] ; [81.152 14.848],0
r2,1,0.045063,4.016287,[272   6] ; [88  6],[269.03225806   8.96774194] ; [90.96774194  3.03225806],0
d1,1,0.046652,3.957895,[189  91] ; [54 42],[180.95744681  99.04255319] ; [62.04255319 33.95744681],0
s1,1,0.046845,3.950958,[ 17 261] ; [ 1 94],[ 13.4155496 264.5844504] ; [ 4.5844504 90.4155496],0
n4,1,0.055432,3.669048,[248  31] ; [78 18],[242.544  36.456] ; [83.456 12.544],0
v4,1,0.082659,3.011825,[273   7] ; [90  6],[270.31914894   9.68085106] ; [92.68085106  3.31914894],0
r4,1,0.082755,3.009944,[263  17] ; [85 11],[259.14893617  20.85106383] ; [88.85106383  7.14893617],0
s4,1,0.089212,2.888528,[ 64 215] ; [14 81],[ 58.18716578 220.81283422] ; [19.81283422 75.18716578],0
p9,1,0.103972,2.643534,[254  25] ; [80 14],[249.82841823  29.17158177] ; [84.17158177  9.82841823],0
n1,1,0.124003,2.366024,[30 25] ; [ 9 16],[26.8125 28.1875] ; [12.1875 12.8125],0
d2,1,0.158925,1.984421,[166 114] ; [49 47],[160.10638298 119.89361702] ; [54.89361702 41.10638298],0
a4,1,0.180341,1.794808,[149 131] ; [43 52],[143.36 136.64] ; [48.64 46.36],0
a3,1,0.204544,1.609627,[236  43] ; [75 20],[232.0026738  46.9973262] ; [78.9973262 16.0026738],0
p2,1,0.2067,1.594389,[244  35] ; [79 17],[240.312  38.688] ; [82.688 13.312],0
p8,1,0.207161,1.591154,[165 112] ; [49 45],[159.77897574 117.22102426] ; [54.22102426 39.77897574],0
p1,1,0.214257,1.542423,[ 33 246] ; [ 7 89],[ 29.76 249.24] ; [10.24 85.76],0
b5,1,0.22264,1.487273,[158 122] ; [61 35],[163.08510638 116.91489362] ; [55.91489362 40.08510638],0
p11,1,0.241919,1.369377,[231  49] ; [74 22],[227.12765957  52.87234043] ; [77.87234043 18.12765957],0
a8,1,0.243005,1.363078,[ 49 208] ; [11 71],[ 45.48672566 211.51327434] ; [14.51327434 67.48672566],0
p7,1,0.299669,1.075667,[195  76] ; [63 32],[191.03278689  79.96721311] ; [66.96721311 28.03278689],0
b3,1,0.299774,1.075201,[ 80 115] ; [36 39],[ 83.77777778 111.22222222] ; [32.22222222 42.77777778],0
b2,1,0.299774,1.075201,[ 80 115] ; [36 39],[ 83.77777778 111.22222222] ; [32.22222222 42.77777778],0
n2,1,0.329642,0.950303,[43 12] ; [17  8],[41.25 13.75] ; [18.75  6.25],0
a1,1,0.415167,0.663957,[ 18 262] ; [ 4 92],[ 16.38297872 263.61702128] ; [ 5.61702128 90.38297872],0
a2,1,0.422525,0.64328,[ 85 195] ; [25 71],[ 81.91489362 198.08510638] ; [28.08510638 67.91489362],0
p12,1,0.422635,0.642978,[ 32 247] ; [ 8 86],[ 29.91957105 249.08042895] ; [10.08042895 83.91957105],0
p5,1,0.429565,0.623999,[ 50 226] ; [14 82],[ 47.48387097 228.51612903] ; [16.51612903 79.48387097],0
n3,1,0.459867,0.546217,[39 15] ; [16  9],[37.59493671 16.40506329] ; [17.40506329  7.59493671],0
p4,1,0.46883,0.524733,[197  82] ; [64 32],[194.184  84.816] ; [66.816 29.184],0
p6,1,0.506644,0.440991,[130 146] ; [48 46],[132.77837838 143.22162162] ; [45.22162162 48.77837838],0
d3,1,0.517669,0.418535,[205  75] ; [67 29],[202.55319149  77.44680851] ; [69.44680851 26.55319149],0
p3,1,0.559878,0.339915,[162 117] ; [59 37],[164.424 114.576] ; [56.576 39.424],0
d4,1,0.580657,0.305173,[239  40] ; [80 16],[237.336  41.664] ; [81.664 14.336],0
v3,1,0.59984,0.275237,[127 144] ; [47 47],[129.1890411 141.8109589] ; [44.8109589 49.1890411],0
v2,1,0.663058,0.18983,[165 108] ; [55 40],[163.20652174 109.79347826] ; [56.79347826 38.20652174],0
d5,1,0.719375,0.129092,[234  45] ; [79 17],[232.872  46.128] ; [80.128 15.872],0
u3,1,0.752198,0.099694,[29 15] ; [13  8],[28.43076923 15.56923077] ; [13.56923077  7.43076923],0
r3,1,0.790381,0.070658,[270  10] ; [92  4],[269.57446809  10.42553191] ; [92.42553191  3.57446809],0
u1,1,0.79202,0.069532,[ 72 208] ; [26 70],[ 72.9787234 207.0212766] ; [25.0212766 70.9787234],0
a6,1,0.813854,0.05544,[181  98] ; [61 35],[180.048  98.952] ; [61.952 34.048],0
a7,1,0.82623,0.048197,[195  85] ; [68 28],[195.85106383  84.14893617] ; [67.14893617 28.85106383],0
p10,1,0.854814,0.033481,[242  36] ; [82 13],[241.47989276  36.52010724] ; [82.52010724 12.47989276],0
u2,1,0.881518,0.022215,[26 18] ; [12  9],[25.72307692 18.27692308] ; [12.27692308  8.72307692],0
v1,1,0.90197,0.015172,[157 115] ; [53 40],[156.49315068 115.50684932] ; [53.50684932 39.49315068],0
b4,1,0.927173,0.008354,[159 121] ; [54 42],[158.61702128 121.38297872] ; [54.38297872 41.61702128],0
a5,1,0.96484,0.001943,[224  56] ; [77 19],[224.14893617  55.85106383] ; [76.85106383 19.14893617],0
