Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,6e-05,16.103804,[14 13] ; [ 5 44],[ 6.75 20.25] ; [12.25 36.75],1
p8,1,0.000367,12.693599,[15 12] ; [ 8 41],[ 8.17105263 18.82894737] ; [14.82894737 34.17105263],1
p4,1,0.000414,12.467152,[20  7] ; [16 34],[12.62337662 14.37662338] ; [23.37662338 26.62337662],1
p7,1,0.00375,8.401243,[16 10] ; [13 35],[10.18918919 15.81081081] ; [18.81081081 29.18918919],0
s2,1,0.007242,7.211999,[14 11] ; [12 37],[ 8.78378378 16.21621622] ; [17.21621622 31.78378378],0
p9,1,0.007352,7.184848,[23  4] ; [25 21],[17.75342466  9.24657534] ; [30.24657534 15.75342466],0
p2,1,0.014356,5.993771,[20  7] ; [22 27],[14.92105263 12.07894737] ; [27.07894737 21.92105263],0
n6,1,0.037915,4.308831,[21  5] ; [26 20],[16.97222222  9.02777778] ; [30.02777778 15.97222222],0
p10,1,0.044638,4.032275,[19  7] ; [24 25],[14.90666667 11.09333333] ; [28.09333333 20.90666667],0
d4,1,0.061654,3.49231,[24  3] ; [35 15],[20.68831169  6.31168831] ; [38.31168831 11.68831169],0
s6,1,0.078917,3.08707,[14 11] ; [17 32],[10.47297297 14.52702703] ; [20.52702703 28.47297297],0
p5,1,0.082692,3.011173,[ 6 21] ; [ 4 45],[ 3.55263158 23.44736842] ; [ 6.44736842 42.55263158],0
v3,1,0.116884,2.458585,[ 9 17] ; [ 9 40],[ 6.24 19.76] ; [11.76 37.24],0
p11,1,0.11857,2.436115,[19  8] ; [26 24],[15.77922078 11.22077922] ; [29.22077922 20.77922078],0
s4,1,0.124244,2.362991,[ 6 20] ; [ 5 45],[ 3.76315789 22.23684211] ; [ 7.23684211 42.76315789],0
b2,1,0.149101,2.08142,[ 4 14] ; [14 19],[ 6.35294118 11.64705882] ; [11.64705882 21.35294118],0
b3,1,0.149101,2.08142,[ 4 14] ; [14 19],[ 6.35294118 11.64705882] ; [11.64705882 21.35294118],0
b1,1,0.159915,1.975034,[18  9] ; [25 25],[15.07792208 11.92207792] ; [27.92207792 22.07792208],0
a6,1,0.161771,1.957593,[20  7] ; [29 21],[17.18181818  9.81818182] ; [31.81818182 18.18181818],0
s8,1,0.162725,1.948718,[ 9 17] ; [10 40],[ 6.5 19.5] ; [12.5 37.5],0
d5,1,0.172991,1.856832,[24  3] ; [38 12],[21.74025974  5.25974026] ; [40.25974026  9.74025974],0
p1,1,0.199181,1.64837,[ 4 23] ; [ 3 47],[ 2.45454545 24.54545455] ; [ 4.54545455 45.45454545],0
d3,1,0.21725,1.522444,[19  8] ; [28 22],[16.48051948 10.51948052] ; [30.51948052 19.48051948],0
p12,1,0.250182,1.322289,[ 2 25] ; [ 1 48],[ 1.06578947 25.93421053] ; [ 1.93421053 47.06578947],0
v1,1,0.254152,1.300334,[12 14] ; [15 31],[ 9.75 16.25] ; [17.25 28.75],0
b5,1,0.275678,1.188272,[17 10] ; [25 25],[14.72727273 12.27272727] ; [27.27272727 22.72727273],0
a1,1,0.284491,1.145508,[ 2 25] ; [ 8 42],[ 3.50649351 23.49350649] ; [ 6.49350649 43.50649351],0
u3,1,0.308709,1.03619,[3 2] ; [4 8],[2.05882353 2.94117647] ; [4.94117647 7.05882353],0
a4,1,0.354441,0.857494,[13 14] ; [29 20],[14.92105263 12.07894737] ; [27.07894737 21.92105263],0
s5,1,0.376569,0.781872,[ 6 18] ; [ 8 41],[ 4.60273973 19.39726027] ; [ 9.39726027 39.60273973],0
d2,1,0.451499,0.566886,[13 14] ; [28 21],[14.56578947 12.43421053] ; [26.43421053 22.56578947],0
r1,1,0.456202,0.555198,[ 7 19] ; [17 31],[ 8.43243243 17.56756757] ; [15.56756757 32.43243243],0
s7,1,0.490303,0.475862,[11 12] ; [18 28],[ 9.66666667 13.33333333] ; [19.33333333 26.66666667],0
s3,1,0.516449,0.420978,[11 14] ; [17 30],[ 9.72222222 15.27777778] ; [18.27777778 28.72222222],0
v4,1,0.526722,0.400711,[15 10] ; [24 22],[13.73239437 11.26760563] ; [25.26760563 20.73239437],0
s1,1,0.534325,0.386159,[ 2 25] ; [ 2 47],[ 1.42105263 25.57894737] ; [ 2.57894737 46.42105263],0
n4,1,0.541224,0.373276,[20  7] ; [33 16],[18.82894737  8.17105263] ; [34.17105263 14.82894737],0
u1,1,0.558549,0.342222,[ 3 24] ; [ 8 42],[ 3.85714286 23.14285714] ; [ 7.14285714 42.85714286],0
r3,1,0.579908,0.306383,[15 10] ; [25 22],[13.88888889 11.11111111] ; [26.11111111 20.88888889],0
v2,1,0.584448,0.299099,[12 14] ; [19 29],[10.89189189 15.10810811] ; [20.10810811 27.89189189],0
n1,1,0.603667,0.2695,[3 5] ; [12 13],[3.63636364 4.36363636] ; [11.36363636 13.63636364],0
a7,1,0.630315,0.231634,[15 12] ; [30 19],[15.98684211 11.01315789] ; [29.01315789 19.98684211],0
d1,1,0.641505,0.216779,[15 12] ; [25 25],[14.02597403 12.97402597] ; [25.97402597 24.02597403],0
n5,1,0.656246,0.198116,[19  7] ; [32 15],[18.16438356  7.83561644] ; [32.83561644 14.16438356],0
a8,1,0.757943,0.094977,[ 2 22] ; [ 5 42],[ 2.36619718 21.63380282] ; [ 4.63380282 42.36619718],0
u2,1,0.793258,0.068687,[2 4] ; [3 8],[1.76470588 4.23529412] ; [3.23529412 7.76470588],0
n3,1,0.837944,0.04183,[4 4] ; [13 11],[4.25 3.75] ; [12.75 11.25],0
a2,1,0.860385,0.030935,[ 6 21] ; [12 38],[ 6.31168831 20.68831169] ; [11.68831169 38.31168831],0
b4,1,0.876747,0.024054,[13 14] ; [25 25],[13.32467532 13.67532468] ; [24.67532468 25.32467532],0
n2,1,0.899765,0.015865,[5 3] ; [15 10],[4.84848485 3.15151515] ; [15.15151515  9.84848485],0
r2,1,0.96985,0.001429,[15 10] ; [26 17],[15.07352941  9.92647059] ; [25.92647059 17.07352941],0
a3,1,0.981887,0.000515,[21  6] ; [38 11],[20.96052632  6.03947368] ; [38.03947368 10.96052632],0
