Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,39.997434,[ 24 336] ; [20 39],[ 37.80429594 322.19570406] ; [ 6.19570406 52.80429594],1
p6,1,0.0,26.199347,[129 229] ; [41 16],[146.65060241 211.34939759] ; [23.34939759 33.65060241],1
p12,1,0.0,25.890405,[ 29 333] ; [18 41],[ 40.41330166 321.58669834] ; [ 6.58669834 52.41330166],1
p8,1,0.0,25.453637,[177 181] ; [50  9],[194.882494 163.117506] ; [32.117506 26.882494],1
p4,1,1e-06,25.005988,[214 148] ; [54  4],[230.99047619 131.00952381] ; [37.00952381 20.99047619],1
p3,1,1e-06,23.595342,[176 187] ; [48 10],[193.14014252 169.85985748] ; [30.85985748 27.14014252],1
a1,1,0.000183,13.994299,[ 13 350] ; [ 9 50],[ 18.92417062 344.07582938] ; [ 3.07582938 55.92417062],1
n5,1,0.000237,13.510065,[272  89] ; [57  2],[282.78333333  78.21666667] ; [46.21666667 12.78333333],1
n4,1,0.000308,13.024054,[274  87] ; [57  2],[284.50238095  76.49761905] ; [46.49761905 12.50238095],1
s7,1,0.000338,12.844389,[232 118] ; [52  6],[243.62745098 106.37254902] ; [40.37254902 17.62745098],1
s5,1,0.000398,12.541237,[153 199] ; [38 17],[165.18918919 186.81081081] ; [25.81081081 29.18918919],1
b5,1,0.003242,8.666015,[233 130] ; [26 33],[222.78909953 140.21090047] ; [36.21090047 22.78909953],0
v3,1,0.003563,8.49421,[134 216] ; [34 24],[144.11764706 205.88235294] ; [23.88235294 34.11764706],0
v1,1,0.004868,7.927992,[184 166] ; [42 16],[193.87254902 156.12745098] ; [32.12745098 25.87254902],0
s8,1,0.005217,7.802605,[218 144] ; [46 12],[227.54285714 134.45714286] ; [36.45714286 21.54285714],0
p7,1,0.005238,7.795313,[228 122] ; [47  9],[237.06896552 112.93103448] ; [37.93103448 18.06896552],0
s1,1,0.006236,7.480725,[ 13 344] ; [ 7 52],[ 17.16346154 339.83653846] ; [ 2.83653846 56.16346154],0
a6,1,0.013524,6.099225,[252 109] ; [31 27],[243.82577566 117.17422434] ; [39.17422434 18.82577566],0
u4,1,0.027754,4.843288,[ 10 353] ; [ 5 54],[ 12.9028436 350.0971564] ; [ 2.0971564 56.9028436],0
n6,1,0.031139,4.645306,[302  57] ; [55  3],[307.34532374  51.65467626] ; [49.65467626  8.34532374],0
s4,1,0.040069,4.214951,[ 93 266] ; [ 8 51],[ 86.74401914 272.25598086] ; [14.25598086 44.74401914],0
n1,1,0.095697,2.775824,[31 46] ; [9 5],[33.84615385 43.15384615] ; [6.15384615 7.84615385],0
n3,1,0.160937,1.965399,[58 19] ; [8 6],[55.84615385 21.15384615] ; [10.15384615  3.84615385],0
b4,1,0.195729,1.673959,[223 140] ; [31 28],[218.48815166 144.51184834] ; [35.51184834 23.48815166],0
a2,1,0.21312,1.550102,[102 261] ; [12 47],[ 98.06161137 264.93838863] ; [15.93838863 43.06161137],0
b2,1,0.219115,1.510156,[ 74 139] ; [20 25],[ 77.60465116 135.39534884] ; [16.39534884 28.60465116],0
b3,1,0.219115,1.510156,[ 74 139] ; [20 25],[ 77.60465116 135.39534884] ; [16.39534884 28.60465116],0
d1,1,0.220466,1.501334,[222 141] ; [41 18],[226.22985782 136.77014218] ; [36.77014218 22.22985782],0
