Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-05,18.16576,[24 51] ; [245 173],[40.92292089 34.07707911] ; [228.07707911 189.92292089],1
d1,1,4.6e-05,16.599814,[26 51] ; [261 183],[42.41650672 34.58349328] ; [244.58349328 199.41650672],1
a5,1,0.000102,15.09389,[42 35] ; [337 107],[56.0134357 20.9865643] ; [322.9865643 121.0134357],1
d3,1,0.000233,13.547745,[37 40] ; [308 135],[51.08653846 25.91346154] ; [293.91346154 149.08653846],1
u1,1,0.000603,11.766206,[ 2 75] ; [ 80 364],[12.11900192 64.88099808] ; [ 69.88099808 374.11900192],1
r2,1,0.001136,10.592115,[70  6] ; [436   7],[74.09633911  1.90366089] ; [431.90366089  11.09633911],0
d4,1,0.002167,9.402161,[52 25] ; [365  77],[61.86705202 15.13294798] ; [355.13294798  86.86705202],0
v3,1,0.003944,8.30928,[18 57] ; [174 244],[29.20892495 45.79107505] ; [162.79107505 255.20892495],0
s8,1,0.007214,7.218987,[19 58] ; [180 261],[29.58108108 47.41891892] ; [169.41891892 271.58108108],0
a3,1,0.007606,7.123922,[43 34] ; [315 128],[53.01153846 23.98846154] ; [304.98846154 138.01153846],0
u3,1,0.012129,6.291975,[13 21] ; [79 48],[19.42857143 14.57142857] ; [72.57142857 54.42857143],0
a2,1,0.012806,6.195693,[ 9 68] ; [109 335],[17.43953935 59.56046065] ; [100.56046065 343.43953935],0
a6,1,0.014593,5.964906,[45 32] ; [320 123],[54.04807692 22.95192308] ; [310.95192308 132.04807692],0
b5,1,0.0168,5.717141,[57 20] ; [265 179],[47.58925144 29.41074856] ; [274.41074856 169.58925144],0
s7,1,0.02072,5.350225,[21 51] ; [184 237],[29.93914807 42.06085193] ; [175.06085193 245.93914807],0
d2,1,0.022776,5.185493,[26 50] ; [214 229],[35.14450867 40.85549133] ; [204.85549133 238.14450867],0
d5,1,0.036572,4.37021,[55 22] ; [362  81],[61.74807692 15.25192308] ; [355.25192308  87.74807692],0
a7,1,0.041809,4.142904,[49 28] ; [332 112],[56.30902111 20.69097889] ; [324.69097889 119.30902111],0
a4,1,0.061049,3.508662,[25 52] ; [194 248],[32.49132948 44.50867052] ; [186.50867052 255.49132948],0
p8,1,0.085074,2.965203,[26 51] ; [194 244],[32.89320388 44.10679612] ; [187.10679612 250.89320388],0
p9,1,0.098222,2.734179,[66  9] ; [350  88],[60.81871345 14.18128655] ; [355.18128655  82.81871345],0
n2,1,0.099584,2.712197,[20  2] ; [74 25],[17.09090909  4.90909091] ; [76.90909091 22.09090909],0
n4,1,0.100317,2.700499,[50 27] ; [327 115],[55.93256262 21.06743738] ; [321.06743738 120.93256262],0
u2,1,0.128035,2.316172,[15 19] ; [74 52],[18.9125 15.0875] ; [70.0875 55.9125],0
v1,1,0.136739,2.214283,[30 45] ; [212 218],[35.94059406 39.05940594] ; [206.05940594 223.94059406],0
s6,1,0.14551,2.118696,[42 33] ; [283 154],[47.60742188 27.39257812] ; [277.39257812 159.60742188],0
p5,1,0.188374,1.730287,[ 8 68] ; [ 28 412],[ 5.30232558 70.69767442] ; [ 30.69767442 409.30232558],0
s5,1,0.194977,1.679608,[16 57] ; [126 304],[20.6083499 52.3916501] ; [121.3916501 308.6083499],0
p12,1,0.214427,1.541281,[ 2 75] ; [ 27 414],[ 4.31081081 72.68918919] ; [ 24.68918919 416.31081081],0
p11,1,0.215116,1.53666,[56 21] ; [351  93],[60.15163148 16.84836852] ; [346.84836852  97.15163148],0
n6,1,0.224366,1.476227,[67 10] ; [360  83],[63.22884615 13.77115385] ; [363.77115385  79.22884615],0
s4,1,0.266849,1.232873,[15 62] ; [ 64 376],[11.76595745 65.23404255] ; [ 67.23404255 372.76595745],0
p2,1,0.282931,1.152958,[57 20] ; [352  91],[60.56346154 16.43653846] ; [348.43653846  94.56346154],0
p4,1,0.312519,1.020002,[33 44] ; [216 224],[37.08510638 39.91489362] ; [211.91489362 228.08510638],0
s1,1,0.318914,0.993394,[ 1 76] ; [ 15 421],[ 2.40155945 74.59844055] ; [ 13.59844055 422.40155945],0
p7,1,0.375428,0.785621,[36 40] ; [230 205],[39.56164384 36.43835616] ; [226.43835616 208.56164384],0
a8,1,0.426258,0.632997,[ 8 65] ; [ 58 343],[10.16455696 62.83544304] ; [ 55.83544304 345.16455696],0
a1,1,0.477301,0.505023,[ 3 74] ; [ 11 433],[ 2.06909789 74.93090211] ; [ 11.93090211 432.06909789],0
b1,1,0.545798,0.364899,[25 52] ; [160 284],[27.34165067 49.65834933] ; [157.65834933 286.34165067],0
v4,1,0.568039,0.325975,[74  3] ; [430  12],[74.77456647  2.22543353] ; [429.22543353  12.77456647],0
p10,1,0.621572,0.243664,[61 15] ; [342  98],[59.35658915 16.64341085] ; [343.64341085  96.35658915],0
s3,1,0.641292,0.217056,[40 37] ; [239 197],[41.87719298 35.12280702] ; [237.12280702 198.87719298],0
r3,1,0.667194,0.184902,[76  1] ; [435   9],[75.52207294  1.47792706] ; [435.47792706   8.52207294],0
n3,1,0.706484,0.141815,[16  6] ; [75 23],[16.68333333  5.31666667] ; [74.31666667 23.68333333],0
s2,1,0.722013,0.126572,[34 43] ; [203 235],[35.43495146 41.56504854] ; [201.56504854 236.43495146],0
u4,1,0.754439,0.097838,[ 1 76] ; [  8 436],[ 1.33013436 75.66986564] ; [  7.66986564 436.33013436],0
b2,1,0.785696,0.073932,[13 30] ; [ 85 178],[13.77124183 29.22875817] ; [ 84.22875817 178.77124183],0
b3,1,0.785696,0.073932,[13 30] ; [ 85 178],[13.77124183 29.22875817] ; [ 84.22875817 178.77124183],0
n5,1,0.825472,0.048626,[54 23] ; [314 126],[54.80851064 22.19148936] ; [313.19148936 126.80851064],0
