Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,40.461668,[ 91 159] ; [77 28],[118.30985915 131.69014085] ; [49.69014085 55.30985915],1
v1,1,0.000267,13.291783,[ 91 166] ; [60 47],[106.61263736 150.38736264] ; [44.38736264 62.61263736],1
p12,1,0.001049,10.739446,[  4 258] ; [ 9 97],[  9.25543478 252.74456522] ; [  3.74456522 102.25543478],0
r2,1,0.004503,8.068943,[218  40] ; [101   5],[226.1043956  31.8956044] ; [92.8956044 13.1043956],0
n4,1,0.015592,5.848329,[164  98] ; [81 26],[173.95663957  88.04336043] ; [71.04336043 35.95663957],0
v4,1,0.031839,4.607152,[224  38] ; [101   7],[230.13513514  31.86486486] ; [94.86486486 13.13513514],0
d1,1,0.037154,4.343331,[112 150] ; [59 49],[121.08648649 140.91351351] ; [49.91351351 58.08648649],0
r1,1,0.040412,4.200508,[169  91] ; [82 26],[177.33695652  82.66304348] ; [73.66304348 34.33695652],0
r4,1,0.041148,4.169908,[198  64] ; [92 16],[205.35135135  56.64864865] ; [84.64864865 23.35135135],0
p9,1,0.042898,4.099435,[178  80] ; [85 22],[185.90136986  72.09863014] ; [77.09863014 29.90136986],0
a3,1,0.045335,4.006118,[144 116] ; [72 36],[152.60869565 107.39130435] ; [63.39130435 44.60869565],0
p10,1,0.051194,3.801905,[165  93] ; [79 27],[172.94505495  85.05494505] ; [71.05494505 34.94505495],0
a5,1,0.064603,3.415098,[150 112] ; [73 35],[157.90810811 104.09189189] ; [65.09189189 42.90810811],0
a2,1,0.071099,3.257464,[ 36 226] ; [23 85],[ 41.77837838 220.22162162] ; [17.22162162 90.77837838],0
n5,1,0.078292,3.100005,[164  95] ; [78 29],[171.25136612  87.74863388] ; [70.74863388 36.25136612],0
b4,1,0.086816,2.932434,[147 115] ; [71 37],[154.36756757 107.63243243] ; [63.63243243 44.36756757],0
d4,1,0.12178,2.394274,[183  79] ; [84 24],[189.06486486  72.93513514] ; [77.93513514 30.06486486],0
p8,1,0.123526,2.372032,[103 156] ; [51 54],[109.57692308 149.42307692] ; [44.42307692 60.57692308],0
p4,1,0.126199,2.338651,[110 151] ; [53 51],[116.55616438 144.44383562] ; [46.44383562 57.55616438],0
d2,1,0.129986,2.292666,[ 94 167] ; [48 60],[100.43902439 160.56097561] ; [41.56097561 66.43902439],0
b1,1,0.138494,2.194613,[109 153] ; [36 72],[102.67567568 159.32432432] ; [42.32432432 65.67567568],0
s8,1,0.167046,1.909258,[ 36 226] ; [21 87],[ 40.36216216 221.63783784] ; [16.63783784 91.36216216],0
s4,1,0.173634,1.851285,[ 32 227] ; [ 8 99],[ 28.30601093 230.69398907] ; [11.69398907 95.30601093],0
d3,1,0.182102,1.780389,[154 106] ; [72 36],[159.67391304 100.32608696] ; [66.32608696 41.67391304],0
p3,1,0.197832,1.658305,[ 85 176] ; [42 64],[ 90.31880109 170.68119891] ; [36.68119891 69.31880109],0
r3,1,0.235542,1.407076,[228  33] ; [99  9],[231.29268293  29.70731707] ; [95.70731707 12.29268293],0
n6,1,0.253826,1.302121,[188  73] ; [84 24],[192.3902439  68.6097561] ; [79.6097561 28.3902439],0
p2,1,0.273516,1.199027,[190  71] ; [83 23],[194.14986376  66.85013624] ; [78.85013624 27.14986376],0
a4,1,0.297749,1.084249,[ 86 173] ; [42 66],[ 90.33242507 168.66757493] ; [37.66757493 70.33242507],0
a1,1,0.347104,0.884015,[  9 253] ; [  6 102],[ 10.62162162 251.37837838] ; [  4.37837838 103.62162162],0
u4,1,0.357317,0.8473,[  2 260] ; [  2 106],[  2.83243243 259.16756757] ; [  1.16756757 106.83243243],0
