Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.007776,7.084353,[23 21] ; [24  5],[28.32876712 15.67123288] ; [18.67123288 10.32876712],0
v4,1,0.321985,0.980867,[41  3] ; [25  4],[39.78082192  4.21917808] ; [26.21917808  2.78082192],0
r3,1,0.337103,0.921418,[42  2] ; [26  3],[40.98630137  3.01369863] ; [27.01369863  1.98630137],0
n6,1,0.337297,0.920679,[30 14] ; [22  6],[31.77777778 12.22222222] ; [20.22222222  7.77777778],0
a7,1,0.351166,0.869238,[24 20] ; [19 10],[25.91780822 18.08219178] ; [17.08219178 11.91780822],0
b3,1,0.362419,0.829493,[ 8 22] ; [6 9],[ 9.33333333 20.66666667] ; [ 4.66666667 10.33333333],0
b2,1,0.362419,0.829493,[ 8 22] ; [6 9],[ 9.33333333 20.66666667] ; [ 4.66666667 10.33333333],0
v2,1,0.364798,0.821309,[23 19] ; [19 10],[24.84507042 17.15492958] ; [17.15492958 11.84507042],0
p10,1,0.370943,0.800502,[31 12] ; [18 11],[29.26388889 13.73611111] ; [19.73611111  9.26388889],0
p8,1,0.381133,0.767044,[11 33] ; [10 19],[12.65753425 31.34246575] ; [ 8.34246575 20.65753425],0
a4,1,0.409129,0.681331,[21 23] ; [11 18],[19.28767123 24.71232877] ; [12.71232877 16.28767123],0
p4,1,0.413783,0.667904,[20 24] ; [10 18],[18.33333333 25.66666667] ; [11.66666667 16.33333333],0
a3,1,0.455483,0.556971,[31 13] ; [18 11],[29.53424658 14.46575342] ; [19.46575342  9.53424658],0
s5,1,0.488062,0.480796,[15 26] ; [13 16],[16.4 24.6] ; [11.6 17.4],0
d5,1,0.509465,0.435165,[33 11] ; [19  9],[31.77777778 12.22222222] ; [20.22222222  7.77777778],0
p9,1,0.548053,0.360816,[32 11] ; [19  9],[30.88732394 12.11267606] ; [20.11267606  7.88732394],0
s3,1,0.5528,0.352326,[37  7] ; [22  6],[36.05555556  7.94444444] ; [22.94444444  5.05555556],0
u3,1,0.562343,0.335664,[8 5] ; [8 3],[8.66666667 4.33333333] ; [7.33333333 3.66666667],0
a8,1,0.587233,0.294686,[ 5 39] ; [ 2 25],[ 4.33802817 39.66197183] ; [ 2.66197183 24.33802817],0
a1,1,0.591386,0.288185,[ 3 41] ; [ 3 26],[ 3.61643836 40.38356164] ; [ 2.38356164 26.61643836],0
n3,1,0.620079,0.245756,[13  5] ; [5 3],[12.46153846  5.53846154] ; [5.53846154 2.46153846],0
s8,1,0.628745,0.233766,[21 23] ; [15 13],[22. 22.] ; [14. 14.],0
d3,1,0.743742,0.106865,[25 19] ; [17 11],[25.66666667 18.33333333] ; [16.33333333 11.66666667],0
u4,1,0.763353,0.09065,[ 1 43] ; [ 1 28],[ 1.20547945 42.79452055] ; [ 0.79452055 28.20547945],0
p3,1,0.802839,0.062338,[16 28] ; [11 17],[16.5 27.5] ; [10.5 17.5],0
r4,1,0.804683,0.061153,[37  7] ; [25  4],[37.36986301  6.63013699] ; [24.63013699  4.36986301],0
d4,1,0.824807,0.049003,[34 10] ; [21  7],[33.61111111 10.38888889] ; [21.38888889  6.61111111],0
d2,1,0.8508,0.035381,[21 23] ; [14 14],[21.38888889 22.61111111] ; [13.61111111 14.38888889],0
p1,1,0.858686,0.031701,[ 4 40] ; [ 3 26],[ 4.21917808 39.78082192] ; [ 2.78082192 26.21917808],0
d1,1,0.885358,0.020788,[22 22] ; [15 14],[22.30136986 21.69863014] ; [14.69863014 14.30136986],0
p6,1,0.891825,0.018495,[14 29] ; [ 9 20],[13.73611111 29.26388889] ; [ 9.26388889 19.73611111],0
p11,1,0.892027,0.018425,[28 16] ; [18 11],[27.7260274 16.2739726] ; [18.2739726 10.7260274],0
b1,1,0.957997,0.002774,[20 24] ; [13 16],[19.89041096 24.10958904] ; [13.10958904 15.89041096],0
