Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.003196,8.692262,[ 3 16] ; [16 11],[ 7.84782609 11.15217391] ; [11.15217391 15.84782609],0
b4,1,0.012596,6.224966,[16  3] ; [13 14],[11.97826087  7.02173913] ; [17.02173913  9.97826087],0
a4,1,0.012861,6.188066,[ 1 18] ; [10 17],[ 4.54347826 14.45652174] ; [ 6.45652174 20.54347826],0
v1,1,0.013829,6.059837,[ 2 17] ; [12 15],[ 5.7826087 13.2173913] ; [ 8.2173913 18.7826087],0
p2,1,0.015761,5.829296,[10  9] ; [23  4],[13.63043478  5.36956522] ; [19.36956522  7.63043478],0
v2,1,0.035077,4.441443,[ 4 15] ; [14 13],[ 7.43478261 11.56521739] ; [10.56521739 16.43478261],0
a6,1,0.036071,4.393762,[ 6 13] ; [17 10],[9.5 9.5] ; [13.5 13.5],0
v3,1,0.043781,4.064977,[ 2 17] ; [10 17],[ 4.95652174 14.04347826] ; [ 7.04347826 19.95652174],0
d3,1,0.045549,3.998195,[ 7 12] ; [18  9],[10.32608696  8.67391304] ; [14.67391304 12.32608696],0
s2,1,0.057712,3.601956,[ 3 16] ; [11 15],[ 5.91111111 13.08888889] ; [ 8.08888889 17.91111111],0
s6,1,0.06424,3.42439,[ 6 13] ; [16 11],[9.08695652 9.91304348] ; [12.91304348 14.08695652],0
d4,1,0.073235,3.208979,[10  9] ; [21  6],[12.80434783  6.19565217] ; [18.19565217  8.80434783],0
p10,1,0.078938,3.086641,[ 9 10] ; [19  7],[11.82222222  7.17777778] ; [16.17777778  9.82222222],0
d5,1,0.115502,2.477273,[ 9 10] ; [19  8],[11.56521739  7.43478261] ; [16.43478261 10.56521739],0
p5,1,0.121945,2.392159,[ 2 17] ; [ 8 19],[ 4.13043478 14.86956522] ; [ 5.86956522 21.13043478],0
a5,1,0.134332,2.241715,[ 7 12] ; [16 11],[9.5 9.5] ; [13.5 13.5],0
p8,1,0.1352,2.231752,[ 5 14] ; [13 14],[ 7.43478261 11.56521739] ; [10.56521739 16.43478261],0
d1,1,0.160754,1.967117,[ 4 15] ; [11 16],[ 6.19565217 12.80434783] ; [ 8.80434783 18.19565217],0
s5,1,0.194852,1.680546,[ 2 17] ; [ 7 20],[ 3.7173913 15.2826087] ; [ 5.2826087 21.7173913],0
u3,1,0.221433,1.495062,[2 9] ; [5 7],[3.34782609 7.65217391] ; [3.65217391 8.34782609],0
n2,1,0.231605,1.430976,[4 4] ; [7 2],[5.17647059 2.82352941] ; [5.82352941 3.17647059],0
s8,1,0.246008,1.34583,[ 4 15] ; [10 17],[ 5.7826087 13.2173913] ; [ 8.2173913 18.7826087],0
r4,1,0.246008,1.34583,[ 4 15] ; [10 17],[ 5.7826087 13.2173913] ; [ 8.2173913 18.7826087],0
n4,1,0.249082,1.328445,[11  8] ; [20  7],[12.80434783  6.19565217] ; [18.19565217  8.80434783],0
p9,1,0.258362,1.277513,[11  7] ; [20  6],[12.68181818  5.31818182] ; [18.31818182  7.68181818],0
p12,1,0.305457,1.050216,[ 1 18] ; [ 4 23],[ 2.06521739 16.93478261] ; [ 2.93478261 24.06521739],0
p1,1,0.368485,0.808767,[ 3 16] ; [ 2 25],[ 2.06521739 16.93478261] ; [ 2.93478261 24.06521739],0
a3,1,0.369003,0.807018,[ 8 11] ; [15 12],[9.5 9.5] ; [13.5 13.5],0
r1,1,0.445011,0.583328,[ 5 14] ; [10 17],[ 6.19565217 12.80434783] ; [ 8.80434783 18.19565217],0
s3,1,0.466608,0.529996,[ 4 15] ; [ 8 18],[ 5.06666667 13.93333333] ; [ 6.93333333 19.06666667],0
p11,1,0.476717,0.506364,[13  6] ; [21  6],[14.04347826  4.95652174] ; [19.95652174  7.04347826],0
s7,1,0.480689,0.4973,[ 4 14] ; [ 8 17],[ 5.02325581 12.97674419] ; [ 6.97674419 18.02325581],0
b3,1,0.494084,0.467621,[5 7] ; [ 5 12],[4.13793103 7.86206897] ; [ 5.86206897 11.13793103],0
b2,1,0.494084,0.467621,[5 7] ; [ 5 12],[4.13793103 7.86206897] ; [ 5.86206897 11.13793103],0
a7,1,0.514667,0.424567,[ 8 11] ; [14 13],[9.08695652 9.91304348] ; [12.91304348 14.08695652],0
u2,1,0.536809,0.381485,[6 5] ; [5 7],[5.26086957 5.73913043] ; [5.73913043 6.26086957],0
v4,1,0.543925,0.368314,[11  8] ; [18  9],[11.97826087  7.02173913] ; [17.02173913  9.97826087],0
a8,1,0.607706,0.263529,[ 3 14] ; [ 3 22],[ 2.42857143 14.57142857] ; [ 3.57142857 21.42857143],0
r3,1,0.67096,0.180481,[13  5] ; [21  6],[13.6  4.4] ; [20.4  6.6],0
d2,1,0.701943,0.146459,[ 6 13] ; [10 17],[ 6.60869565 12.39130435] ; [ 9.39130435 17.60869565],0
n3,1,0.771519,0.084325,[5 3] ; [5 4],[4.70588235 3.29411765] ; [5.29411765 3.70588235],0
u1,1,0.771806,0.084108,[ 1 18] ; [ 2 25],[ 1.23913043 17.76086957] ; [ 1.76086957 25.23913043],0
a1,1,0.798438,0.065214,[ 1 18] ; [ 1 26],[ 0.82608696 18.17391304] ; [ 1.17391304 25.82608696],0
s1,1,0.798438,0.065214,[ 1 18] ; [ 1 26],[ 0.82608696 18.17391304] ; [ 1.17391304 25.82608696],0
