Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.007855,7.066273,[27  8] ; [13 16],[21.875 13.125] ; [18.125 10.875],0
n6,1,0.038449,4.285051,[24 10] ; [13 16],[19.96825397 14.03174603] ; [17.03174603 11.96825397],0
d3,1,0.047003,3.945294,[13 22] ; [18 11],[16.953125 18.046875] ; [14.046875 14.953125],0
n1,1,0.055205,3.675897,[6 7] ; [ 2 13],[3.71428571 9.28571429] ; [ 4.28571429 10.71428571],0
s6,1,0.073327,3.206937,[16 19] ; [ 7 22],[12.578125 22.421875] ; [10.421875 18.578125],0
v2,1,0.073555,3.201849,[16 18] ; [ 7 21],[12.61290323 21.38709677] ; [10.38709677 17.61290323],0
s4,1,0.080023,3.064433,[ 8 27] ; [ 2 27],[ 5.46875 29.53125] ; [ 4.53125 24.46875],0
s8,1,0.154552,2.026742,[10 25] ; [ 4 25],[ 7.65625 27.34375] ; [ 6.34375 22.65625],0
s2,1,0.169616,1.886333,[11 23] ; [ 5 24],[ 8.63492063 25.36507937] ; [ 7.36507937 21.63492063],0
v4,1,0.173715,1.85059,[17 18] ; [19 10],[19.6875 15.3125] ; [16.3125 12.6875],0
b1,1,0.204992,1.606444,[20 15] ; [21  8],[22.421875 12.578125] ; [18.578125 10.421875],0
a7,1,0.209287,1.576355,[15 20] ; [17 12],[17.5 17.5] ; [14.5 14.5],0
p3,1,0.218809,1.512168,[11 24] ; [ 5 23],[ 8.88888889 26.11111111] ; [ 7.11111111 20.88888889],0
d5,1,0.225967,1.466072,[21 14] ; [13 16],[18.59375 16.40625] ; [15.40625 13.59375],0
a1,1,0.236328,1.402368,[ 4 31] ; [ 1 28],[ 2.734375 32.265625] ; [ 2.265625 26.734375],0
v3,1,0.237996,1.392423,[ 9 26] ; [ 4 25],[ 7.109375 27.890625] ; [ 5.890625 23.109375],0
a3,1,0.25111,1.317116,[15 19] ; [17 12],[17.26984127 16.73015873] ; [14.73015873 14.26984127],0
s3,1,0.297471,1.085499,[12 21] ; [ 7 22],[10.11290323 22.88709677] ; [ 8.88709677 20.11290323],0
a8,1,0.35665,0.849654,[ 6 25] ; [ 3 25],[ 4.72881356 26.27118644] ; [ 4.27118644 23.72881356],0
n2,1,0.39033,0.737913,[9 4] ; [8 7],[7.89285714 5.10714286] ; [9.10714286 5.89285714],0
u3,1,0.399075,0.711111,[ 6 14] ; [ 2 10],[ 5. 15.] ; [3. 9.],0
p12,1,0.399308,0.710411,[ 3 32] ; [ 1 28],[ 2.1875 32.8125] ; [ 1.8125 27.1875],0
s7,1,0.408213,0.684,[ 8 24] ; [ 4 21],[ 6.73684211 25.26315789] ; [ 5.26315789 19.73684211],0
a4,1,0.444688,0.584155,[ 9 26] ; [10 19],[10.390625 24.609375] ; [ 8.609375 20.390625],0
a5,1,0.451259,0.567488,[16 19] ; [16 13],[17.5 17.5] ; [14.5 14.5],0
u2,1,0.465209,0.533333,[ 9 11] ; [7 5],[10. 10.] ; [6. 6.],0
b4,1,0.479182,0.500724,[20 15] ; [14 15],[18.59375 16.40625] ; [15.40625 13.59375],0
r4,1,0.488685,0.479421,[ 6 29] ; [ 7 22],[ 7.109375 27.890625] ; [ 5.890625 23.109375],0
a2,1,0.491996,0.472158,[ 2 33] ; [ 3 26],[ 2.734375 32.265625] ; [ 2.265625 26.734375],0
p8,1,0.515662,0.422561,[11 24] ; [11 17],[12.22222222 22.77777778] ; [ 9.77777778 18.22222222],0
b5,1,0.530249,0.393915,[19 16] ; [18 11],[20.234375 14.765625] ; [16.765625 12.234375],0
p4,1,0.530249,0.393915,[16 19] ; [11 18],[14.765625 20.234375] ; [12.234375 16.765625],0
p2,1,0.533204,0.388281,[22 13] ; [16 13],[20.78125 14.21875] ; [17.21875 11.78125],0
s1,1,0.53579,0.383398,[ 4 31] ; [ 2 27],[ 3.28125 31.71875] ; [ 2.71875 26.28125],0
p9,1,0.57983,0.306509,[20 13] ; [15 13],[18.93442623 14.06557377] ; [16.06557377 11.93442623],0
r1,1,0.585608,0.297255,[11 24] ; [11 18],[12.03125 22.96875] ; [ 9.96875 19.03125],0
v1,1,0.637474,0.22206,[ 9 26] ; [ 9 20],[ 9.84375 25.15625] ; [ 8.15625 20.84375],0
d1,1,0.637474,0.22206,[ 9 26] ; [ 9 20],[ 9.84375 25.15625] ; [ 8.15625 20.84375],0
a6,1,0.664653,0.18792,[15 20] ; [14 15],[15.859375 19.140625] ; [13.140625 15.859375],0
p7,1,0.664653,0.18792,[15 20] ; [14 15],[15.859375 19.140625] ; [13.140625 15.859375],0
r3,1,0.666486,0.18574,[24 10] ; [19 10],[23.20634921 10.79365079] ; [19.79365079  9.20634921],0
p1,1,0.669428,0.182271,[ 2 33] ; [ 1 28],[ 1.640625 33.359375] ; [ 1.359375 27.640625],0
u1,1,0.669428,0.182271,[ 2 33] ; [ 1 28],[ 1.640625 33.359375] ; [ 1.359375 27.640625],0
p6,1,0.720255,0.128248,[ 6 28] ; [ 4 24],[ 5.48387097 28.51612903] ; [ 4.51612903 23.48387097],0
p5,1,0.817266,0.05339,[ 2 33] ; [ 2 26],[ 2.22222222 32.77777778] ; [ 1.77777778 26.22222222],0
d4,1,0.865892,0.02852,[21 14] ; [18 11],[21.328125 13.671875] ; [17.671875 11.328125],0
p11,1,0.874313,0.025022,[20 15] ; [16 13],[19.6875 15.3125] ; [16.3125 12.6875],0
b3,1,0.927151,0.008359,[ 7 18] ; [ 4 11],[ 6.875 18.125] ; [ 4.125 10.875],0
b2,1,0.927151,0.008359,[ 7 18] ; [ 4 11],[ 6.875 18.125] ; [ 4.125 10.875],0
d2,1,0.930461,0.007615,[10 25] ; [ 8 21],[ 9.84375 25.15625] ; [ 8.15625 20.84375],0
n3,1,0.933748,0.006911,[8 5] ; [9 6],[7.89285714 5.10714286] ; [9.10714286 5.89285714],0
p10,1,0.986891,0.00027,[17 16] ; [15 14],[17.03225806 15.96774194] ; [14.96774194 14.03225806],0
