Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,153.324854,[586  31] ; [29 33],[558.84388807  58.15611193] ; [56.15611193  5.84388807],1
p3,1,0.0,28.917637,[333 283] ; [12 52],[312.52941176 303.47058824] ; [32.47058824 31.52941176],1
p8,1,1e-06,23.931111,[360 249] ; [17 46],[341.65625 267.34375] ; [35.34375 27.65625],1
p4,1,3e-06,21.799828,[395 220] ; [22 42],[377.69513991 237.30486009] ; [39.30486009 24.69513991],1
p7,1,3.2e-05,17.319002,[414 187] ; [27 36],[399.15813253 201.84186747] ; [41.84186747 21.15813253],1
n5,1,0.000131,14.631815,[492 122] ; [38 26],[479.97050147 134.02949853] ; [50.02949853 13.97050147],1
a5,1,0.000206,13.774147,[470 148] ; [35 29],[457.60997067 160.39002933] ; [47.39002933 16.60997067],1
s6,1,0.000463,12.259556,[415 190] ; [30 34],[402.42899851 202.57100149] ; [42.57100149 21.42899851],1
s2,1,0.000635,11.670748,[317 295] ; [18 44],[304.18397626 307.81602374] ; [30.81602374 31.18397626],1
v4,1,0.001467,10.119555,[589  23] ; [56  8],[583.93491124  28.06508876] ; [61.06508876  2.93491124],0
v1,1,0.001557,10.009968,[339 261] ; [22 40],[327.19033233 272.80966767] ; [33.80966767 28.19033233],0
s8,1,0.002551,9.103973,[284 330] ; [17 47],[272.58702065 341.41297935] ; [28.41297935 35.58702065],0
p2,1,0.005717,7.637493,[538  77] ; [48 16],[530.76583211  84.23416789] ; [55.23416789  8.76583211],0
p5,1,0.006162,7.502368,[ 82 532] ; [ 1 63],[ 75.16519174 538.83480826] ; [ 7.83480826 56.16519174],0
s7,1,0.012658,6.21627,[300 294] ; [21 41],[290.66158537 303.33841463] ; [30.33841463 31.66158537],0
n4,1,0.014472,5.979601,[496 122] ; [43 21],[488.41935484 129.58064516] ; [50.58064516 13.41935484],0
p6,1,0.015572,5.850582,[229 380] ; [14 49],[220.21875 388.78125] ; [22.78125 40.21875],0
v2,1,0.028656,4.788173,[348 244] ; [28 35],[339.8351145 252.1648855] ; [36.1648855 26.8351145],0
v3,1,0.034042,4.492573,[243 354] ; [17 46],[235.18181818 361.81818182] ; [24.81818182 38.18181818],0
s5,1,0.040533,4.195433,[210 389] ; [14 49],[202.68277946 396.31722054] ; [21.31722054 41.68277946],0
s3,1,0.042198,4.127253,[346 261] ; [27 35],[338.43198804 268.56801196] ; [34.56801196 27.43198804],0
n6,1,0.052548,3.758241,[540  74] ; [50 13],[535.09601182  78.90398818] ; [54.90398818  8.09601182],0
d5,1,0.054187,3.706929,[504 112] ; [46 18],[498.23529412 117.76470588] ; [51.76470588 12.23529412],0
