Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,133.753995,[310 117] ; [ 3 76],[264.13241107 162.86758893] ; [48.86758893 30.13241107],1
d3,1,0.0,78.987109,[339  88] ; [24 55],[306.32608696 120.67391304] ; [56.67391304 22.32608696],1
d5,1,0.0,51.893487,[378  49] ; [44 35],[356.11462451  70.88537549] ; [65.88537549 13.11462451],1
d2,1,0.0,26.747852,[232 194] ; [18 61],[210.89108911 215.10891089] ; [39.10891089 39.89108911],1
a4,1,1e-06,25.250979,[217 209] ; [16 63],[196.55049505 229.44950495] ; [36.44950495 42.55049505],1
a3,1,9e-06,19.74522,[333  93] ; [43 36],[317.18019802 108.81980198] ; [58.81980198 20.18019802],1
a2,1,6.1e-05,16.059106,[124 303] ; [ 6 73],[109.70355731 317.29644269] ; [20.29644269 58.70355731],1
a5,1,0.000173,14.103748,[342  85] ; [48 31],[329.11067194  97.88932806] ; [60.88932806 18.11067194],1
u1,1,0.000272,13.253318,[ 98 329] ; [ 4 75],[ 86.07509881 340.92490119] ; [15.92490119 63.07509881],1
p4,1,0.006107,7.518561,[294 132] ; [42 37],[283.43762376 142.56237624] ; [52.56237624 26.43762376],0
s5,1,0.017516,5.643927,[198 215] ; [26 52],[188.41547862 224.58452138] ; [35.58452138 42.41547862],0
b2,1,0.026411,4.928913,[102 156] ; [10 35],[ 95.36633663 162.63366337] ; [16.63366337 28.36633663],0
b3,1,0.026411,4.928913,[102 156] ; [10 35],[ 95.36633663 162.63366337] ; [16.63366337 28.36633663],0
s2,1,0.030509,4.680362,[293 132] ; [44 34],[284.7415507 140.2584493] ; [52.2584493 25.7415507],0
p6,1,0.03694,4.353174,[186 234] ; [25 54],[177.59519038 242.40480962] ; [33.40480962 45.59519038],0
v1,1,0.039399,4.243588,[252 163] ; [36 39],[243.91836735 171.08163265] ; [44.08163265 30.91836735],0
v2,1,0.044472,4.038535,[250 159] ; [36 38],[242.18219462 166.81780538] ; [43.81780538 30.18219462],0
p2,1,0.049801,3.848156,[377  47] ; [64 15],[371.73757455  52.26242545] ; [69.26242545  9.73757455],0
a1,1,0.070908,3.261878,[ 27 400] ; [ 1 78],[ 23.6284585 403.3715415] ; [ 4.3715415 74.6284585],0
p3,1,0.071077,3.257973,[241 185] ; [36 43],[233.66732673 192.33267327] ; [43.33267327 35.66732673],0
a7,1,0.084952,2.96752,[320 106] ; [52 27],[313.80594059 112.19405941] ; [58.19405941 20.80594059],0
s3,1,0.103764,2.64671,[302 120] ; [48 29],[295.99198397 126.00801603] ; [54.00801603 22.99198397],0
n4,1,0.121295,2.400513,[346  81] ; [58 21],[340.92490119  86.07509881] ; [63.07509881 15.92490119],0
r4,1,0.130644,2.284833,[403  24] ; [71  8],[399.99604743  27.00395257] ; [74.00395257  4.99604743],0
b4,1,0.134808,2.236248,[260 167] ; [41 38],[254.00592885 172.99407115] ; [46.99407115 32.00592885],0
p7,1,0.143399,2.141099,[293 119] ; [49 29],[287.55918367 124.44081633] ; [54.44081633 23.55918367],0
v3,1,0.14756,2.097296,[176 237] ; [26 51],[170.25714286 242.74285714] ; [31.74285714 45.25714286],0
b5,1,0.148005,2.092688,[264 163] ; [42 37],[258.22529644 168.77470356] ; [47.77470356 31.22529644],0
v4,1,0.22541,1.469595,[414  11] ; [74  4],[412.32604374  12.67395626] ; [75.67395626  2.32604374],0
a8,1,0.26544,1.240163,[ 56 336] ; [ 7 67],[ 52.99570815 339.00429185] ; [10.00429185 63.99570815],0
r1,1,0.29484,1.097388,[359  67] ; [62 16],[355.8452381  70.1547619] ; [65.1547619 12.8452381],0
r3,1,0.297092,1.087202,[413  12] ; [75  4],[411.50793651  13.49206349] ; [76.49206349  2.50793651],0
s1,1,0.361554,0.832487,[ 13 408] ; [ 4 74],[ 14.34268537 406.65731463] ; [ 2.65731463 75.34268537],0
p1,1,0.364793,0.821325,[ 35 389] ; [ 9 70],[ 37.08946322 386.91053678] ; [ 6.91053678 72.08946322],0
u3,1,0.369527,0.805254,[59 33] ; [20 16],[56.78125 35.21875] ; [22.21875 13.78125],0
p8,1,0.388608,0.743293,[240 180] ; [41 38],[236.51302605 183.48697395] ; [44.48697395 34.51302605],0
p12,1,0.395158,0.72301,[ 52 374] ; [ 7 72],[ 49.77029703 376.22970297] ; [ 9.22970297 69.77029703],0
r2,1,0.406123,0.690122,[404  18] ; [73  5],[402.588  19.412] ; [74.412  3.588],0
p9,1,0.430364,0.621841,[407  19] ; [77  2],[408.28514851  17.71485149] ; [75.71485149  3.28514851],0
a6,1,0.438937,0.59906,[299 127] ; [52 27],[296.09108911 129.90891089] ; [54.90891089 24.09108911],0
n6,1,0.46821,0.526197,[377  47] ; [68 11],[375.10934394  48.89065606] ; [69.89065606  9.10934394],0
u2,1,0.501201,0.452391,[62 30] ; [22 14],[60.375 31.625] ; [23.625 12.375],0
s8,1,0.577473,0.310337,[251 174] ; [44 35],[248.75992063 176.24007937] ; [46.24007937 32.75992063],0
p5,1,0.641708,0.216515,[ 62 361] ; [10 69],[ 60.66932271 362.33067729] ; [11.33067729 67.66932271],0
n3,1,0.672696,0.178464,[59 25] ; [15  5],[59.76923077 24.23076923] ; [14.23076923  5.76923077],0
s4,1,0.694267,0.154505,[ 89 333] ; [18 60],[ 90.308 331.692] ; [16.692 61.308],0
b1,1,0.77785,0.079593,[153 274] ; [27 52],[151.8972332 275.1027668] ; [28.1027668 50.8972332],0
n5,1,0.809672,0.058008,[339  87] ; [63 15],[339.78571429  86.21428571] ; [62.21428571 15.78571429],0
n2,1,0.818941,0.052398,[66 19] ; [16  4],[66.38095238 18.61904762] ; [15.61904762  4.38095238],0
n1,1,0.845425,0.038009,[32 53] ; [ 8 12],[32.38095238 52.61904762] ; [ 7.61904762 12.38095238],0
s7,1,0.85587,0.032991,[256 154] ; [46 29],[255.29896907 154.70103093] ; [46.70103093 28.29896907],0
p11,1,0.905942,0.013961,[359  68] ; [66 13],[358.64624506  68.35375494] ; [66.35375494 12.64624506],0
