Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,63.98587,[23 31] ; [253  32],[43.96460177 10.03539823] ; [232.03539823  52.96460177],1
n6,1,0.0,42.458712,[33 20] ; [267  19],[46.90265487  6.09734513] ; [253.09734513  32.90265487],1
a5,1,0.002939,8.845014,[36 18] ; [240  46],[43.83529412 10.16470588] ; [232.16470588  53.83529412],0
p6,1,0.005595,7.676335,[15 39] ; [137 147],[24.28402367 29.71597633] ; [127.71597633 156.28402367],0
d1,1,0.010532,6.54268,[29 25] ; [204  82],[37.00588235 16.99411765] ; [195.99411765  90.00588235],0
d5,1,0.010742,6.507506,[41 13] ; [253  32],[46.83185841  7.16814159] ; [247.16814159  37.83185841],0
d2,1,0.016784,5.718781,[24 30] ; [177 109],[31.92352941 22.07647059] ; [169.07647059 116.92352941],0
p4,1,0.017763,5.619386,[29 25] ; [200  85],[36.47787611 17.52212389] ; [192.52212389  92.47787611],0
v3,1,0.019187,5.484375,[17 33] ; [143 132],[24.61538462 25.38461538] ; [135.38461538 139.61538462],0
p11,1,0.04562,3.995567,[38 16] ; [235  51],[43.35882353 10.64117647] ; [229.64117647  56.35882353],0
a4,1,0.047354,3.932765,[20 34] ; [148 138],[26.68235294 27.31764706] ; [141.31764706 144.68235294],0
p3,1,0.073254,3.208548,[25 29] ; [170 116],[30.97058824 23.02941176] ; [164.02941176 121.97058824],0
a7,1,0.07343,3.20463,[44 10] ; [198  87],[38.54867257 15.45132743] ; [203.45132743  81.54867257],0
s7,1,0.078076,3.104514,[33 16] ; [216  58],[37.77399381 11.22600619] ; [211.22600619  62.77399381],0
a3,1,0.092621,2.828218,[39 15] ; [234  51],[43.48672566 10.51327434] ; [229.51327434  55.48672566],0
a8,1,0.100199,2.702373,[ 5 46] ; [ 50 207],[ 9.10714286 41.89285714] ; [ 45.89285714 211.10714286],0
u1,1,0.10139,2.683534,[ 9 45] ; [ 78 208],[13.81764706 40.18235294] ; [ 73.18235294 212.81764706],0
p1,1,0.103756,2.646834,[ 8 45] ; [ 23 262],[ 4.86094675 48.13905325] ; [ 26.13905325 258.86094675],0
s4,1,0.116257,2.467039,[14 40] ; [ 48 236],[ 9.90532544 44.09467456] ; [ 52.09467456 231.90532544],0
v1,1,0.121922,2.39245,[28 24] ; [181  97],[32.93333333 19.06666667] ; [176.06666667 101.93333333],0
p5,1,0.137051,2.210761,[ 5 48] ; [ 50 233],[ 8.67559524 44.32440476] ; [ 46.32440476 236.67559524],0
u3,1,0.179554,1.801314,[13  2] ; [36 16],[10.97014925  4.02985075] ; [38.02985075 13.97014925],0
d4,1,0.215451,1.534418,[44 10] ; [250  35],[46.83185841  7.16814159] ; [247.16814159  37.83185841],0
p7,1,0.218849,1.511902,[32 19] ; [199  80],[35.7 15.3] ; [195.3  83.7],0
p12,1,0.259231,1.272859,[ 4 49] ; [ 37 246],[ 6.4672619 46.5327381] ; [ 34.5327381 248.4672619],0
n2,1,0.262881,1.253523,[15  3] ; [37 16],[13.18309859  4.81690141] ; [38.81690141 14.18309859],0
r2,1,0.298509,1.080843,[51  3] ; [276   8],[52.24260355  1.75739645] ; [274.75739645   9.24260355],0
n3,1,0.328967,0.952959,[14  4] ; [34 18],[12.34285714  5.65714286] ; [35.65714286 16.34285714],0
p8,1,0.351759,0.867102,[29 25] ; [170 111],[32.07761194 21.92238806] ; [166.92238806 114.07761194],0
v2,1,0.357906,0.845229,[27 21] ; [177 103],[29.85365854 18.14634146] ; [174.14634146 105.85365854],0
u4,1,0.360901,0.834757,[ 1 53] ; [ 13 273],[ 2.22352941 51.77647059] ; [ 11.77647059 274.22352941],0
