Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000258,13.353878,[6 4] ; [53  2],[9.07692308 0.92307692] ; [49.92307692  5.07692308],1
d1,1,0.000514,12.063591,[3 7] ; [46 10],[7.42424242 2.57575758] ; [41.57575758 14.42424242],1
d2,1,0.000951,10.921281,[1 9] ; [37 19],[5.75757576 4.24242424] ; [32.24242424 23.75757576],1
p3,1,0.001779,9.764326,[3 7] ; [44 12],[7.12121212 2.87878788] ; [39.87878788 16.12121212],0
r1,1,0.002263,9.323193,[4 6] ; [47  9],[7.72727273 2.27272727] ; [43.27272727 12.72727273],0
s3,1,0.003023,8.79368,[3 7] ; [43 13],[6.96969697 3.03030303] ; [39.03030303 16.96969697],0
r4,1,0.003363,8.599507,[6 4] ; [52  4],[8.78787879 1.21212121] ; [49.21212121  6.78787879],0
p7,1,0.004191,8.198952,[5 4] ; [51  5],[7.75384615 1.24615385] ; [48.24615385  7.75384615],0
p4,1,0.008356,6.955639,[6 4] ; [51  5],[8.63636364 1.36363636] ; [48.36363636  7.63636364],0
d5,1,0.017677,5.627923,[5 4] ; [49  7],[7.47692308 1.52307692] ; [46.52307692  9.47692308],0
r2,1,0.030688,4.670342,[7 2] ; [54  2],[8.44615385 0.55384615] ; [52.55384615  3.44615385],0
b4,1,0.031526,4.62408,[3 7] ; [37 19],[6.06060606 3.93939394] ; [33.93939394 22.06060606],0
a5,1,0.039075,4.257589,[5 5] ; [45 11],[7.57575758 2.42424242] ; [42.42424242 13.57575758],0
p8,1,0.039075,4.257589,[5 5] ; [45 11],[7.57575758 2.42424242] ; [42.42424242 13.57575758],0
p11,1,0.039075,4.257589,[5 5] ; [45 11],[7.57575758 2.42424242] ; [42.42424242 13.57575758],0
n6,1,0.042783,4.103954,[5 5] ; [44 11],[7.53846154 2.46153846] ; [41.46153846 13.53846154],0
s5,1,0.044028,4.055495,[3 5] ; [38 14],[5.46666667 2.53333333] ; [35.53333333 16.46666667],0
p10,1,0.060024,3.53673,[7 3] ; [51  5],[8.78787879 1.21212121] ; [49.21212121  6.78787879],0
s8,1,0.147681,2.096044,[4 6] ; [36 20],[6.06060606 3.93939394] ; [33.93939394 22.06060606],0
a7,1,0.168626,1.895117,[8 1] ; [37 19],[6.23076923 2.76923077] ; [38.76923077 17.23076923],0
a3,1,0.180207,1.795918,[5 5] ; [40 16],[6.81818182 3.18181818] ; [38.18181818 17.81818182],0
a2,1,0.18304,1.772768,[1 9] ; [17 39],[2.72727273 7.27272727] ; [15.27272727 40.72727273],0
d4,1,0.192662,1.697143,[8 2] ; [52  4],[9.09090909 0.90909091] ; [50.90909091  5.09090909],0
v2,1,0.20405,1.613149,[3 7] ; [28 26],[4.84375 5.15625] ; [26.15625 27.84375],0
s2,1,0.206837,1.593429,[6 4] ; [44 12],[7.57575758 2.42424242] ; [42.42424242 13.57575758],0
n4,1,0.224839,1.473214,[5 5] ; [39 17],[6.66666667 3.33333333] ; [37.33333333 18.66666667],0
a4,1,0.266601,1.23415,[4 6] ; [33 23],[5.60606061 4.39393939] ; [31.39393939 24.60606061],0
s7,1,0.294909,1.097075,[6 4] ; [41 13],[7.34375 2.65625] ; [39.65625 14.34375],0
n5,1,0.468835,0.52472,[6 4] ; [40 16],[6.96969697 3.03030303] ; [39.03030303 16.96969697],0
v1,1,0.525599,0.402893,[4 6] ; [28 27],[4.92307692 5.07692308] ; [27.07692308 27.92307692],0
b2,1,0.564113,0.332633,[2 2] ; [12 22],[1.47368421 2.52631579] ; [12.52631579 21.47368421],0
b3,1,0.564113,0.332633,[2 2] ; [12 22],[1.47368421 2.52631579] ; [12.52631579 21.47368421],0
d3,1,0.61638,0.250989,[8 1] ; [46 10],[7.47692308 1.52307692] ; [46.52307692  9.47692308],0
b5,1,0.649723,0.20625,[7 3] ; [35 21],[6.36363636 3.63636364] ; [35.63636364 20.36363636],0
u1,1,0.651269,0.204305,[2 8] ; [15 41],[2.57575758 7.42424242] ; [14.42424242 41.57575758],0
a6,1,0.71052,0.137758,[6 4] ; [37 19],[6.51515152 3.48484848] ; [36.48484848 19.51515152],0
u3,1,0.71714,0.13125,[3 2] ; [11  5],[3.33333333 1.66666667] ; [10.66666667  5.33333333],0
b1,1,0.785245,0.074251,[4 6] ; [25 31],[4.39393939 5.60606061] ; [24.60606061 31.39393939],0
u2,1,0.88242,0.021875,[3 2] ; [9 7],[2.85714286 2.14285714] ; [9.14285714 6.85714286],0
p9,1,0.91355,0.011786,[9 1] ; [51  5],[9.09090909 0.90909091] ; [50.90909091  5.09090909],0
