Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.023491,5.131815,[19 14] ; [2 9],[15.75 17.25] ; [5.25 5.75],0
s7,1,0.032997,4.545911,[11 20] ; [8 3],[14.02380952 16.97619048] ; [4.97619048 6.02380952],0
s3,1,0.0602,3.53187,[ 9 20] ; [7 4],[11.6 17.4] ; [4.4 6.6],0
d2,1,0.061664,3.492063,[13 20] ; [ 1 10],[10.5 22.5] ; [3.5 7.5],0
n1,1,0.075752,3.15377,[ 5 13] ; [3 1],[ 6.54545455 11.45454545] ; [1.45454545 2.54545455],0
s2,1,0.105023,2.627566,[11 20] ; [7 4],[13.28571429 17.71428571] ; [4.71428571 6.28571429],0
p7,1,0.137916,2.201064,[19 10] ; [9 1],[20.82051282  8.17948718] ; [7.17948718 2.82051282],0
p2,1,0.146205,2.111409,[22 10] ; [10  1],[23.81395349  8.18604651] ; [8.18604651 2.81395349],0
p3,1,0.161989,1.955556,[13 20] ; [7 4],[15. 18.] ; [5. 6.],0
p6,1,0.167924,1.901384,[10 22] ; [6 5],[11.90697674 20.09302326] ; [4.09302326 6.90697674],0
p4,1,0.177883,1.815226,[19 13] ; [9 2],[20.8372093 11.1627907] ; [7.1627907 3.8372093],0
v4,1,0.211011,1.564477,[21  8] ; [10  1],[22.475  6.525] ; [8.525 2.475],0
p11,1,0.212702,1.552941,[24  9] ; [10  1],[25.5  7.5] ; [8.5 2.5],0
r2,1,0.247473,1.337513,[19 10] ; [5 6],[17.4 11.6] ; [6.6 4.4],0
u2,1,0.264589,1.244589,[6 8] ; [6 3],[7.30434783 6.69565217] ; [4.69565217 4.30434783],0
s6,1,0.268494,1.224426,[11 20] ; [6 5],[12.54761905 18.45238095] ; [4.45238095 6.54761905],0
b4,1,0.29627,1.090909,[18 15] ; [4 7],[16.5 16.5] ; [5.5 5.5],0
a5,1,0.29627,1.090909,[18 15] ; [4 7],[16.5 16.5] ; [5.5 5.5],0
d1,1,0.340156,0.909843,[11 22] ; [2 9],[ 9.75 23.25] ; [3.25 7.75],0
v2,1,0.371441,0.798838,[14 19] ; [3 8],[12.75 20.25] ; [4.25 6.75],0
d3,1,0.383596,0.759144,[16 17] ; [7 4],[17.25 15.75] ; [5.75 5.25],0
n5,1,0.389601,0.740187,[18 13] ; [8 3],[19.19047619 11.80952381] ; [6.80952381 4.19047619],0
s8,1,0.393813,0.727137,[10 22] ; [5 6],[11.1627907 20.8372093] ; [3.8372093 7.1627907],0
p10,1,0.41629,0.660764,[20  9] ; [9 2],[21.025  7.975] ; [7.975 3.025],0
u3,1,0.428539,0.626781,[5 8] ; [5 4],[5.90909091 7.09090909] ; [4.09090909 4.90909091],0
v1,1,0.429324,0.624651,[13 19] ; [3 8],[11.90697674 20.09302326] ; [4.09302326 6.90697674],0
b1,1,0.484423,0.488889,[14 19] ; [6 5],[15. 18.] ; [5. 6.],0
n4,1,0.484423,0.488889,[19 14] ; [5 6],[18. 15.] ; [6. 5.],0
r1,1,0.51439,0.425128,[ 9 23] ; [2 9],[ 8.18604651 23.81395349] ; [2.81395349 8.18604651],0
s5,1,0.580874,0.304823,[ 4 27] ; [2 8],[ 4.53658537 26.46341463] ; [1.46341463 8.53658537],0
n6,1,0.65136,0.20419,[22  9] ; [7 4],[21.4047619  9.5952381] ; [7.5952381 3.4047619],0
r3,1,0.664542,0.188053,[21 11] ; [8 3],[21.58139535 10.41860465] ; [7.41860465 3.58139535],0
d5,1,0.723296,0.125356,[20 13] ; [6 5],[19.5 13.5] ; [6.5 4.5],0
a7,1,0.723296,0.125356,[19 14] ; [7 4],[19.5 13.5] ; [6.5 4.5],0
b5,1,0.723296,0.125356,[20 13] ; [6 5],[19.5 13.5] ; [6.5 4.5],0
p9,1,0.754867,0.097487,[22 10] ; [7 4],[21.58139535 10.41860465] ; [7.41860465 3.58139535],0
s1,1,0.783892,0.075214,[ 4 29] ; [ 1 10],[ 3.75 29.25] ; [1.25 9.75],0
n3,1,0.840039,0.040741,[ 8 10] ; [2 2],[8.18181818 9.81818182] ; [1.81818182 2.18181818],0
a4,1,0.840693,0.040404,[ 8 25] ; [3 8],[ 8.25 24.75] ; [2.75 8.25],0
d4,1,1.0,0.0,[21 12] ; [7 4],[21. 12.] ; [7. 4.],0
a6,1,1.0,0.0,[18 15] ; [6 5],[18. 15.] ; [6. 5.],0
