Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,28.433535,[140  24] ; [80 58],[119.47019868  44.52980132] ; [100.52980132  37.47019868],1
p3,1,1e-06,23.767482,[120  44] ; [63 75],[99.37748344 64.62251656] ; [83.62251656 54.37748344],1
p5,1,9e-06,19.684868,[ 39 126] ; [  7 129],[ 25.21594684 139.78405316] ; [ 20.78405316 115.21594684],1
p12,1,0.000204,13.793145,[ 28 137] ; [  5 133],[ 17.97029703 147.02970297] ; [ 15.02970297 122.97029703],1
p8,1,0.000238,13.502831,[124  41] ; [76 62],[108.91089109  56.08910891] ; [91.08910891 46.91089109],1
s5,1,0.00209,9.468714,[93 63] ; [57 80],[79.86348123 76.13651877] ; [70.13651877 66.86348123],0
b3,1,0.009866,6.658928,[51 53] ; [27 61],[42.25 61.75] ; [35.75 52.25],0
b2,1,0.009866,6.658928,[51 53] ; [27 61],[42.25 61.75] ; [35.75 52.25],0
s6,1,0.012095,6.296959,[148  14] ; [110  25],[140.72727273  21.27272727] ; [117.27272727  17.72727273],0
v1,1,0.027088,4.885181,[104  59] ; [69 66],[94.62751678 68.37248322] ; [78.37248322 56.62751678],0
a4,1,0.028375,4.805148,[89 76] ; [57 81],[79.5049505 85.4950495] ; [66.4950495 71.5049505],0
p1,1,0.032167,4.58959,[ 20 144] ; [  7 130],[ 14.71096346 149.28903654] ; [ 12.28903654 124.71096346],0
b1,1,0.036378,4.379305,[77 88] ; [48 90],[68.06930693 96.93069307] ; [56.93069307 81.06930693],0
s8,1,0.037114,4.345151,[114  50] ; [80 58],[105.35099338  58.64900662] ; [88.64900662 49.35099338],0
d2,1,0.052866,3.748136,[89 75] ; [59 78],[80.63787375 83.36212625] ; [67.36212625 69.63787375],0
n5,1,0.064338,3.421865,[140  24] ; [104  31],[133.83277592  30.16722408] ; [110.16722408  24.83277592],0
s7,1,0.064695,3.41274,[124  36] ; [91 43],[117.00680272  42.99319728] ; [97.99319728 36.00680272],0
u3,1,0.084554,2.975125,[25 12] ; [14 16],[21.53731343 15.46268657] ; [17.46268657 12.53731343],0
p9,1,0.094247,2.800302,[151  14] ; [117  20],[146.42384106  18.57615894] ; [121.57615894  15.42384106],0
n3,1,0.094847,2.790121,[16 10] ; [26  6],[18.82758621  7.17241379] ; [23.17241379  8.82758621],0
n6,1,0.096176,2.767837,[148  14] ; [115  20],[143.45454545  18.54545455] ; [119.54545455  15.45454545],0
