Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,81.695141,[211 216] ; [218  42],[266.6419214 160.3580786] ; [162.3580786  97.6419214],1
p7,1,0.0,69.909506,[231 188] ; [221  35],[280.57481481 138.42518519] ; [171.42518519  84.57481481],1
p8,1,0.0,51.026085,[196 228] ; [192  67],[240.86676428 183.13323572] ; [147.13323572 111.86676428],1
p3,1,0.0,33.245024,[185 244] ; [171  89],[221.66037736 207.33962264] ; [134.33962264 125.66037736],1
p5,1,0.0,27.959055,[ 30 395] ; [ 54 207],[ 52.04081633 372.95918367] ; [ 31.95918367 229.04081633],1
s7,1,2e-06,22.576138,[171 241] ; [153 100],[200.73383459 211.26616541] ; [123.26616541 129.73383459],1
s8,1,4e-06,21.441328,[164 263] ; [147 113],[193.29985444 233.70014556] ; [117.70014556 142.29985444],1
s5,1,1.5e-05,18.752327,[114 304] ; [109 141],[139.54191617 278.45808383] ; [ 83.45808383 166.54191617],1
p1,1,7.3e-05,15.721961,[ 23 404] ; [ 37 224],[ 37.23837209 389.76162791] ; [ 22.76162791 238.23837209],1
v1,1,0.000107,15.017699,[203 209] ; [166  91],[227.24663677 184.75336323] ; [141.75336323 115.24663677],1
s6,1,0.000303,13.054801,[262 161] ; [193  63],[283.45360825 139.54639175] ; [171.54639175  84.45360825],1
s2,1,0.000398,12.543272,[192 232] ; [154 106],[214.47953216 209.52046784] ; [131.52046784 128.47953216],1
p12,1,0.000543,11.961278,[ 27 400] ; [ 37 223],[ 39.77874818 387.22125182] ; [ 24.22125182 235.77874818],1
n4,1,0.004278,8.161794,[326 103] ; [222  39],[340.71304348  88.28695652] ; [207.28695652  53.71304348],0
p2,1,0.005223,7.800503,[357  72] ; [237  24],[369.31304348  59.68695652] ; [224.68695652  36.31304348],0
a1,1,0.005559,7.687841,[ 13 417] ; [ 20 241],[ 20.53545586 409.46454414] ; [ 12.46454414 248.53545586],0
b3,1,0.007176,7.228346,[ 89 173] ; [81 92],[102.3908046 159.6091954] ; [ 67.6091954 105.3908046],0
b2,1,0.007176,7.228346,[ 89 173] ; [81 92],[102.3908046 159.6091954] ; [ 67.6091954 105.3908046],0
n6,1,0.011466,6.391585,[363  67] ; [236  23],[373.83164006  56.16835994] ; [225.16835994  33.83164006],0
p9,1,0.014245,6.007505,[367  59] ; [240  20],[376.94169096  49.05830904] ; [230.05830904  29.94169096],0
n5,1,0.024408,5.065438,[320 107] ; [214  46],[331.90393013  95.09606987] ; [202.09606987  57.90393013],0
a4,1,0.035506,4.420652,[176 253] ; [128 132],[189.28301887 239.71698113] ; [114.71698113 145.28301887],0
