Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,26.813645,[ 28 246] ; [8 6],[ 34.25 239.75] ; [ 1.75 12.25],1
p12,1,0.001737,9.80813,[  5 274] ; [ 2 11],[  6.68835616 272.31164384] ; [ 0.31164384 12.68835616],0
p1,1,0.00212,9.442981,[ 18 262] ; [ 4 10],[ 20.95238095 259.04761905] ; [ 1.04761905 12.95238095],0
v1,1,0.0025,9.140572,[116 160] ; [11  2],[121.28719723 154.71280277] ; [5.71280277 7.28719723],0
v3,1,0.006557,7.390547,[ 88 182] ; [9 4],[ 92.54416961 177.45583039] ; [4.45583039 8.54416961],0
p4,1,0.008606,6.902877,[119 159] ; [11  3],[123.76712329 154.23287671] ; [6.23287671 7.76712329],0
p3,1,0.012976,6.172333,[106 172] ; [10  4],[110.43835616 167.56164384] ; [5.56164384 8.43835616],0
s8,1,0.019602,5.446977,[ 50 231] ; [6 8],[ 53.34237288 227.65762712] ; [ 2.65762712 11.34237288],0
b5,1,0.083948,2.986764,[166 115] ; [5 9],[162.88474576 118.11525424] ; [8.11525424 5.88474576],0
v2,1,0.085712,2.953114,[142 128] ; [10  3],[145.01766784 124.98233216] ; [6.98233216 6.01766784],0
a5,1,0.112195,2.523034,[183  98] ; [12  2],[185.74576271  95.25423729] ; [9.25423729 4.74576271],0
b3,1,0.156666,2.006119,[ 60 100] ; [6 4],[62.11764706 97.88235294] ; [3.88235294 6.11764706],0
b2,1,0.156666,2.006119,[ 60 100] ; [6 4],[62.11764706 97.88235294] ; [3.88235294 6.11764706],0
p7,1,0.213276,1.549049,[152 127] ; [10  4],[154.25938567 124.74061433] ; [7.74061433 6.25938567],0
s7,1,0.216051,1.530412,[ 57 207] ; [5 9],[ 58.87769784 205.12230216] ; [ 3.12230216 10.87769784],0
s3,1,0.304819,1.052992,[ 74 204] ; [ 2 12],[ 72.35616438 205.64383562] ; [ 3.64383562 10.35616438],0
p8,1,0.336109,0.925217,[122 155] ; [8 6],[123.74570447 153.25429553] ; [6.25429553 7.74570447],0
r4,1,0.352861,0.863142,[245  36] ; [11  3],[243.85084746  37.14915254] ; [12.14915254  1.85084746],0
d1,1,0.367278,0.812852,[146 135] ; [9 5],[147.6440678 133.3559322] ; [7.3559322 6.6440678],0
a3,1,0.367781,0.811147,[187  92] ; [11  3],[188.53924915  90.46075085] ; [9.46075085 4.53924915],0
n6,1,0.421325,0.646616,[214  66] ; [12  2],[215.23809524  64.76190476] ; [10.76190476  3.23809524],0
d4,1,0.469809,0.522425,[217  63] ; [12  2],[218.0952381  61.9047619] ; [10.9047619  3.0952381],0
n5,1,0.526797,0.400566,[176 103] ; [10  4],[177.11262799 101.88737201] ; [8.88737201 5.11262799],0
u2,1,0.533031,0.38861,[45 48] ; [2 1],[45.53125 47.46875] ; [1.46875 1.53125],0
a7,1,0.628317,0.23435,[197  83] ; [9 5],[196.19047619  83.80952381] ; [9.80952381 4.19047619],0
a8,1,0.660478,0.192944,[ 30 227] ; [ 1 12],[ 29.50740741 227.49259259] ; [ 1.49259259 11.50740741],0
b4,1,0.666056,0.18625,[157 124] ; [7 7],[156.21694915 124.78305085] ; [7.78305085 6.21694915],0
s2,1,0.677722,0.172702,[ 52 226] ; [ 2 12],[ 51.4109589 226.5890411] ; [ 2.5890411 11.4109589],0
b1,1,0.699218,0.149287,[106 175] ; [6 8],[106.68474576 174.31525424] ; [5.31525424 8.68474576],0
d2,1,0.713756,0.134554,[126 154] ; [7 7],[126.66666667 153.33333333] ; [6.33333333 7.66666667],0
a2,1,0.736737,0.113015,[ 50 231] ; [ 2 12],[ 49.53220339 231.46779661] ; [ 2.46779661 11.53220339],0
d5,1,0.740992,0.109257,[209  71] ; [11  3],[209.52380952  70.47619048] ; [10.47619048  3.52380952],0
a6,1,0.795219,0.067361,[190  91] ; [9 5],[189.5559322  91.4440678] ; [9.4440678 4.5559322],0
p6,1,0.803156,0.062133,[ 72 203] ; [ 3 10],[ 71.61458333 203.38541667] ; [3.38541667 9.61458333],0
r2,1,0.812546,0.056237,[253  25] ; [13  1],[253.24657534  24.75342466] ; [12.75342466  1.24657534],0
r1,1,0.883058,0.021637,[205  75] ; [10  4],[204.76190476  75.23809524] ; [10.23809524  3.76190476],0
a4,1,0.885951,0.020572,[115 166] ; [6 8],[115.25762712 165.74237288] ; [5.74237288 8.25762712],0
n4,1,0.915976,0.011131,[197  84] ; [10  4],[197.17627119  83.82372881] ; [9.82372881 4.17627119],0
d3,1,0.927438,0.008293,[176 103] ; [9 5],[176.16040956 102.83959044] ; [8.83959044 5.16040956],0
v4,1,0.957568,0.002831,[258  21] ; [13  1],[258.05119454  20.94880546] ; [12.94880546  1.05119454],0
