Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,70.741735,[ 42 101] ; [248 104],[83.77777778 59.22222222] ; [206.22222222 145.77777778],1
p6,1,0.0,44.73448,[ 26 117] ; [179 173],[59.22222222 83.77777778] ; [145.77777778 206.22222222],1
p3,1,7e-06,20.070198,[58 86] ; [221 134],[80.51302605 63.48697395] ; [198.48697395 156.51302605],1
p4,1,0.000179,14.04406,[83 61] ; [265  90],[100.4248497  43.5751503] ; [247.5751503 107.4248497],1
p10,1,0.001369,10.24706,[114  29] ; [317  34],[124.76315789  18.23684211] ; [306.23684211  44.76315789],0
p11,1,0.002055,9.499574,[104  40] ; [299  56],[116.29659319  27.70340681] ; [286.70340681  68.29659319],0
a1,1,0.00384,8.358043,[  1 143] ; [ 25 330],[  7.50300601 136.49699399] ; [ 18.49699399 336.50300601],0
s5,1,0.004744,7.974677,[46 92] ; [165 183],[59.91358025 78.08641975] ; [151.08641975 196.91358025],0
b5,1,0.00648,7.411777,[102  42] ; [205 150],[88.59318637 55.40681363] ; [218.40681363 136.59318637],0
r3,1,0.00715,7.234894,[135   9] ; [347   6],[139.65392354   4.34607646] ; [342.34607646  10.65392354],0
s7,1,0.010657,6.521625,[72 66] ; [222 121],[84.34927235 53.65072765] ; [209.65072765 133.34927235],0
s8,1,0.019594,5.447711,[68 75] ; [209 145],[79.70020121 63.29979879] ; [197.29979879 156.70020121],0
b1,1,0.020987,5.32789,[ 41 103] ; [140 215],[52.23246493 91.76753507] ; [128.76753507 226.23246493],0
a3,1,0.022306,5.221785,[95 49] ; [269  85],[105.25301205  38.74698795] ; [258.74698795  95.25301205],0
p5,1,0.022908,5.175444,[ 12 132] ; [ 57 297],[ 19.95180723 124.04819277] ; [ 49.04819277 304.95180723],0
a2,1,0.037336,4.334998,[ 28 116] ; [101 254],[ 37.22645291 106.77354709] ; [ 91.77354709 263.22645291],0
