Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,75.050565,[ 1 52] ; [112  47],[28.25 24.75] ; [84.75 74.25],1
d5,1,0.0,62.905529,[23 30] ; [148  11],[42.75 10.25] ; [128.25  30.75],1
d3,1,0.0,54.476951,[12 41] ; [125  34],[34.25 18.75] ; [102.75  56.25],1
d2,1,0.000106,15.024379,[11 42] ; [81 77],[23.10900474 29.89099526] ; [68.89099526 89.10900474],1
a3,1,0.000306,13.030559,[25 28] ; [117  41],[35.66824645 17.33175355] ; [106.33175355  51.66824645],1
a5,1,0.000487,12.165705,[29 24] ; [126  33],[38.75 14.25] ; [116.25  42.75],1
a4,1,0.003379,8.59046,[13 40] ; [75 83],[22.1042654 30.8957346] ; [65.8957346 92.1042654],0
a2,1,0.018946,5.506494,[ 5 48] ; [ 39 120],[11. 42.] ; [ 33. 126.],0
p1,1,0.031488,4.626145,[10 43] ; [ 13 145],[ 5.77725118 47.22274882] ; [ 17.22274882 140.77725118],0
p12,1,0.041984,4.135867,[ 6 47] ; [  6 151],[ 3.02857143 49.97142857] ; [  8.97142857 148.02857143],0
p2,1,0.058876,3.568772,[41 12] ; [139  19],[45.21327014  7.78672986] ; [134.78672986  23.21327014],0
v1,1,0.064623,3.414568,[23 28] ; [94 63],[28.6875 22.3125] ; [88.3125 68.6875],0
p10,1,0.103134,2.656405,[40 13] ; [133  23],[43.8708134  9.1291866] ; [129.1291866  26.8708134],0
s5,1,0.103615,2.648994,[ 8 43] ; [ 42 114],[12.31884058 38.68115942] ; [ 37.68115942 118.31884058],0
r1,1,0.12729,2.325248,[37 15] ; [129  30],[40.90995261 11.09004739] ; [125.09004739  33.90995261],0
s7,1,0.194566,1.6827,[13 35] ; [56 94],[16.72727273 31.27272727] ; [52.27272727 97.72727273],0
s3,1,0.20876,1.580004,[16 36] ; [ 35 123],[12.62857143 39.37142857] ; [ 38.37142857 119.62857143],0
b2,1,0.214266,1.542367,[11 27] ; [40 59],[14.1459854 23.8540146] ; [36.8540146 62.1459854],0
b3,1,0.214266,1.542367,[11 27] ; [40 59],[14.1459854 23.8540146] ; [36.8540146 62.1459854],0
v2,1,0.219849,1.505354,[26 24] ; [97 60],[29.71014493 20.28985507] ; [93.28985507 63.71014493],0
p7,1,0.231661,1.430636,[38 15] ; [125  32],[41.13809524 11.86190476] ; [121.86190476  35.13809524],0
a8,1,0.253016,1.306575,[ 4 46] ; [ 19 114],[ 6.28415301 43.71584699] ; [ 16.71584699 116.28415301],0
b4,1,0.261378,1.261445,[27 26] ; [95 64],[30.5 22.5] ; [91.5 67.5],0
r2,1,0.262159,1.257322,[48  5] ; [148   8],[49.70334928  3.29665072] ; [146.29665072   9.70334928],0
a6,1,0.290827,1.115789,[35 18] ; [117  42],[38. 15.] ; [114.  45.],0
b5,1,0.300807,1.070611,[32 21] ; [83 76],[28.75 24.25] ; [86.25 72.75],0
p6,1,0.329436,0.951116,[18 35] ; [64 90],[20.99516908 32.00483092] ; [61.00483092 92.99516908],0
r4,1,0.33118,0.944278,[50  3] ; [143  16],[48.25  4.75] ; [144.75  14.25],0
p8,1,0.38108,0.767217,[32 20] ; [107  50],[34.58373206 17.41626794] ; [104.41626794  52.58373206],0
a1,1,0.40521,0.69281,[ 1 52] ; [  7 152],[ 2. 51.] ; [  6. 153.],0
p11,1,0.417492,0.657364,[45  8] ; [127  32],[43. 10.] ; [129.  30.],0
a7,1,0.425856,0.634098,[36 17] ; [117  42],[38.25 14.75] ; [114.75  44.25],0
s1,1,0.433101,0.614493,[ 2 51] ; [  3 156],[ 1.25 51.75] ; [  3.75 155.25],0
n2,1,0.455522,0.556875,[5 3] ; [19  6],[5.81818182 2.18181818] ; [18.18181818  6.81818182],0
n5,1,0.511604,0.430784,[41 12] ; [115  43],[39.18483412 13.81516588] ; [116.81516588  41.18483412],0
v4,1,0.591729,0.287653,[51  2] ; [150   9],[50.25  2.75] ; [150.75   8.25],0
n3,1,0.632142,0.229167,[7 1] ; [20  5],[6.54545455 1.45454545] ; [20.45454545  4.54545455],0
u2,1,0.695886,0.152787,[13 15] ; [21 20],[13.79710145 14.20289855] ; [20.20289855 20.79710145],0
s8,1,0.697237,0.151363,[14 38] ; [ 47 111],[15.1047619 36.8952381] ; [ 45.8952381 112.1047619],0
s4,1,0.734825,0.114728,[ 7 46] ; [ 18 139],[ 6.30952381 46.69047619] ; [ 18.69047619 138.30952381],0
r3,1,0.749476,0.101972,[50  3] ; [148  11],[49.5  3.5] ; [148.5  10.5],0
s6,1,0.779053,0.07871,[25 26] ; [80 76],[25.86956522 25.13043478] ; [79.13043478 76.86956522],0
p9,1,0.794035,0.06816,[44  8] ; [136  22],[44.57142857  7.42857143] ; [135.42857143  22.57142857],0
n6,1,0.815554,0.054414,[45  8] ; [132  26],[44.45971564  8.54028436] ; [132.54028436  25.45971564],0
p4,1,0.855569,0.03313,[40 13] ; [118  41],[39.5 13.5] ; [118.5  40.5],0
n1,1,0.86829,0.0275,[2 6] ; [ 7 18],[2.18181818 5.81818182] ; [ 6.81818182 18.18181818],0
p5,1,0.914945,0.011407,[ 9 44] ; [ 26 133],[ 8.75 44.25] ; [ 26.25 132.75],0
b1,1,0.936149,0.006418,[23 30] ; [68 91],[22.75 30.25] ; [68.25 90.75],0
v3,1,0.946946,0.004428,[21 31] ; [63 91],[21.2038835 30.7961165] ; [62.7961165 91.2038835],0
u3,1,0.994315,5.1e-05,[15 13] ; [22 19],[15.01449275 12.98550725] ; [21.98550725 19.01449275],0
n4,1,1.0,0.0,[42 11] ; [126  33],[42. 11.] ; [126.  33.],0
