Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,70.640056,[ 56 189] ; [83 39],[ 92.79291553 152.20708447] ; [46.20708447 75.79291553],1
s6,1,0.0,69.768614,[107 151] ; [109  17],[145.125 112.875] ; [70.875 55.125],1
s2,1,0.0,39.475273,[ 79 179] ; [81 45],[107.5 150.5] ; [52.5 73.5],1
s3,1,0.0,29.959486,[103 154] ; [88 38],[128.16449086 128.83550914] ; [62.83550914 63.16449086],1
p10,1,1e-06,24.700984,[156 101] ; [108  18],[177.14882507  79.85117493] ; [86.85117493 39.14882507],1
p4,1,6e-06,20.348273,[106 153] ; [83 44],[126.81606218 132.18393782] ; [62.18393782 64.81606218],1
p9,1,7e-06,20.125114,[167  87] ; [111  16],[185.33333333  68.66666667] ; [92.66666667 34.33333333],1
d1,1,1.1e-05,19.348605,[100 160] ; [79 48],[120.25839793 139.74160207] ; [58.74160207 68.25839793],1
s5,1,2.4e-05,17.815994,[ 51 205] ; [50 74],[ 68.04210526 187.95789474] ; [32.95789474 91.04210526],1
p6,1,6.7e-05,15.898814,[ 57 200] ; [53 74],[ 73.61979167 183.38020833] ; [36.38020833 90.61979167],1
r4,1,0.000243,13.46426,[194  66] ; [115  12],[207.59689922  52.40310078] ; [101.40310078  25.59689922],1
r1,1,0.00038,12.627112,[161  98] ; [101  25],[176.25454545  82.74545455] ; [85.74545455 40.25454545],1
a5,1,0.000491,12.148683,[147 113] ; [95 32],[162.58397933  97.41602067] ; [79.41602067 47.58397933],1
p8,1,0.000749,11.364231,[ 94 165] ; [69 58],[109.37046632 149.62953368] ; [53.62953368 73.37046632],1
u1,1,0.00124,10.429352,[ 23 237] ; [ 26 101],[ 32.91989664 227.08010336] ; [ 16.08010336 110.91989664],0
p11,1,0.001368,10.247966,[165  95] ; [101  26],[178.70801034  81.29198966] ; [87.29198966 39.70801034],0
p7,1,0.001451,10.139401,[121 134] ; [81 44],[135.55263158 119.44736842] ; [66.44736842 58.55263158],0
v4,1,0.002156,9.411421,[222  37] ; [122   5],[230.81865285  28.18134715] ; [113.18134715  13.81865285],0
a2,1,0.002763,8.95775,[ 37 223] ; [34 93],[ 47.7002584 212.2997416] ; [ 23.2997416 103.7002584],0
a3,1,0.003276,8.647127,[148 108] ; [93 34],[161.08616188  94.91383812] ; [79.91383812 47.08616188],0
r3,1,0.003697,8.426777,[214  44] ; [119   8],[223.15324675  34.84675325] ; [109.84675325  17.15324675],0
p3,1,0.003781,8.38599,[ 85 174] ; [61 66],[ 97.96373057 161.03626943] ; [48.03626943 78.96373057],0
d2,1,0.003996,8.285632,[ 94 163] ; [66 61],[107.08333333 149.91666667] ; [52.91666667 74.08333333],0
p2,1,0.005553,7.689998,[188  72] ; [108  19],[198.8630491  61.1369509] ; [97.1369509 29.8630491],0
d5,1,0.011633,6.365955,[175  83] ; [101  25],[185.4375  72.5625] ; [90.5625 35.4375],0
u2,1,0.019542,5.452316,[53 58] ; [24 10],[58.94482759 52.05517241] ; [18.05517241 15.94482759],0
v1,1,0.029149,4.758763,[ 79 179] ; [52 72],[ 88.47643979 169.52356021] ; [42.52356021 81.47643979],0
n6,1,0.037855,4.311529,[187  72] ; [104  23],[195.25647668  63.74352332] ; [95.74352332 31.25647668],0
d3,1,0.039756,4.228271,[146 111] ; [86 41],[155.27083333 101.72916667] ; [76.72916667 50.27083333],0
a4,1,0.052851,3.748615,[ 93 164] ; [59 68],[101.72916667 155.27083333] ; [50.27083333 76.72916667],0
p12,1,0.054783,3.68867,[  5 254] ; [  7 119],[  8.07272727 250.92727273] ; [  3.92727273 122.07272727],0
s4,1,0.065353,3.396049,[ 48 208] ; [34 92],[ 54.95287958 201.04712042] ; [27.04712042 98.95287958],0
b2,1,0.065878,3.382845,[ 46 103] ; [36 48],[52.43776824 96.56223176] ; [29.56223176 54.43776824],0
b3,1,0.065878,3.382845,[ 46 103] ; [36 48],[52.43776824 96.56223176] ; [29.56223176 54.43776824],0
n5,1,0.066723,3.361855,[167  91] ; [94 33],[174.9038961  83.0961039] ; [86.0961039 40.9038961],0
d4,1,0.081539,3.033963,[184  75] ; [100  26],[191.05454545  67.94545455] ; [92.94545455 33.05454545],0
u3,1,0.086501,2.93832,[56 54] ; [23 11],[60.34722222 49.65277778] ; [18.65277778 15.34722222],0
s1,1,0.106585,2.604137,[ 16 241] ; [  3 122],[ 12.78272251 244.21727749] ; [  6.21727749 118.78272251],0
n4,1,0.111127,2.538114,[171  89] ; [93 33],[177.8238342  82.1761658] ; [86.1761658 39.8238342],0
v3,1,0.128896,2.30575,[ 36 220] ; [25 99],[ 41.09473684 214.90526316] ; [ 19.90526316 104.09473684],0
a1,1,0.220998,1.497878,[ 13 247] ; [  3 124],[ 10.74935401 249.25064599] ; [  5.25064599 121.74935401],0
r2,1,0.228777,1.448448,[226  31] ; [115  10],[229.41623037  27.58376963] ; [111.58376963  13.41623037],0
n3,1,0.355569,0.853482,[49 32] ; [23 10],[51.15789474 29.84210526] ; [20.84210526 12.15789474],0
n1,1,0.420896,0.647812,[30 53] ; [15 19],[31.92307692 51.07692308] ; [13.07692308 20.92307692],0
p1,1,0.46163,0.541939,[ 17 241] ; [ 11 116],[ 18.76363636 239.23636364] ; [  9.23636364 117.76363636],0
u4,1,0.461894,0.5413,[  2 258] ; [  2 125],[  2.6873385 257.3126615] ; [  1.3126615 125.6873385],0
b4,1,0.480786,0.49708,[145 115] ; [66 61],[141.75710594 118.24289406] ; [69.24289406 57.75710594],0
a8,1,0.491827,0.472527,[ 27 217] ; [ 16 102],[ 28.98342541 215.01657459] ; [ 14.01657459 103.98342541],0
n2,1,0.679681,0.170485,[56 28] ; [24 10],[56.94915254 27.05084746] ; [23.05084746 10.94915254],0
b5,1,0.691734,0.157215,[159 101] ; [75 52],[157.20930233 102.79069767] ; [76.79069767 50.20930233],0
a7,1,0.719171,0.129288,[170  89] ; [81 46],[168.41709845  90.58290155] ; [82.58290155 44.41709845],0
b1,1,0.795861,0.06693,[109 151] ; [55 72],[110.18087855 149.81912145] ; [53.81912145 73.18087855],0
a6,1,0.945699,0.004639,[160  99] ; [78 49],[159.69430052  99.30569948] ; [78.30569948 48.69430052],0
