Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,56.253688,[ 33 126] ; [101  62],[66.16770186 92.83229814] ; [67.83229814 95.16770186],1
p2,1,0.0,35.334165,[101  59] ; [149  15],[123.45679012  36.54320988] ; [126.54320988  37.45679012],1
r4,1,4e-06,21.314243,[126  34] ; [158   7],[139.81538462  20.18461538] ; [144.18461538  20.81538462],1
p11,1,1.4e-05,18.899226,[106  54] ; [143  22],[122.58461538  37.41538462] ; [126.41538462  38.58461538],1
p10,1,1.8e-05,18.399901,[107  50] ; [145  20],[122.86956522  34.13043478] ; [129.13043478  35.86956522],1
p3,1,4.1e-05,16.820376,[ 49 110] ; [88 77],[67.23148148 91.76851852] ; [69.76851852 95.23148148],1
a8,1,0.000111,14.938989,[  8 136] ; [ 31 117],[ 19.23287671 124.76712329] ; [ 19.76712329 128.23287671],1
v4,1,0.000196,13.871884,[140  20] ; [160   3],[148.60681115  11.39318885] ; [151.39318885  11.60681115],1
p9,1,0.000969,10.886499,[111  44] ; [142  22],[122.93103448  32.06896552] ; [130.06896552  33.93103448],1
p4,1,0.001601,9.958406,[68 92] ; [99 66],[82.21538462 77.78461538] ; [84.78461538 80.21538462],0
r3,1,0.002774,8.950782,[144  15] ; [162   3],[150.16666667   8.83333333] ; [155.83333333   9.16666667],0
r1,1,0.004743,7.974903,[124  35] ; [146  17],[133.32298137  25.67701863] ; [136.67701863  26.32298137],0
v2,1,0.006127,7.512596,[81 72] ; [107  50],[92.78709677 60.21290323] ; [95.21290323 61.78709677],0
n4,1,0.015117,5.902736,[110  50] ; [132  32],[119.50617284  40.49382716] ; [122.49382716  41.50617284],0
s8,1,0.023877,5.103579,[ 55 104] ; [77 87],[64.97832817 94.02167183] ; [67.02167183 96.97832817],0
v1,1,0.030171,4.699505,[63 91] ; [85 75],[72.58598726 81.41401274] ; [75.41401274 84.58598726],0
v3,1,0.030723,4.668381,[52 97] ; [73 82],[61.26644737 87.73355263] ; [63.73355263 91.26644737],0
s5,1,0.032727,4.560029,[ 37 114] ; [ 58 105],[ 45.68471338 105.31528662] ; [ 49.31528662 113.68471338],0
r2,1,0.035429,4.424376,[146  12] ; [158   4],[150.1   7.9] ; [153.9   8.1],0
a6,1,0.037339,4.334894,[114  46] ; [133  31],[121.97530864  38.02469136] ; [125.02469136  38.97530864],0
n5,1,0.046964,3.946694,[105  54] ; [124  39],[113.07763975  45.92236025] ; [115.92236025  47.07763975],0
a5,1,0.049949,3.843167,[122  38] ; [140  25],[128.98461538  31.01538462] ; [133.01538462  31.98461538],0
n1,1,0.079771,3.069556,[25 35] ; [ 6 21],[21.37931034 38.62068966] ; [ 9.62068966 17.37931034],0
b1,1,0.086615,2.936194,[64 96] ; [ 51 114],[ 56.61538462 103.38461538] ; [ 58.38461538 106.61538462],0
p12,1,0.095393,2.780932,[ 14 145] ; [  7 158],[ 10.30555556 148.69444444] ; [ 10.69444444 154.30555556],0
a3,1,0.104479,2.6358,[119  41] ; [135  30],[125.04615385  34.95384615] ; [128.95384615  36.04615385],0
u3,1,0.119252,2.427123,[28 13] ; [15 15],[24.83098592 16.16901408] ; [18.16901408 11.83098592],0
n3,1,0.151158,2.060526,[35 23] ; [22  7],[38. 20.] ; [19. 10.],0
n6,1,0.172014,1.865306,[127  33] ; [138  24],[131.67701863  28.32298137] ; [133.32298137  28.67701863],0
s7,1,0.18348,1.76921,[60 88] ; [76 82],[65.77777778 82.22222222] ; [70.22222222 87.77777778],0
s4,1,0.194218,1.685329,[ 24 134] ; [ 17 147],[ 20.11801242 137.88198758] ; [ 20.88198758 143.11801242],0
b4,1,0.21411,1.543415,[101  59] ; [93 72],[95.50769231 64.49230769] ; [98.49230769 66.50769231],0
u4,1,0.234993,1.410383,[  5 155] ; [  2 163],[  3.44615385 156.55384615] ; [  3.55384615 161.44615385],0
n2,1,0.273943,1.196896,[35 24] ; [20  8],[37.29885057 21.70114943] ; [17.70114943 10.29885057],0
d2,1,0.306642,1.045083,[117  41] ; [113  51],[112.85714286  45.14285714] ; [117.14285714  46.85714286],0
d5,1,0.328719,0.953937,[157   3] ; [158   6],[155.55555556   4.44444444] ; [159.44444444   4.55555556],0
a1,1,0.330917,0.945304,[  7 153] ; [  4 161],[  5.41538462 154.58461538] ; [  5.58461538 159.41538462],0
p5,1,0.374931,0.787258,[ 11 146] ; [ 16 148],[ 13.20560748 143.79439252] ; [ 13.79439252 150.20560748],0
a2,1,0.535842,0.383301,[ 52 108] ; [ 59 106],[ 54.64615385 105.35384615] ; [ 56.35384615 108.64615385],0
u1,1,0.585079,0.298095,[ 40 120] ; [ 37 128],[ 37.90769231 122.09230769] ; [ 39.09230769 125.90769231],0
s6,1,0.602031,0.271944,[95 63] ; [102  60],[97.26875 60.73125] ; [99.73125 62.26875],0
d3,1,0.669846,0.181782,[140  20] ; [146  18],[141.2345679  18.7654321] ; [144.7654321  19.2345679],0
s3,1,0.742101,0.108289,[83 76] ; [87 74],[84.46875 74.53125] ; [85.53125 75.46875],0
a4,1,0.748872,0.102481,[92 67] ; [92 72],[90.57585139 68.42414861] ; [93.42414861 70.57585139],0
u2,1,0.766337,0.08831,[24 17] ; [18 11],[24.6 16.4] ; [17.4 11.6],0
s2,1,0.772703,0.083429,[75 83] ; [80 83],[76.29283489 81.70716511] ; [78.70716511 84.29283489],0
b5,1,0.834114,0.04386,[101  59] ; [106  59],[101.90769231  58.09230769] ; [105.09230769  59.90769231],0
a7,1,0.858562,0.031757,[123  36] ; [129  36],[123.66666667  35.33333333] ; [128.33333333  36.66666667],0
b2,1,0.926943,0.008407,[37 64] ; [38 64],[37.31527094 63.68472906] ; [37.68472906 64.31527094],0
b3,1,0.926943,0.008407,[37 64] ; [38 64],[37.31527094 63.68472906] ; [37.68472906 64.31527094],0
p1,1,0.954543,0.003249,[ 10 150] ; [ 10 154],[  9.87654321 150.12345679] ; [ 10.12345679 153.87654321],0
d4,1,0.980053,0.000625,[157   2] ; [161   2],[157.02484472   1.97515528] ; [160.97515528   2.02484472],0
s1,1,0.985806,0.000317,[  4 156] ; [  4 158],[  3.97515528 156.02484472] ; [  4.02484472 157.97515528],0
