Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.133529,[73 12] ; [17 33],[56.66666667 28.33333333] ; [33.33333333 16.66666667],1
r2,1,9e-06,19.677446,[81  4] ; [32 16],[72.21804511 12.78195489] ; [40.78195489  7.21804511],1
s6,1,0.000216,13.684484,[49 34] ; [13 37],[38.69172932 44.30827068] ; [23.30827068 26.69172932],1
v4,1,0.000272,13.251573,[73 12] ; [29 21],[64.22222222 20.77777778] ; [37.77777778 12.22222222],1
s8,1,0.000898,11.026018,[33 52] ; [ 6 44],[24.55555556 60.44444444] ; [14.44444444 35.55555556],1
r3,1,0.001257,10.404215,[72 13] ; [30 20],[64.22222222 20.77777778] ; [37.77777778 12.22222222],0
p1,1,0.002018,9.533382,[ 4 81] ; [11 39],[ 9.44444444 75.55555556] ; [ 5.55555556 44.44444444],0
u3,1,0.007899,7.056261,[19 10] ; [ 5 14],[14.5 14.5] ; [9.5 9.5],0
v2,1,0.012926,6.179175,[37 43] ; [11 35],[30.47619048 49.52380952] ; [17.52380952 28.47619048],0
s2,1,0.018289,5.56827,[33 50] ; [10 40],[26.83458647 56.16541353] ; [16.16541353 33.83458647],0
p4,1,0.018367,5.560761,[25 59] ; [ 6 44],[19.43283582 64.56716418] ; [11.56716418 38.43283582],0
n3,1,0.032275,4.583841,[25 11] ; [ 9 13],[21.10344828 14.89655172] ; [12.89655172  9.10344828],0
s3,1,0.035669,4.412848,[35 47] ; [12 37],[29.41984733 52.58015267] ; [17.58015267 31.41984733],0
a5,1,0.036409,4.377823,[61 24] ; [27 23],[55.40740741 29.59259259] ; [32.59259259 17.40740741],0
u2,1,0.038823,4.268603,[18 11] ; [ 6 13],[14.5 14.5] ; [9.5 9.5],0
s7,1,0.042008,4.134893,[31 49] ; [10 37],[25.82677165 54.17322835] ; [15.17322835 31.82677165],0
a2,1,0.057561,3.606289,[24 61] ; [ 7 43],[19.51851852 65.48148148] ; [11.48148148 38.51851852],0
b2,1,0.077194,3.123015,[19 33] ; [18 14],[22.9047619 29.0952381] ; [14.0952381 17.9047619],0
b3,1,0.077194,3.123015,[19 33] ; [18 14],[22.9047619 29.0952381] ; [14.0952381 17.9047619],0
s5,1,0.087375,2.922078,[21 56] ; [ 7 42],[17.11111111 59.88888889] ; [10.88888889 38.11111111],0
p12,1,0.092409,2.831895,[ 8 76] ; [ 1 49],[ 5.64179104 78.35820896] ; [ 3.35820896 46.64179104],0
p3,1,0.116416,2.464886,[22 63] ; [ 7 42],[18.39552239 66.60447761] ; [10.60447761 38.39552239],0
a7,1,0.123377,2.373916,[54 31] ; [25 25],[49.74074074 35.25925926] ; [29.25925926 20.74074074],0
d4,1,0.139468,2.183824,[66 19] ; [33 17],[62.33333333 22.66666667] ; [36.66666667 13.33333333],0
a1,1,0.165662,1.921765,[ 7 78] ; [ 8 42],[ 9.44444444 75.55555556] ; [ 5.55555556 44.44444444],0
a4,1,0.166214,1.916761,[43 41] ; [19 30],[39.15789474 44.84210526] ; [22.84210526 26.15789474],0
u1,1,0.171948,1.865878,[16 69] ; [ 5 45],[13.22222222 71.77777778] ; [ 7.77777778 42.22222222],0
n1,1,0.18921,1.723761,[21 18] ; [ 8 14],[18.54098361 20.45901639] ; [10.45901639 11.54098361],0
d5,1,0.207578,1.588235,[60 25] ; [30 20],[56.66666667 28.33333333] ; [33.33333333 16.66666667],0
s4,1,0.210417,1.568553,[19 64] ; [ 7 43],[16.22556391 66.77443609] ; [ 9.77443609 40.22556391],0
d1,1,0.219415,1.508196,[45 40] ; [21 29],[41.55555556 43.44444444] ; [24.44444444 25.55555556],0
v3,1,0.223272,1.483215,[29 48] ; [13 35],[25.872 51.128] ; [16.128 31.872],0
a6,1,0.238394,1.390065,[53 32] ; [26 24],[49.74074074 35.25925926] ; [29.25925926 20.74074074],0
d3,1,0.257983,1.27955,[51 34] ; [25 25],[47.85185185 37.14814815] ; [28.14814815 21.85185185],0
p10,1,0.263027,1.252752,[43 40] ; [20 28],[39.91603053 43.08396947] ; [23.08396947 24.91603053],0
p5,1,0.28848,1.126699,[ 5 78] ; [ 1 48],[ 3.77272727 79.22727273] ; [ 2.22727273 46.77272727],0
n4,1,0.359747,0.838775,[56 29] ; [29 21],[53.51851852 31.48148148] ; [31.48148148 18.51851852],0
p9,1,0.375784,0.78445,[47 37] ; [21 23],[44.625 39.375] ; [23.375 20.625],0
n6,1,0.377681,0.778235,[59 26] ; [31 19],[56.66666667 28.33333333] ; [33.33333333 16.66666667],0
u4,1,0.421442,0.64629,[ 4 81] ; [ 1 49],[ 3.14814815 81.85185185] ; [ 1.85185185 48.14814815],0
v1,1,0.42891,0.625774,[28 55] ; [13 35],[25.97709924 57.02290076] ; [15.02290076 32.97709924],0
a8,1,0.434625,0.610433,[ 6 74] ; [ 2 47],[ 4.96124031 75.03875969] ; [ 3.03875969 45.96124031],0
n5,1,0.466854,0.529412,[49 36] ; [32 18],[51. 34.] ; [30. 20.],0
s1,1,0.472333,0.516513,[ 8 76] ; [ 3 47],[ 6.89552239 77.10447761] ; [ 4.10447761 45.89552239],0
p11,1,0.517688,0.418498,[44 41] ; [23 27],[42.18518519 42.81481481] ; [24.81481481 25.18518519],0
a3,1,0.520629,0.412647,[56 27] ; [31 19],[54.29323308 28.70676692] ; [32.70676692 17.29323308],0
p8,1,0.609657,0.260674,[11 74] ; [ 5 45],[10.07407407 74.92592593] ; [ 5.92592593 44.07407407],0
b1,1,0.643586,0.214083,[39 46] ; [25 25],[40.2962963 44.7037037] ; [23.7037037 26.2962963],0
n2,1,0.644905,0.212385,[26 14] ; [13  9],[25.16129032 14.83870968] ; [13.83870968  8.16129032],0
d2,1,0.691608,0.15735,[43 42] ; [26 22],[44.09774436 40.90225564] ; [24.90225564 23.09774436],0
p6,1,0.834854,0.043464,[ 8 77] ; [ 4 44],[ 7.66917293 77.33082707] ; [ 4.33082707 43.66917293],0
b4,1,0.893131,0.018048,[50 35] ; [30 20],[50.37037037 34.62962963] ; [29.62962963 20.37037037],0
b5,1,0.989432,0.000175,[46 39] ; [27 23],[45.96296296 39.03703704] ; [27.03703704 22.96296296],0
