Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.009582,6.710927,[25 23] ; [ 1 10],[21.15254237 26.84745763] ; [4.84745763 6.15254237],0
r1,1,0.076608,3.135436,[32 17] ; [4 7],[29.4 19.6] ; [6.6 4.4],0
v2,1,0.076608,3.135436,[32 17] ; [4 7],[29.4 19.6] ; [6.6 4.4],0
n5,1,0.078712,3.091295,[35 13] ; [5 6],[32.54237288 15.45762712] ; [7.45762712 3.54237288],0
s5,1,0.108745,2.572368,[14 34] ; [6 5],[16.27118644 31.72881356] ; [3.72881356 7.27118644],0
s7,1,0.111503,2.532788,[19 26] ; [7 3],[21.27272727 23.72727273] ; [4.72727273 5.27272727],0
d4,1,0.132337,2.264878,[44  5] ; [8 3],[42.46666667  6.53333333] ; [9.53333333 1.46666667],0
d3,1,0.149455,2.0778,[33 16] ; [9 1],[34.88135593 14.11864407] ; [7.11864407 2.88135593],0
b5,1,0.159193,1.981873,[29 20] ; [9 2],[31.03333333 17.96666667] ; [6.96666667 4.03333333],0
p9,1,0.205796,1.600755,[35 13] ; [10  1],[36.61016949 11.38983051] ; [8.38983051 2.61016949],0
u1,1,0.258193,1.27842,[10 39] ; [4 7],[11.43333333 37.56666667] ; [2.56666667 8.43333333],0
b3,1,0.267505,1.229497,[11 16] ; [1 5],[ 9.81818182 17.18181818] ; [2.18181818 3.81818182],0
b2,1,0.267505,1.229497,[11 16] ; [1 5],[ 9.81818182 17.18181818] ; [2.18181818 3.81818182],0
n4,1,0.276678,1.183335,[35 14] ; [6 5],[33.48333333 15.51666667] ; [7.51666667 3.48333333],0
d1,1,0.283935,1.148158,[27 22] ; [8 3],[28.58333333 20.41666667] ; [6.41666667 4.58333333],0
p6,1,0.286734,1.134892,[22 26] ; [7 4],[23.59322034 24.40677966] ; [5.40677966 5.59322034],0
p10,1,0.304173,1.055807,[37 11] ; [10  1],[38.23728814  9.76271186] ; [8.76271186 2.23728814],0
n1,1,0.316233,1.004464,[ 1 13] ; [1 3],[ 1.55555556 12.44444444] ; [0.44444444 3.55555556],0
v1,1,0.337695,0.919162,[30 19] ; [5 6],[28.58333333 20.41666667] ; [6.41666667 4.58333333],0
a6,1,0.403769,0.697074,[29 20] ; [8 3],[30.21666667 18.78333333] ; [6.78333333 4.21666667],0
a3,1,0.421149,0.647108,[33 16] ; [6 5],[31.85 17.15] ; [7.15 3.85],0
n2,1,0.422678,0.642857,[10  4] ; [2 2],[9.33333333 4.66666667] ; [2.66666667 1.33333333],0
r4,1,0.455639,0.556586,[40  9] ; [10  1],[40.83333333  8.16666667] ; [9.16666667 1.83333333],0
p1,1,0.490895,0.474563,[ 2 47] ; [ 1 10],[ 2.45 46.55] ; [ 0.55 10.45],0
r3,1,0.490895,0.474563,[47  2] ; [10  1],[46.55  2.45] ; [10.45  0.55],0
s1,1,0.502511,0.44963,[ 2 46] ; [ 1 10],[ 2.44067797 45.55932203] ; [ 0.55932203 10.44067797],0
s8,1,0.52405,0.405914,[23 26] ; [4 7],[22.05 26.95] ; [4.95 6.05],0
a4,1,0.562182,0.33594,[22 27] ; [6 5],[22.86666667 26.13333333] ; [5.13333333 5.86666667],0
a2,1,0.617486,0.249416,[10 39] ; [3 8],[10.61666667 38.38333333] ; [2.38333333 8.61666667],0
n6,1,0.631278,0.230332,[41  7] ; [10  1],[41.49152542  6.50847458] ; [9.50847458 1.49152542],0
p11,1,0.682814,0.166976,[30 19] ; [6 5],[29.4 19.6] ; [6.6 4.4],0
p3,1,0.691619,0.157338,[23 25] ; [6 5],[23.59322034 24.40677966] ; [5.40677966 5.59322034],0
u2,1,0.695943,0.152727,[8 8] ; [2 3],[7.61904762 8.38095238] ; [2.38095238 2.61904762],0
s6,1,0.710955,0.137325,[34 15] ; [7 4],[33.48333333 15.51666667] ; [7.51666667 3.48333333],0
p4,1,0.720684,0.127839,[29 19] ; [6 5],[28.47457627 19.52542373] ; [6.52542373 4.47457627],0
p2,1,0.759366,0.093828,[37 11] ; [8 3],[36.61016949 11.38983051] ; [8.38983051 2.61016949],0
r2,1,0.768398,0.086713,[43  6] ; [10  1],[43.28333333  5.71666667] ; [9.71666667 1.28333333],0
b1,1,0.785301,0.074212,[20 29] ; [4 7],[19.6 29.4] ; [4.4 6.6],0
p8,1,0.785626,0.073981,[24 24] ; [6 5],[24.40677966 23.59322034] ; [5.59322034 5.40677966],0
d2,1,0.832556,0.0447,[24 25] ; [5 6],[23.68333333 25.31666667] ; [5.31666667 5.68333333],0
a5,1,0.84725,0.037106,[37 12] ; [8 3],[36.75 12.25] ; [8.25 2.75],0
a7,1,0.870022,0.026775,[33 16] ; [7 3],[33.22033898 15.77966102] ; [6.77966102 3.22033898],0
a1,1,0.911447,0.012369,[ 5 44] ; [ 1 10],[ 4.9 44.1] ; [1.1 9.9],0
u3,1,0.919964,0.010096,[10  6] ; [3 2],[9.9047619 6.0952381] ; [3.0952381 1.9047619],0
p5,1,0.935144,0.006622,[ 4 44] ; [ 1 10],[ 4.06779661 43.93220339] ; [ 0.93220339 10.06779661],0
p7,1,0.943956,0.004942,[30 18] ; [7 4],[30.10169492 17.89830508] ; [6.89830508 4.10169492],0
b4,1,0.97325,0.001124,[27 22] ; [6 5],[26.95 22.05] ; [6.05 4.95],0
n3,1,1.0,0.0,[7 7] ; [2 2],[7. 7.] ; [2. 2.],0
