Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.214603,[458  17] ; [61 18],[444.99097473  30.00902527] ; [74.00902527  4.99097473],1
n5,1,0.0,36.12057,[385  90] ; [39 39],[364.19529837 110.80470163] ; [59.80470163 18.19529837],1
n4,1,0.0,32.928282,[393  81] ; [43 36],[373.71428571 100.28571429] ; [62.28571429 16.71428571],1
b1,1,1e-06,24.66105,[172 303] ; [52 27],[192.05776173 282.94223827] ; [31.94223827 47.05776173],1
r2,1,3e-06,21.587172,[454  15] ; [65 12],[445.80769231  23.19230769] ; [73.19230769  3.80769231],1
p9,1,7e-06,20.196909,[422  50] ; [56 23],[409.46642468  62.53357532] ; [68.53357532 10.46642468],1
p10,1,1.7e-05,18.540478,[414  57] ; [54 24],[401.50819672  69.49180328] ; [66.49180328 11.50819672],1
v1,1,0.003328,8.618128,[277 189] ; [32 45],[265.18232044 200.81767956] ; [43.81767956 33.18232044],0
s5,1,0.004045,8.263465,[185 276] ; [18 60],[173.62337662 287.37662338] ; [29.37662338 48.62337662],0
b2,1,0.004786,7.958613,[119 179] ; [ 9 39],[110.24277457 187.75722543] ; [17.75722543 30.24277457],0
b3,1,0.004786,7.958613,[119 179] ; [ 9 39],[110.24277457 187.75722543] ; [17.75722543 30.24277457],0
u2,1,0.00484,7.938127,[60 62] ; [22  6],[66.69333333 55.30666667] ; [15.30666667 12.69333333],0
v3,1,0.004933,7.903961,[206 258] ; [20 54],[194.91449814 269.08550186] ; [31.08550186 42.91449814],0
p2,1,0.012052,6.303154,[432  42] ; [63 14],[425.82577132  48.17422868] ; [69.17422868  7.82577132],0
p11,1,0.018934,5.5076,[400  75] ; [58 21],[392.68953069  82.31046931] ; [65.31046931 13.68953069],0
p6,1,0.02316,5.156441,[236 235] ; [27 48],[226.87362637 244.12637363] ; [36.12637363 38.87362637],0
s7,1,0.024003,5.0944,[253 204] ; [31 44],[243.96240602 213.03759398] ; [40.03759398 34.96240602],0
p3,1,0.033304,4.530077,[292 183] ; [38 40],[283.45388788 191.54611212] ; [46.54611212 31.45388788],0
p5,1,0.034699,4.459921,[ 72 401] ; [ 5 74],[ 65.98007246 407.01992754] ; [11.01992754 67.98007246],0
d4,1,0.037607,4.322712,[397  77] ; [57 20],[390.5553539  83.4446461] ; [63.4446461 13.5553539],0
a5,1,0.038617,4.277635,[359 116] ; [51 28],[351.53429603 123.46570397] ; [58.46570397 20.53429603],0
r1,1,0.045663,3.993983,[396  76] ; [59 20],[389.76406534  82.23593466] ; [65.23593466 13.76406534],0
p12,1,0.056593,3.63452,[ 42 431] ; [ 2 76],[ 37.77132486 435.22867514] ; [ 6.22867514 71.77132486],0
a4,1,0.06149,3.496736,[215 258] ; [27 52],[207.36594203 265.63405797] ; [34.63405797 44.36594203],0
s8,1,0.063181,3.451844,[239 234] ; [31 48],[231.35869565 241.64130435] ; [38.64130435 40.35869565],0
s1,1,0.068823,3.31088,[ 12 458] ; [ 5 73],[ 14.58029197 455.41970803] ; [ 2.41970803 75.58029197],0
p8,1,0.069488,3.295076,[321 150] ; [45 33],[314. 157.] ; [52. 26.],0
a3,1,0.076158,3.14505,[350 122] ; [51 28],[343.50635209 128.49364791] ; [57.49364791 21.50635209],0
v4,1,0.085925,2.949101,[461  13] ; [72  5],[458.5154265  15.4845735] ; [74.4845735  2.5154265],0
u1,1,0.0891,2.890566,[ 92 383] ; [ 9 70],[ 86.59747292 388.40252708] ; [14.40252708 64.59747292],0
d1,1,0.094047,2.803706,[288 187] ; [40 39],[281.22743682 193.77256318] ; [46.77256318 32.22743682],0
s2,1,0.101459,2.682462,[254 220] ; [34 44],[247.30434783 226.69565217] ; [40.69565217 37.30434783],0
d5,1,0.124567,2.358938,[392  81] ; [59 19],[387.15607985  85.84392015] ; [63.84392015 14.15607985],0
b5,1,0.134097,2.244425,[270 205] ; [52 27],[276.08303249 198.91696751] ; [45.91696751 33.08303249],0
n3,1,0.158973,1.98397,[68 15] ; [15  7],[65.60952381 17.39047619] ; [17.39047619  4.60952381],0
s6,1,0.164103,1.936007,[329 134] ; [50 29],[323.75830258 139.24169742] ; [55.24169742 23.75830258],0
u3,1,0.177528,1.818198,[65 59] ; [18  9],[68.1589404 55.8410596] ; [14.8410596 12.1589404],0
a8,1,0.187981,1.733369,[ 75 358] ; [ 8 64],[ 71.16633663 361.83366337] ; [11.83366337 60.16633663],0
p1,1,0.197932,1.657568,[ 45 428] ; [ 4 75],[ 41.98731884 431.01268116] ; [ 7.01268116 71.98731884],0
a7,1,0.222219,1.489984,[343 130] ; [52 27],[338.4692029 134.5307971] ; [56.5307971 22.4692029],0
v2,1,0.245192,1.350494,[280 182] ; [39 34],[275.4728972 186.5271028] ; [43.5271028 29.4728972],0
p4,1,0.245797,1.347037,[329 145] ; [49 29],[324.58695652 149.41304348] ; [53.41304348 24.58695652],0
d2,1,0.26917,1.220973,[233 242] ; [33 45],[228.48101266 246.51898734] ; [37.51898734 40.48101266],0
n2,1,0.291587,1.112279,[63 20] ; [19  3],[64.81904762 18.18095238] ; [17.18095238  4.81904762],0
