Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,34.831584,[100  22] ; [20 34],[83.18181818 38.81818182] ; [36.81818182 17.18181818],1
p10,1,3.6e-05,17.082304,[92 26] ; [25 29],[80.26744186 37.73255814] ; [36.73255814 17.26744186],1
n6,1,0.000523,12.032943,[105  17] ; [34 20],[96.35227273 25.64772727] ; [42.64772727 11.35227273],1
s7,1,0.001325,10.3072,[56 57] ; [12 40],[46.56969697 66.43030303] ; [21.43030303 30.56969697],0
n1,1,0.018628,5.536143,[15 14] ; [ 2 12],[11.46511628 17.53488372] ; [5.53488372 8.46511628],0
p8,1,0.026522,4.921668,[63 55] ; [19 35],[56.25581395 61.74418605] ; [25.74418605 28.25581395],0
v1,1,0.028174,4.817417,[61 59] ; [17 35],[54.41860465 65.58139535] ; [23.58139535 28.41860465],0
p5,1,0.029469,4.739975,[ 18 101] ; [ 2 52],[ 13.75722543 105.24277457] ; [ 6.24277457 47.75722543],0
s6,1,0.037217,4.340444,[72 47] ; [23 30],[65.72674419 53.27325581] ; [29.27325581 23.72674419],0
d2,1,0.037888,4.310059,[36 86] ; [ 8 46],[30.5 91.5] ; [13.5 40.5],0
p6,1,0.080671,3.051333,[44 76] ; [12 40],[39.06976744 80.93023256] ; [16.93023256 35.06976744],0
s2,1,0.082563,3.01372,[55 64] ; [17 36],[49.81395349 69.18604651] ; [22.18604651 30.81395349],0
p9,1,0.087746,2.915254,[93 25] ; [36 18],[88.5 29.5] ; [40.5 13.5],0
s5,1,0.088495,2.901546,[36 81] ; [ 9 41],[31.52694611 85.47305389] ; [13.47305389 36.52694611],0
b4,1,0.122371,2.386711,[74 48] ; [26 28],[69.31818182 52.68181818] ; [30.68181818 23.31818182],0
a5,1,0.144028,2.134384,[66 55] ; [23 31],[61.53714286 59.46285714] ; [27.46285714 26.53714286],0
v2,1,0.145878,2.114832,[55 61] ; [18 33],[50.70658683 65.29341317] ; [22.29341317 28.70658683],0
p12,1,0.153912,2.033049,[ 12 107] ; [ 2 52],[  9.6300578 109.3699422] ; [ 4.3699422 49.6300578],0
a2,1,0.165575,1.922555,[ 12 110] ; [ 2 52],[  9.70454545 112.29545455] ; [ 4.29545455 49.70454545],0
p4,1,0.182837,1.774411,[57 62] ; [20 34],[52.96531792 66.03468208] ; [24.03468208 29.96531792],0
a4,1,0.190749,1.711821,[28 91] ; [ 8 46],[24.76300578 94.23699422] ; [11.23699422 42.76300578],0
u2,1,0.218434,1.514632,[27 33] ; [16 11],[29.65517241 30.34482759] ; [13.34482759 13.65517241],0
s8,1,0.219543,1.507355,[40 80] ; [13 41],[36.55172414 83.44827586] ; [16.44827586 37.55172414],0
v3,1,0.232303,1.426706,[46 74] ; [15 37],[42.55813953 77.44186047] ; [18.44186047 33.55813953],0
p1,1,0.244649,1.353602,[ 19 101] ; [ 5 49],[ 16.55172414 103.44827586] ; [ 7.44827586 46.55172414],0
b2,1,0.246475,1.343172,[32 42] ; [10 22],[29.32075472 44.67924528] ; [12.67924528 19.32075472],0
b3,1,0.246475,1.343172,[32 42] ; [10 22],[29.32075472 44.67924528] ; [12.67924528 19.32075472],0
a6,1,0.30285,1.061602,[75 46] ; [29 25],[71.90857143 49.09142857] ; [32.09142857 21.90857143],0
b1,1,0.30417,1.055823,[53 69] ; [19 35],[49.90909091 72.09090909] ; [22.09090909 31.90909091],0
d1,1,0.353176,0.862012,[  9 113] ; [ 2 52],[  7.625 114.375] ; [ 3.375 50.625],0
r4,1,0.435761,0.60742,[107  15] ; [45  9],[105.36363636  16.63636364] ; [46.63636364  7.36363636],0
r3,1,0.466812,0.529512,[106  16] ; [49  5],[107.44318182  14.55681818] ; [47.55681818  6.44318182],0
a1,1,0.475959,0.508109,[  4 118] ; [ 3 51],[  4.85227273 117.14772727] ; [ 2.14772727 51.85227273],0
s3,1,0.519354,0.415176,[68 49] ; [28 25],[66.07058824 50.92941176] ; [29.92941176 23.07058824],0
b5,1,0.59237,0.286659,[67 55] ; [32 22],[68.625 53.375] ; [30.375 23.625],0
d4,1,0.595218,0.282269,[57 63] ; [28 26],[58.62068966 61.37931034] ; [26.37931034 27.62068966],0
p7,1,0.604706,0.267957,[64 54] ; [31 22],[65.55555556 52.44444444] ; [29.44444444 23.55555556],0
a7,1,0.65535,0.199222,[76 45] ; [32 22],[74.67428571 46.32571429] ; [33.32571429 20.67428571],0
