Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,33.288646,[ 30 108] ; [38 21],[47.63451777 90.36548223] ; [20.36548223 38.63451777],1
p9,1,0.000901,11.019829,[120  29] ; [59  1],[127.61244019  21.38755981] ; [51.38755981  8.61244019],1
b3,1,0.002363,9.243905,[25 65] ; [25 21],[33.08823529 56.91176471] ; [16.91176471 29.08823529],0
b2,1,0.002363,9.243905,[25 65] ; [25 21],[33.08823529 56.91176471] ; [16.91176471 29.08823529],0
s6,1,0.039623,4.23395,[67 79] ; [37 23],[73.70873786 72.29126214] ; [30.29126214 29.70873786],0
d2,1,0.048117,3.905903,[58 90] ; [33 28],[64.44019139 83.55980861] ; [26.55980861 34.44019139],0
a3,1,0.057588,3.60553,[94 54] ; [47 14],[99.84688995 48.15311005] ; [41.15311005 19.84688995],0
v3,1,0.059495,3.5514,[53 92] ; [30 29],[58.99509804 86.00490196] ; [24.00490196 34.99509804],0
r3,1,0.079926,3.066414,[137  12] ; [60  1],[139.77619048   9.22380952] ; [57.22380952  3.77619048],0
r2,1,0.085998,2.947729,[136  12] ; [58  1],[138.70531401   9.29468599] ; [55.29468599  3.70531401],0
p12,1,0.086763,2.933427,[  6 143] ; [ 6 53],[  8.59615385 140.40384615] ; [ 3.40384615 55.59615385],0
p5,1,0.088818,2.895659,[ 20 129] ; [14 47],[ 24.12380952 124.87619048] ; [ 9.87619048 51.12380952],0
d1,1,0.095793,2.774233,[74 75] ; [38 23],[79.46666667 69.53333333] ; [32.53333333 28.46666667],0
p10,1,0.102434,2.667226,[119  29] ; [53  6],[122.97584541  25.02415459] ; [49.02415459  9.97584541],0
p8,1,0.11395,2.498565,[94 55] ; [44 15],[98.85576923 50.14423077] ; [39.14423077 19.85576923],0
a5,1,0.119307,2.426391,[104  45] ; [49 12],[108.55714286  40.44285714] ; [44.44285714 16.55714286],0
s1,1,0.122825,2.380927,[  2 147] ; [ 3 58],[  3.54761905 145.45238095] ; [ 1.45238095 59.54761905],0
b5,1,0.141361,2.163077,[85 64] ; [28 33],[80.17619048 68.82380952] ; [32.82380952 28.17619048],0
r1,1,0.144931,2.124811,[113  36] ; [51  9],[116.91866029  32.08133971] ; [47.08133971 12.91866029],0
n4,1,0.157895,1.994268,[114  35] ; [52  9],[117.78095238  31.21904762] ; [48.21904762 12.78095238],0
p11,1,0.161241,1.962553,[117  32] ; [53  8],[120.61904762  28.38095238] ; [49.38095238 11.61904762],0
p6,1,0.165885,1.919743,[54 92] ; [28 31],[58.4 87.6] ; [23.6 35.4],0
r4,1,0.181944,1.781671,[133  16] ; [58  3],[135.51904762  13.48095238] ; [55.48095238  5.51904762],0
n2,1,0.186923,1.741707,[16  4] ; [7 5],[14.375  5.625] ; [8.625 3.375],0
