Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,5e-06,20.766285,[33 15] ; [16 47],[21.18918919 26.81081081] ; [27.81081081 35.18918919],1
s6,1,0.007697,7.102679,[43  5] ; [43 20],[37.18918919 10.81081081] ; [48.81081081 14.18918919],0
s4,1,0.014747,5.946429,[22 26] ; [15 48],[16. 32.] ; [21. 42.],0
s2,1,0.015682,5.838208,[41  7] ; [41 22],[35.45945946 12.54054054] ; [46.54054054 16.45945946],0
n1,1,0.017643,5.631262,[9 8] ; [ 4 19],[ 5.525 11.475] ; [ 7.475 15.525],0
a3,1,0.023153,5.156975,[35 13] ; [32 30],[29.23636364 18.76363636] ; [37.76363636 24.23636364],0
b3,1,0.023671,5.118588,[15 15] ; [ 6 22],[10.86206897 19.13793103] ; [10.13793103 17.86206897],0
b2,1,0.023671,5.118588,[15 15] ; [ 6 22],[10.86206897 19.13793103] ; [10.13793103 17.86206897],0
u3,1,0.042436,4.117731,[11  2] ; [15 14],[8.04761905 4.95238095] ; [17.95238095 11.04761905],0
s5,1,0.049577,3.855695,[23 22] ; [20 42],[18.08411215 26.91588785] ; [24.91588785 37.08411215],0
a2,1,0.052252,3.767684,[11 37] ; [ 6 57],[ 7.35135135 40.64864865] ; [ 9.64864865 53.35135135],0
b4,1,0.070766,3.265158,[34 14] ; [34 29],[29.40540541 18.59459459] ; [38.59459459 24.40540541],0
p6,1,0.091114,2.854582,[16 31] ; [12 49],[12.18518519 34.81481481] ; [15.81481481 45.18518519],0
r2,1,0.110116,2.552553,[47  1] ; [57  6],[44.97297297  3.02702703] ; [59.02702703  3.97297297],0
p1,1,0.136429,2.21778,[ 6 41] ; [ 3 59],[ 3.88073394 43.11926606] ; [ 5.11926606 56.88073394],0
r4,1,0.186725,1.743269,[42  6] ; [49 14],[39.35135135  8.64864865] ; [51.64864865 11.35135135],0
p11,1,0.188239,1.731351,[34 14] ; [37 26],[30.7027027 17.2972973] ; [40.2972973 22.7027027],0
p4,1,0.202563,1.623795,[26 22] ; [26 36],[22.69090909 25.30909091] ; [29.30909091 32.69090909],0
p10,1,0.203626,1.616176,[37 10] ; [42 20],[34.06422018 12.93577982] ; [44.93577982 17.06422018],0
p7,1,0.205354,1.603885,[29 15] ; [31 27],[25.88235294 18.11764706] ; [34.11764706 23.88235294],0
d5,1,0.23002,1.440739,[37 11] ; [42 21],[34.16216216 13.83783784] ; [44.83783784 18.16216216],0
n5,1,0.230772,1.436099,[20 28] ; [19 43],[17.01818182 30.98181818] ; [21.98181818 40.01818182],0
a6,1,0.237487,1.395448,[30 18] ; [46 17],[32.86486486 15.13513514] ; [43.13513514 19.86486486],0
n6,1,0.241302,1.37297,[31 16] ; [34 28],[28.02752294 18.97247706] ; [36.97247706 25.02752294],0
a1,1,0.283024,1.15251,[ 1 47] ; [ 4 59],[ 2.16216216 45.83783784] ; [ 2.83783784 60.16216216],0
d2,1,0.299503,1.076406,[23 25] ; [24 39],[20.32432432 27.67567568] ; [26.67567568 36.32432432],0
p9,1,0.319164,0.992371,[38  8] ; [47 16],[35.87155963 10.12844037] ; [49.12844037 13.87155963],0
u2,1,0.32691,0.961098,[8 4] ; [15 15],[6.57142857 5.42857143] ; [16.42857143 13.57142857],0
b1,1,0.339664,0.9117,[17 31] ; [17 46],[14.7027027 33.2972973] ; [19.2972973 43.7027027],0
v1,1,0.355297,0.85445,[23 24] ; [24 36],[20.64485981 26.35514019] ; [26.35514019 33.64485981],0
v2,1,0.359846,0.838432,[24 19] ; [28 32],[21.70873786 21.29126214] ; [30.29126214 29.70873786],0
a7,1,0.39468,0.724475,[37 11] ; [44 19],[35.02702703 12.97297297] ; [45.97297297 17.02702703],0
p8,1,0.405174,0.692918,[23 23] ; [26 36],[20.87037037 25.12962963] ; [28.12962963 33.87037037],0
a4,1,0.416308,0.660714,[18 30] ; [19 44],[16. 32.] ; [21. 42.],0
u1,1,0.42535,0.635487,[ 6 42] ; [ 5 58],[ 4.75675676 43.24324324] ; [ 6.24324324 56.75675676],0
r3,1,0.465322,0.533062,[46  1] ; [60  3],[45.29090909  1.70909091] ; [60.70909091  2.29090909],0
a8,1,0.466815,0.529505,[ 3 43] ; [ 2 56],[ 2.21153846 43.78846154] ; [ 2.78846154 55.21153846],0
v4,1,0.515417,0.423054,[45  3] ; [56  6],[44.07272727  3.92727273] ; [56.92727273  5.07272727],0
r1,1,0.556967,0.344982,[35 13] ; [42 20],[33.6 14.4] ; [43.4 18.6],0
b5,1,0.646357,0.210524,[28 20] ; [34 29],[26.81081081 21.18918919] ; [35.18918919 27.81081081],0
v3,1,0.65393,0.200981,[13 30] ; [16 45],[11.99038462 31.00961538] ; [17.00961538 43.99038462],0
d1,1,0.678385,0.171949,[24 24] ; [29 34],[22.91891892 25.08108108] ; [30.08108108 32.91891892],0
d3,1,0.772063,0.083913,[31 17] ; [39 24],[30.27027027 17.72972973] ; [39.72972973 23.27027027],0
n2,1,0.774896,0.081783,[14  4] ; [17  6],[13.6097561  4.3902439] ; [17.3902439  5.6097561],0
p5,1,0.789896,0.070994,[ 2 45] ; [ 2 59],[ 1.74074074 45.25925926] ; [ 2.25925926 58.74074074],0
n3,1,0.815914,0.054198,[12  5] ; [17  6],[12.325  4.675] ; [16.675  6.325],0
p3,1,0.827431,0.047523,[18 30] ; [22 40],[17.45454545 30.54545455] ; [22.54545455 39.45454545],0
p12,1,0.880924,0.022439,[ 2 46] ; [ 3 60],[ 2.16216216 45.83783784] ; [ 2.83783784 60.16216216],0
a5,1,0.899924,0.015815,[28 20] ; [36 27],[27.67567568 20.32432432] ; [36.32432432 26.67567568],0
p2,1,0.923286,0.009273,[36 12] ; [46 16],[35.78181818 12.21818182] ; [46.21818182 15.78181818],0
d4,1,0.968362,0.001573,[39  9] ; [51 12],[38.91891892  9.08108108] ; [51.08108108 11.91891892],0
