Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.007006,7.271363,[204 262] ; [8 1],[207.98315789 258.01684211] ; [4.01684211 4.98315789],0
s8,1,0.007618,7.121149,[206 260] ; [8 1],[209.94526316 256.05473684] ; [4.05473684 4.94526316],0
p2,1,0.008056,7.020893,[405  63] ; [5 4],[402.26415094  65.73584906] ; [7.73584906 1.26415094],0
a2,1,0.014952,5.922057,[101 368] ; [5 4],[104.0041841 364.9958159] ; [1.9958159 7.0041841],0
p12,1,0.019141,5.488611,[ 45 423] ; [3 6],[ 47.09433962 420.90566038] ; [0.90566038 8.09433962],0
b3,1,0.020575,5.362448,[106 164] ; [7 2],[109.35483871 160.64516129] ; [3.64516129 5.35483871],0
b2,1,0.020575,5.362448,[106 164] ; [7 2],[109.35483871 160.64516129] ; [3.64516129 5.35483871],0
a4,1,0.025794,4.969788,[191 277] ; [7 2],[194.26415094 273.73584906] ; [3.73584906 5.26415094],0
s2,1,0.026581,4.917812,[240 225] ; [8 1],[243.29113924 221.70886076] ; [4.70886076 4.29113924],0
u1,1,0.034699,4.459929,[ 81 388] ; [4 5],[ 83.39958159 385.60041841] ; [1.60041841 7.39958159],0
s3,1,0.040174,4.210533,[252 210] ; [8 1],[255.03184713 206.96815287] ; [4.96815287 4.03184713],0
p5,1,0.046315,3.970095,[ 54 413] ; [3 6],[ 55.92226891 411.07773109] ; [1.07773109 7.92226891],0
n2,1,0.077013,3.126838,[79 23] ; [1 2],[77.71428571 24.28571429] ; [2.28571429 0.71428571],0
s7,1,0.086097,2.945883,[220 230] ; [7 2],[222.54901961 227.45098039] ; [4.45098039 4.54901961],0
a1,1,0.118174,2.441353,[ 12 457] ; [1 8],[ 12.75523013 456.24476987] ; [0.24476987 8.75523013],0
n3,1,0.138362,2.196078,[74 28] ; [1 2],[72.85714286 29.14285714] ; [2.14285714 0.85714286],0
s1,1,0.145877,2.114838,[ 13 450] ; [1 8],[ 13.73305085 449.26694915] ; [0.26694915 8.73305085],0
n1,1,0.167075,1.908995,[30 72] ; [2 1],[31.08571429 70.91428571] ; [0.91428571 2.08571429],0
v4,1,0.169145,1.890507,[451  14] ; [8 1],[450.28481013  14.71518987] ; [8.71518987 0.28481013],0
a3,1,0.188436,1.729806,[320 148] ; [8 1],[321.81132075 146.18867925] ; [6.18867925 2.81132075],0
v3,1,0.207586,1.58818,[186 266] ; [4 2],[187.51091703 264.48908297] ; [2.48908297 3.51091703],0
p3,1,0.263472,1.250419,[224 244] ; [6 3],[225.66037736 242.33962264] ; [4.33962264 4.66037736],0
n5,1,0.359134,0.840918,[352 113] ; [8 1],[353.16455696 111.83544304] ; [6.83544304 2.16455696],0
b4,1,0.377517,0.778772,[277 192] ; [4 5],[275.70920502 193.29079498] ; [5.29079498 3.70920502],0
v1,1,0.398573,0.712627,[254 204] ; [5 2],[255.10107527 202.89892473] ; [3.89892473 3.10107527],0
n4,1,0.398664,0.712354,[361 108] ; [8 1],[362.05230126 106.94769874] ; [6.94769874 2.05230126],0
p7,1,0.399976,0.708399,[293 162] ; [4 4],[291.86825054 163.13174946] ; [5.13174946 2.86825054],0
a7,1,0.500308,0.454283,[358 111] ; [6 3],[357.14644351 111.85355649] ; [6.85355649 2.14644351],0
r1,1,0.528537,0.397204,[376  91] ; [8 1],[376.7394958  90.2605042] ; [7.2605042 1.7394958],0
s4,1,0.550425,0.356555,[ 88 376] ; [1 8],[ 87.30655391 376.69344609] ; [1.69344609 7.30655391],0
v2,1,0.550462,0.35649,[272 179] ; [5 2],[272.76637555 178.23362445] ; [4.23362445 2.76637555],0
p6,1,0.581727,0.303451,[165 299] ; [4 5],[165.78435518 298.21564482] ; [3.21564482 5.78435518],0
s6,1,0.598107,0.27786,[321 140] ; [7 2],[321.71914894 139.28085106] ; [6.28085106 2.71914894],0
a6,1,0.635438,0.224758,[330 138] ; [7 2],[330.64150943 137.35849057] ; [6.35849057 2.64150943],0
d5,1,0.635852,0.224208,[388  80] ; [8 1],[388.52830189  79.47169811] ; [7.47169811 1.52830189],0
p4,1,0.685795,0.163676,[279 186] ; [6 3],[279.58860759 185.41139241] ; [5.41139241 3.58860759],0
s5,1,0.687369,0.161948,[162 289] ; [2 5],[161.49344978 289.50655022] ; [2.50655022 4.49344978],0
d3,1,0.701572,0.146842,[339 129] ; [6 3],[338.49056604 129.50943396] ; [6.50943396 2.49056604],0
a5,1,0.745085,0.105707,[342 127] ; [7 2],[342.42887029 126.57112971] ; [6.57112971 2.42887029],0
b5,1,0.786964,0.073038,[292 177] ; [6 3],[292.38912134 176.61087866] ; [5.61087866 3.38912134],0
p1,1,0.84345,0.039,[ 43 425] ; [1 8],[ 43.16981132 424.83018868] ; [0.83018868 8.16981132],0
a8,1,0.875236,0.024653,[ 55 372] ; [1 8],[ 54.8440367 372.1559633] ; [1.1559633 7.8440367],0
p8,1,0.982804,0.000465,[255 207] ; [5 4],[255.03184713 206.96815287] ; [4.96815287 4.03184713],0
n6,1,0.989124,0.000186,[414  51] ; [8 1],[413.98734177  51.01265823] ; [8.01265823 0.98734177],0
