Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,77.547994,[101  28] ; [11 64],[70.82352941 58.17647059] ; [41.17647059 33.82352941],1
p2,1,4e-06,21.05858,[100  29] ; [35 41],[84.95121951 44.04878049] ; [50.04878049 25.95121951],1
s2,1,6e-06,20.440978,[79 51] ; [21 54],[63.41463415 66.58536585] ; [36.58536585 38.41463415],1
s7,1,8e-06,19.870241,[69 53] ; [16 53],[54.29319372 67.70680628] ; [30.70680628 38.29319372],1
s8,1,0.00015,14.374003,[59 71] ; [14 60],[46.51960784 83.48039216] ; [26.48039216 47.51960784],1
s6,1,0.000227,13.593736,[93 34] ; [35 39],[80.87562189 46.12437811] ; [47.12437811 26.87562189],1
r4,1,0.000828,11.177916,[115  15] ; [53 23],[106.01941748  23.98058252] ; [61.98058252 14.01941748],1
p6,1,0.001404,10.200422,[50 79] ; [13 62],[39.83823529 89.16176471] ; [23.16176471 51.83823529],0
s5,1,0.002477,9.157639,[50 71] ; [15 59],[40.33333333 80.66666667] ; [24.66666667 49.33333333],0
v4,1,0.002482,9.15414,[122   8] ; [60 15],[115.41463415  14.58536585] ; [66.58536585  8.41463415],0
s3,1,0.004238,8.179129,[77 51] ; [30 46],[67.1372549 60.8627451] ; [39.8627451 36.1372549],0
p4,1,0.007369,7.180849,[68 61] ; [25 50],[58.80882353 70.19117647] ; [34.19117647 40.80882353],0
n3,1,0.007738,7.09305,[36  9] ; [17 16],[30.57692308 14.42307692] ; [22.42307692 10.57692308],0
n6,1,0.010907,6.480451,[96 32] ; [44 32],[87.84313725 40.15686275] ; [52.15686275 23.84313725],0
p7,1,0.013643,6.083788,[70 58] ; [28 48],[61.49019608 66.50980392] ; [36.50980392 39.49019608],0
b1,1,0.01701,5.695328,[58 72] ; [47 29],[66.26213592 63.73786408] ; [38.73786408 37.26213592],0
r3,1,0.029416,4.743124,[116  13] ; [60 16],[110.75121951  18.24878049] ; [65.24878049 10.75121951],0
b5,1,0.037235,4.339619,[89 41] ; [41 35],[82.03883495 47.96116505] ; [47.96116505 28.03883495],0
