Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,101.572131,[18 51] ; [151  15],[49.6212766 19.3787234] ; [119.3787234  46.6212766],1
p11,1,0.0,49.299719,[32 39] ; [147  20],[53.39915966 17.60084034] ; [125.60084034  41.39915966],1
r3,1,0.0,33.826827,[48 22] ; [159   7],[61.39830508  8.60169492] ; [145.60169492  20.39830508],1
r4,1,0.0,26.869099,[42 29] ; [148  19],[56.68067227 14.31932773] ; [133.31932773  33.68067227],1
n6,1,0.0,25.834212,[41 29] ; [146  20],[55.46610169 14.53389831] ; [131.53389831  34.46610169],1
n5,1,1e-06,24.420298,[41 30] ; [144  22],[55.42194093 15.57805907] ; [129.57805907  36.42194093],1
v4,1,1e-06,24.265649,[50 21] ; [156  10],[61.71308017  9.28691983] ; [144.28691983  21.71308017],1
p2,1,5e-06,20.920855,[39 32] ; [138  28],[53.02531646 17.97468354] ; [123.97468354  42.02531646],1
p8,1,8e-06,19.932073,[16 54] ; [90 75],[31.57446809 38.42553191] ; [74.42553191 90.57446809],1
p4,1,1.2e-05,19.204932,[17 53] ; [92 74],[32.33050847 37.66949153] ; [76.66949153 89.33050847],1
p7,1,0.000119,14.810599,[25 46] ; [103  62],[38.50847458 32.49152542] ; [89.49152542 75.50847458],1
v2,1,0.000232,13.550084,[24 46] ; [97 63],[36.82608696 33.17391304] ; [84.17391304 75.82608696],1
p3,1,0.000275,13.233693,[19 52] ; [87 79],[31.75527426 39.24472574] ; [74.24472574 91.75527426],1
r1,1,0.001244,10.424155,[40 30] ; [130  37],[50.21097046 19.78902954] ; [119.78902954  47.21097046],0
v1,1,0.004126,8.227355,[22 48] ; [85 79],[32.00854701 37.99145299] ; [74.99145299 89.00854701],0
r2,1,0.00428,8.160995,[57 11] ; [156   8],[62.43103448  5.56896552] ; [150.56896552  13.43103448],0
d4,1,0.004574,8.040739,[45 25] ; [136  31],[53.45991561 16.54008439] ; [127.54008439  39.45991561],0
n3,1,0.0067,7.351795,[14 12] ; [26  4],[18.57142857  7.42857143] ; [21.42857143  8.57142857],0
d1,1,0.00751,7.146785,[30 41] ; [102  65],[39.37815126 31.62184874] ; [92.62184874 74.37815126],0
a5,1,0.008533,6.918028,[43 28] ; [129  38],[51.31092437 19.68907563] ; [120.68907563  46.31092437],0
s2,1,0.03059,4.675827,[ 8 63] ; [ 39 127],[14.08016878 56.91983122] ; [ 32.91983122 133.08016878],0
s8,1,0.031899,4.603909,[ 9 62] ; [ 42 125],[15.21428571 55.78571429] ; [ 35.78571429 131.21428571],0
u3,1,0.035787,4.407207,[ 6 21] ; [22 25],[10.21621622 16.78378378] ; [17.78378378 29.21621622],0
a7,1,0.045605,3.996109,[41 29] ; [120  47],[47.55274262 22.44725738] ; [113.44725738  53.55274262],0
s7,1,0.047279,3.935447,[11 54] ; [ 47 111],[16.9058296 48.0941704] ; [ 41.0941704 116.9058296],0
a1,1,0.051609,3.788383,[ 7 64] ; [  6 161],[ 3.87815126 67.12184874] ; [  9.12184874 157.87815126],0
v3,1,0.061083,3.507745,[20 48] ; [69 93],[26.31304348 41.68695652] ; [62.68695652 99.31304348],0
s5,1,0.08675,2.933662,[ 5 62] ; [ 26 137],[ 9.03043478 57.96956522] ; [ 21.96956522 141.03043478],0
p5,1,0.091726,2.843818,[ 1 70] ; [ 11 154],[ 3.61016949 67.38983051] ; [  8.38983051 156.61016949],0
b1,1,0.097014,2.753951,[35 36] ; [ 63 104],[29.23529412 41.76470588] ; [68.76470588 98.23529412],0
d5,1,0.097224,2.750505,[49 22] ; [132  35],[53.99579832 17.00420168] ; [127.00420168  39.99579832],0
a3,1,0.150607,2.066097,[44 26] ; [120  46],[48.6440678 21.3559322] ; [115.3559322  50.6440678],0
u2,1,0.182273,1.778992,[ 8 18] ; [22 25],[10.68493151 15.31506849] ; [19.31506849 27.68493151],0
s3,1,0.182314,1.778656,[15 54] ; [ 50 115],[19.16666667 49.83333333] ; [ 45.83333333 119.16666667],0
p6,1,0.235035,1.410126,[15 53] ; [ 49 116],[18.67811159 49.32188841] ; [ 45.32188841 119.67811159],0
n2,1,0.269154,1.221053,[17 12] ; [21  8],[19. 10.] ; [19. 10.],0
d3,1,0.271347,1.209924,[41 30] ; [109  58],[44.74789916 26.25210084] ; [105.25210084  61.74789916],0
a6,1,0.286128,1.137752,[47 24] ; [122  45],[50.41596639 20.58403361] ; [118.58403361  48.41596639],0
a2,1,0.359042,0.841241,[12 59] ; [ 37 130],[14.61764706 56.38235294] ; [ 34.38235294 132.61764706],0
u1,1,0.474492,0.511497,[ 7 64] ; [ 22 145],[ 8.6512605 62.3487395] ; [ 20.3487395 146.6512605],0
b3,1,0.488116,0.480676,[18 26] ; [49 55],[19.91891892 24.08108108] ; [47.08108108 56.91891892],0
b2,1,0.488116,0.480676,[18 26] ; [49 55],[19.91891892 24.08108108] ; [47.08108108 56.91891892],0
p1,1,0.521192,0.411534,[ 6 64] ; [ 19 148],[ 7.38396624 62.61603376] ; [ 17.61603376 149.38396624],0
u4,1,0.531289,0.391925,[ 1 70] ; [  1 166],[ 0.59663866 70.40336134] ; [  1.40336134 165.59663866],0
a8,1,0.576646,0.311688,[ 7 59] ; [ 20 130],[ 8.25 57.75] ; [ 18.75 131.25],0
s4,1,0.609473,0.260943,[ 6 65] ; [ 11 156],[ 5.07142857 65.92857143] ; [ 11.92857143 155.07142857],0
a4,1,0.793062,0.068821,[34 36] ; [78 89],[33.08016878 36.91983122] ; [78.91983122 88.08016878],0
b5,1,0.793267,0.068681,[40 31] ; [91 76],[39.07983193 31.92016807] ; [91.92016807 75.07983193],0
n1,1,0.816847,0.05364,[12 15] ; [12 17],[11.57142857 15.42857143] ; [12.42857143 16.57142857],0
d2,1,0.826279,0.04817,[33 36] ; [82 84],[33.76595745 35.23404255] ; [81.23404255 84.76595745],0
s1,1,0.828679,0.046827,[ 2 67] ; [  4 162],[ 1.76170213 67.23829787] ; [  4.23829787 161.76170213],0
b4,1,0.835342,0.043204,[41 30] ; [94 73],[40.27310924 30.72689076] ; [94.72689076 72.27310924],0
