Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.0,40.832273,[117  37] ; [41 70],[91.81886792 62.18113208] ; [66.18113208 44.81886792],1
v3,1,0.0,37.194685,[79 73] ; [17 94],[55.48288973 96.51711027] ; [40.51711027 70.48288973],1
b4,1,0.001344,10.281614,[103  54] ; [51 60],[90.21641791 66.78358209] ; [63.78358209 47.21641791],0
a5,1,0.007536,7.140568,[126  31] ; [73 38],[116.57835821  40.42164179] ; [82.42164179 28.57835821],0
p12,1,0.010454,6.555839,[ 15 141] ; [  2 108],[  9.96992481 146.03007519] ; [  7.03007519 102.96992481],0
s4,1,0.011755,6.347439,[ 25 131] ; [31 76],[ 33.21673004 122.78326996] ; [22.78326996 84.21673004],0
a6,1,0.016307,5.769424,[112  44] ; [64 47],[102.83146067  53.16853933] ; [73.16853933 37.83146067],0
u1,1,0.026035,4.953686,[ 42 115] ; [17 94],[ 34.56343284 122.43656716] ; [24.43656716 86.56343284],0
a3,1,0.036916,4.354277,[119  37] ; [71 39],[111.42857143  44.57142857] ; [78.57142857 31.42857143],0
p3,1,0.056372,3.641018,[103  54] ; [60 51],[95.48880597 61.51119403] ; [67.51119403 43.48880597],0
n4,1,0.063366,3.447017,[133  24] ; [84 27],[127.12313433  29.87686567] ; [89.87686567 21.12313433],0
p9,1,0.069944,3.284333,[141  15] ; [92 19],[136.13483146  19.86516854] ; [96.86516854 14.13483146],0
a7,1,0.075442,3.160462,[119  37] ; [73 37],[112.60150376  43.39849624] ; [79.39849624 30.60150376],0
n2,1,0.08858,2.9,[17 12] ; [23  6],[20.  9.] ; [20.  9.],0
d2,1,0.090477,2.865859,[90 67] ; [52 59],[83.18656716 73.81343284] ; [58.81343284 52.18656716],0
a2,1,0.090706,2.861805,[ 47 110] ; [23 88],[ 41.00746269 115.99253731] ; [28.99253731 82.00746269],0
a1,1,0.110119,2.55251,[  9 148] ; [  2 109],[  6.44402985 150.55597015] ; [  4.55597015 106.44402985],0
s7,1,0.121824,2.393711,[93 56] ; [57 51],[86.96498054 62.03501946] ; [63.03501946 44.96498054],0
s8,1,0.140376,2.173829,[90 67] ; [53 57],[84.08614232 72.91385768] ; [58.91385768 51.08614232],0
n6,1,0.148256,2.090104,[138  17] ; [92 19],[134.02255639  20.97744361] ; [95.97744361 15.02255639],0
b5,1,0.175433,1.83589,[106  51] ; [66 45],[100.76119403  56.23880597] ; [71.23880597 39.76119403],0
p10,1,0.178775,1.807774,[133  23] ; [86 23],[128.92075472  27.07924528] ; [90.07924528 18.92075472],0
d5,1,0.182825,1.774507,[135  22] ; [87 22],[131.03007519  25.96992481] ; [90.96992481 18.03007519],0
n5,1,0.199076,1.649144,[124  32] ; [80 30],[119.63909774  36.36090226] ; [84.36090226 25.63909774],0
s2,1,0.206842,1.59339,[95 61] ; [59 52],[89.97752809 66.02247191] ; [64.02247191 46.97752809],0
s5,1,0.261258,1.26208,[52 96] ; [45 62],[56.29803922 91.70196078] ; [40.70196078 66.29803922],0
d1,1,0.272942,1.201902,[105  52] ; [67 44],[100.76119403  56.23880597] ; [71.23880597 39.76119403],0
n3,1,0.326255,0.963705,[23  6] ; [19  9],[21.36842105  7.63157895] ; [20.63157895  7.36842105],0
u4,1,0.326363,0.963275,[  4 153] ; [  1 110],[  2.92910448 154.07089552] ; [  2.07089552 108.92910448],0
s6,1,0.333533,0.935131,[113  41] ; [74 35],[109.49809886  44.50190114] ; [77.50190114 31.49809886],0
d3,1,0.347838,0.88133,[119  38] ; [77 32],[115.68421053  41.31578947] ; [80.31578947 28.68421053],0
d4,1,0.357088,0.84811,[135  22] ; [90 20],[132.30337079  24.69662921] ; [92.69662921 17.30337079],0
r4,1,0.371039,0.800183,[145  12] ; [99 12],[142.94029851  14.05970149] ; [101.05970149   9.94029851],0
r1,1,0.392065,0.732528,[127  30] ; [85 26],[124.19402985  32.80597015] ; [87.80597015 23.19402985],0
p2,1,0.422048,0.644605,[138  19] ; [101  10],[140.01119403  16.98880597] ; [98.98880597 12.01119403],0
p1,1,0.524445,0.405143,[ 12 144] ; [ 11 100],[ 13.43820225 142.56179775] ; [  9.56179775 101.43820225],0
b2,1,0.538076,0.379117,[42 54] ; [34 36],[43.95180723 52.04819277] ; [32.04819277 37.95180723],0
b3,1,0.538076,0.379117,[42 54] ; [34 36],[43.95180723 52.04819277] ; [32.04819277 37.95180723],0
v4,1,0.560751,0.338406,[149   8] ; [107   4],[149.97014925   7.02985075] ; [106.02985075   4.97014925],0
r2,1,0.584845,0.298467,[148   8] ; [104   4],[148.90909091   7.09090909] ; [103.09090909   4.90909091],0
p8,1,0.593773,0.284491,[97 58] ; [73 38],[99.06015038 55.93984962] ; [70.93984962 40.06015038],0
a8,1,0.597357,0.279,[ 21 119] ; [13 90],[ 19.58847737 120.41152263] ; [14.41152263 88.58847737],0
p11,1,0.667232,0.184857,[121  36] ; [88 23],[122.43656716  34.56343284] ; [86.56343284 24.43656716],0
b1,1,0.699998,0.148474,[67 90] ; [50 61],[68.54104478 88.45895522] ; [48.45895522 62.54104478],0
a4,1,0.764248,0.089944,[80 77] ; [54 56],[78.79400749 78.20599251] ; [55.20599251 54.79400749],0
r3,1,0.769607,0.085784,[151   6] ; [105   5],[150.53183521   6.46816479] ; [105.46816479   4.53183521],0
p7,1,0.772156,0.083843,[125  29] ; [90 19],[125.89353612  28.10646388] ; [89.10646388 19.89353612],0
u2,1,0.78593,0.073766,[23 15] ; [23 17],[22.41025641 15.58974359] ; [23.58974359 16.41025641],0
n1,1,0.872041,0.025942,[11 17] ; [12 17],[11.29824561 16.70175439] ; [11.70175439 17.29824561],0
p4,1,0.886085,0.020523,[120  37] ; [84 27],[119.50746269  37.49253731] ; [84.49253731 26.50746269],0
u3,1,0.889583,0.019274,[23 15] ; [23 16],[22.7012987 15.2987013] ; [23.2987013 15.7012987],0
s1,1,0.925107,0.008836,[  4 152] ; [  3 106],[  4.12075472 151.87924528] ; [  2.87924528 106.12075472],0
s3,1,0.961796,0.002294,[89 67] ; [63 48],[88.80898876 67.19101124] ; [63.19101124 47.80898876],0
