Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,80.081162,[113  27] ; [ 42 107],[75.08650519 64.91349481] ; [79.91349481 69.08650519],1
s3,1,0.000427,12.408285,[112  31] ; [85 59],[98.15679443 44.84320557] ; [98.84320557 45.15679443],1
s2,1,0.000545,11.954695,[105  39] ; [79 69],[90.73972603 53.26027397] ; [93.26027397 54.73972603],1
p6,1,0.002685,9.01026,[51 92] ; [ 29 117],[ 39.58477509 103.41522491] ; [ 40.41522491 105.58477509],0
d2,1,0.00497,7.89037,[72 72] ; [50 98],[60.16438356 83.83561644] ; [61.83561644 86.16438356],0
p10,1,0.005539,7.694428,[122  21] ; [105  41],[112.32179931  30.67820069] ; [114.67820069  31.32179931],0
s5,1,0.007664,7.110374,[64 77] ; [ 44 102],[53.05923345 87.94076655] ; [54.94076655 91.05923345],0
n4,1,0.016486,5.750298,[114  29] ; [101  49],[104.93174061  38.06825939] ; [110.06825939  39.93174061],0
v3,1,0.01712,5.684035,[57 82] ; [ 40 105],[47.47535211 91.52464789] ; [49.52464789 95.47535211],0
p7,1,0.017885,5.607352,[84 53] ; [67 75],[74.14695341 62.85304659] ; [76.85304659 65.14695341],0
r1,1,0.018901,5.510623,[124  19] ; [114  36],[116.15699659  26.84300341] ; [121.84300341  28.15699659],0
p4,1,0.020619,5.358746,[70 73] ; [53 96],[60.23630137 82.76369863] ; [62.76369863 86.23630137],0
r4,1,0.022735,5.188664,[134  10] ; [127  23],[127.83673469  16.16326531] ; [133.16326531  16.83673469],0
d5,1,0.064115,3.427614,[120  24] ; [111  38],[113.52901024  30.47098976] ; [117.47098976  31.52901024],0
u2,1,0.069677,3.29062,[29 13] ; [29 28],[24.60606061 17.39393939] ; [33.39393939 23.60606061],0
r3,1,0.071643,3.244972,[140   4] ; [137  11],[136.60273973   7.39726027] ; [140.39726027   7.60273973],0
u1,1,0.074746,3.175601,[ 27 117] ; [ 17 133],[ 21.55102041 122.44897959] ; [ 22.44897959 127.55102041],0
p8,1,0.077777,3.11076,[63 78] ; [50 95],[55.70979021 85.29020979] ; [57.29020979 87.70979021],0
a3,1,0.078171,3.102522,[102  42] ; [91 58],[94.85324232 49.14675768] ; [98.14675768 50.85324232],0
