Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,1e-06,25.041283,[82 32] ; [20 41],[66.44571429 47.55428571] ; [35.55428571 25.44571429],1
v4,1,2e-06,22.244569,[102  11] ; [36 24],[90.13872832 22.86127168] ; [47.86127168 12.13872832],1
r3,1,1.3e-05,18.945115,[98 15] ; [35 26],[86.37356322 26.62643678] ; [46.62643678 14.37356322],1
n5,1,9.6e-05,15.204609,[82 32] ; [25 35],[70.10344828 43.89655172] ; [36.89655172 23.10344828],1
p2,1,0.000128,14.668014,[84 29] ; [27 33],[72.50289017 40.49710983] ; [38.49710983 21.50289017],1
p10,1,0.000207,13.766911,[75 37] ; [23 38],[63.44508671 48.55491329] ; [34.55491329 26.44508671],1
p9,1,0.000377,12.645272,[79 31] ; [27 34],[68.1871345 41.8128655] ; [37.8128655 23.1871345],1
a1,1,0.000478,12.198653,[  1 113] ; [ 8 53],[  5.86285714 108.13714286] ; [ 3.13714286 57.86285714],1
p8,1,0.001297,10.347078,[46 67] ; [10 50],[36.57803468 76.42196532] ; [19.42196532 40.57803468],0
s1,1,0.001309,10.329451,[  1 112] ; [ 7 53],[  5.22543353 107.77456647] ; [ 2.77456647 57.22543353],0
r4,1,0.001412,10.189482,[82 32] ; [29 32],[72.30857143 41.69142857] ; [38.69142857 22.30857143],0
p4,1,0.005261,7.787508,[49 65] ; [13 47],[40.62068966 73.37931034] ; [21.37931034 38.62068966],0
p7,1,0.008809,6.861171,[54 59] ; [16 43],[45.98837209 67.01162791] ; [24.01162791 34.98837209],0
b1,1,0.010845,6.490498,[39 75] ; [33 28],[46.90285714 67.09714286] ; [25.09714286 35.90285714],0
s3,1,0.019279,5.476054,[25 88] ; [23 36],[31.53488372 81.46511628] ; [16.46511628 42.53488372],0
s7,1,0.021646,5.274012,[27 84] ; [ 5 49],[21.52727273 89.47272727] ; [10.47272727 43.52727273],0
p3,1,0.030594,4.675589,[40 73] ; [12 49],[33.77011494 79.22988506] ; [18.22988506 42.77011494],0
n2,1,0.032509,4.571429,[25 10] ; [11 14],[21. 14.] ; [15. 10.],0
d1,1,0.038227,4.29489,[52 62] ; [18 43],[45.6 68.4] ; [24.4 36.6],0
p6,1,0.041021,4.175157,[28 85] ; [ 7 53],[22.86127168 90.13872832] ; [12.13872832 47.86127168],0
s8,1,0.047683,3.92113,[17 97] ; [ 3 58],[ 13.02857143 100.97142857] ; [ 6.97142857 54.02857143],0
a4,1,0.080729,3.050157,[35 78] ; [27 34],[40.26436782 72.73563218] ; [21.73563218 39.26436782],0
n4,1,0.084709,2.972146,[75 39] ; [32 29],[69.70285714 44.29714286] ; [37.29714286 23.70285714],0
d5,1,0.124373,2.361369,[78 35] ; [35 26],[73.38505747 39.61494253] ; [39.61494253 21.38505747],0
u1,1,0.271632,1.208485,[ 11 103] ; [ 3 58],[  9.12 104.88] ; [ 4.88 56.12],0
b5,1,0.283236,1.151496,[73 41] ; [34 27],[69.70285714 44.29714286] ; [37.29714286 23.70285714],0
s4,1,0.36748,0.812167,[ 10 104] ; [ 8 53],[ 11.72571429 102.27428571] ; [ 6.27428571 54.72571429],0
s2,1,0.406226,0.689818,[17 96] ; [12 48],[18.94219653 94.05780347] ; [10.05780347 49.94219653],0
a8,1,0.419,0.653118,[13 90] ; [ 5 54],[11.44444444 91.55555556] ; [ 6.55555556 52.44444444],0
r2,1,0.420861,0.647911,[95 17] ; [48 12],[93.11627907 18.88372093] ; [49.88372093 10.11627907],0
a3,1,0.424909,0.636697,[62 50] ; [37 23],[64.46511628 47.53488372] ; [34.53488372 25.46511628],0
b2,1,0.482368,0.493506,[25 40] ; [12 26],[23.34951456 41.65048544] ; [13.65048544 24.34951456],0
b3,1,0.482368,0.493506,[25 40] ; [12 26],[23.34951456 41.65048544] ; [13.65048544 24.34951456],0
s5,1,0.493355,0.469201,[ 11 100] ; [ 4 55],[  9.79411765 101.20588235] ; [ 5.20588235 53.79411765],0
d2,1,0.524928,0.404201,[44 68] ; [27 34],[45.96531792 66.03468208] ; [25.03468208 35.96531792],0
u3,1,0.530717,0.393019,[22 30] ; [12 12],[23.26315789 28.73684211] ; [10.73684211 13.26315789],0
a2,1,0.559984,0.339733,[15 99] ; [10 51],[16.28571429 97.71428571] ; [ 8.71428571 52.28571429],0
a5,1,0.64098,0.217463,[64 50] ; [32 29],[62.53714286 51.46285714] ; [33.46285714 27.53714286],0
p5,1,0.66881,0.182997,[  3 108] ; [ 1 59],[  2.59649123 108.40350877] ; [ 1.40350877 58.59649123],0
n3,1,0.692227,0.156686,[21 13] ; [13 10],[20.28070175 13.71929825] ; [13.71929825  9.28070175],0
d3,1,0.760877,0.092616,[63 50] ; [32 28],[62.05202312 50.94797688] ; [32.94797688 27.05202312],0
v3,1,0.779183,0.078615,[14 98] ; [ 8 49],[14.57988166 97.42011834] ; [ 7.42011834 49.57988166],0
u2,1,0.855515,0.033155,[25 27] ; [11 13],[24.63157895 27.36842105] ; [11.36842105 12.63157895],0
n1,1,0.860725,0.030783,[13 21] ; [ 9 16],[12.6779661 21.3220339] ; [ 9.3220339 15.6779661],0
b4,1,0.882698,0.021771,[63 51] ; [33 28],[62.53714286 51.46285714] ; [33.46285714 27.53714286],0
v1,1,0.887133,0.020145,[31 81] ; [16 44],[30.60465116 81.39534884] ; [16.39534884 43.60465116],0
r1,1,0.899487,0.015954,[60 53] ; [33 28],[60.39655172 52.60344828] ; [32.60344828 28.39655172],0
p1,1,0.932546,0.007164,[  9 104] ; [ 5 55],[  9.14450867 103.85549133] ; [ 4.85549133 55.14450867],0
a7,1,0.944321,0.004878,[71 42] ; [38 23],[70.78735632 42.21264368] ; [38.21264368 22.78735632],0
d4,1,0.964515,0.001979,[77 37] ; [41 20],[76.86857143 37.13142857] ; [41.13142857 19.86857143],0
a6,1,0.986681,0.000279,[69 45] ; [37 24],[69.05142857 44.94857143] ; [36.94857143 24.05142857],0
