Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000221,13.645476,[40 72] ; [54 33],[52.90452261 59.09547739] ; [41.09547739 45.90452261],1
s6,1,0.000521,12.03991,[62 54] ; [65 19],[73.66 42.34] ; [53.34 30.66],1
s8,1,0.005726,7.634584,[34 82] ; [42 45],[43.42857143 72.57142857] ; [32.57142857 54.42857143],0
s2,1,0.007661,7.11117,[48 68] ; [53 35],[57.43137255 58.56862745] ; [43.56862745 44.43137255],0
s5,1,0.007845,7.068483,[27 83] ; [35 47],[35.52083333 74.47916667] ; [26.47916667 55.52083333],0
s7,1,0.010174,6.604209,[41 67] ; [46 35],[49.71428571 58.28571429] ; [37.28571429 43.71428571],0
p2,1,0.016918,5.704896,[71 45] ; [67 20],[78.85714286 37.14285714] ; [59.14285714 27.85714286],0
n5,1,0.022279,5.223858,[63 53] ; [61 26],[70.85714286 45.14285714] ; [53.14285714 33.85714286],0
p3,1,0.034453,4.472077,[37 79] ; [40 46],[44.21782178 71.78217822] ; [32.78217822 53.21782178],0
r3,1,0.04975,3.849868,[95 20] ; [81  7],[99.7044335 15.2955665] ; [76.2955665 11.7044335],0
v3,1,0.065785,3.385174,[31 79] ; [35 51],[37.04081633 72.95918367] ; [28.95918367 57.04081633],0
p9,1,0.073846,3.195404,[66 45] ; [61 24],[71.92346939 39.07653061] ; [55.07653061 29.92346939],0
r2,1,0.079836,3.068246,[103  11] ; [86  3],[106.13793103   7.86206897] ; [82.86206897  6.13793103],0
s3,1,0.093668,2.810173,[53 62] ; [51 37],[58.91625616 56.08374384] ; [45.08374384 42.91625616],0
a4,1,0.131137,2.278989,[47 69] ; [45 43],[52.31372549 63.68627451] ; [39.68627451 48.31372549],0
p10,1,0.154186,2.030342,[59 54] ; [53 32],[63.91919192 49.08080808] ; [48.08080808 36.91919192],0
p5,1,0.168724,1.894245,[  6 109] ; [ 9 78],[  8.53960396 106.46039604] ; [ 6.46039604 80.53960396],0
p4,1,0.177871,1.815319,[47 66] ; [45 43],[51.72139303 61.27860697] ; [40.27860697 47.72139303],0
n4,1,0.19661,1.667376,[67 49] ; [58 29],[71.42857143 44.57142857] ; [53.57142857 33.42857143],0
u4,1,0.198047,1.656721,[  1 115] ; [ 3 86],[  2.26341463 113.73658537] ; [ 1.73658537 87.26341463],0
r4,1,0.204691,1.608585,[91 25] ; [76 13],[94.49756098 21.50243902] ; [72.50243902 16.49756098],0
r1,1,0.207205,1.590848,[83 33] ; [69 18],[86.85714286 29.14285714] ; [65.14285714 21.85714286],0
p7,1,0.251912,1.312669,[51 63] ; [45 40],[54.99497487 59.00502513] ; [41.00502513 43.99497487],0
p1,1,0.269945,1.217024,[  7 109] ; [ 9 79],[  9.09803922 106.90196078] ; [ 6.90196078 81.09803922],0
d4,1,0.272613,1.203552,[87 28] ; [73 16],[90.19607843 24.80392157] ; [69.80392157 19.19607843],0
a2,1,0.279941,1.167379,[25 91] ; [25 64],[28.29268293 87.70731707] ; [21.70731707 67.29268293],0
p6,1,0.292368,1.108685,[31 83] ; [29 56],[34.3718593 79.6281407] ; [25.6281407 59.3718593],0
n2,1,0.300721,1.070994,[33 18] ; [22  7],[35.0625 15.9375] ; [19.9375  9.0625],0
a8,1,0.324893,0.969146,[ 9 97] ; [10 67],[11.00546448 94.99453552] ; [ 7.99453552 69.00546448],0
p8,1,0.347343,0.883141,[36 78] ; [33 54],[39.13432836 74.86567164] ; [29.86567164 57.13432836],0
d3,1,0.352141,0.865727,[73 40] ; [63 26],[76.07920792 36.92079208] ; [59.92079208 29.07920792],0
u1,1,0.379944,0.770884,[18 98] ; [18 71],[20.37073171 95.62926829] ; [15.62926829 73.37073171],0
a7,1,0.393524,0.728024,[79 36] ; [66 23],[81.74019608 33.25980392] ; [63.25980392 25.74019608],0
a5,1,0.402891,0.699681,[73 43] ; [61 28],[75.82439024 40.17560976] ; [58.17560976 30.82439024],0
s4,1,0.410933,0.676099,[28 88] ; [17 71],[25.58823529 90.41176471] ; [19.41176471 68.58823529],0
n1,1,0.480275,0.498238,[18 31] ; [13 16],[19.47435897 29.52564103] ; [11.52564103 17.47435897],0
a3,1,0.490572,0.475271,[80 36] ; [56 31],[77.71428571 38.28571429] ; [58.28571429 28.71428571],0
b5,1,0.588983,0.291935,[74 42] ; [60 29],[75.82439024 40.17560976] ; [58.17560976 30.82439024],0
