Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,122.154958,[14 42] ; [253  27],[44.5 11.5] ; [222.5  57.5],1
p11,1,0.0,32.665069,[29 28] ; [238  43],[45.02662722 11.97337278] ; [221.97337278  59.02662722],1
p2,1,0.0,29.489941,[33 24] ; [244  34],[47.13134328  9.86865672] ; [229.86865672  48.13134328],1
b1,1,4.3e-05,16.737045,[36 21] ; [ 96 185],[22.26035503 34.73964497] ; [109.73964497 171.26035503],1
v4,1,0.000119,14.812507,[48  9] ; [271   9],[53.95548961  3.04451039] ; [265.04451039  14.95548961],1
r2,1,0.003558,8.496558,[48  9] ; [263  14],[53.0748503  3.9251497] ; [257.9251497  19.0748503],0
a5,1,0.00364,8.454991,[31 26] ; [207  74],[40.13609467 16.86390533] ; [197.86390533  83.13609467],0
a6,1,0.00468,7.999311,[31 26] ; [205  75],[39.91691395 17.08308605] ; [196.08308605  83.91691395],0
s8,1,0.014456,5.981546,[20 37] ; [148 132],[28.41543027 28.58456973] ; [139.58456973 140.41543027],0
r4,1,0.015078,5.907387,[46 11] ; [257  24],[51.09763314  5.90236686] ; [251.90236686  29.09763314],0
a4,1,0.021099,5.318577,[15 41] ; [121 158],[22.73432836 33.26567164] ; [113.26567164 165.73432836],0
p3,1,0.021585,5.278897,[19 38] ; [140 140],[26.89317507 30.10682493] ; [132.10682493 147.89317507],0
v1,1,0.024406,5.065525,[23 34] ; [152 116],[30.69230769 26.30769231] ; [144.30769231 123.69230769],0
u3,1,0.026056,4.952325,[20  5] ; [47 38],[15.22727273  9.77272727] ; [51.77272727 33.22727273],0
n6,1,0.030923,4.657237,[42 15] ; [239  41],[47.52818991  9.47181009] ; [233.47181009  46.52818991],0
r3,1,0.03393,4.498226,[52  5] ; [273   8],[54.80769231  2.19230769] ; [270.19230769  10.80769231],0
s7,1,0.044502,4.037403,[21 33] ; [147 126],[27.74311927 26.25688073] ; [140.25688073 132.74311927],0
n5,1,0.04706,3.943242,[38 19] ; [220  59],[43.76785714 13.23214286] ; [214.23214286  64.76785714],0
a3,1,0.061723,3.490459,[32 25] ; [193  87],[38.05637982 18.94362018] ; [186.94362018  93.05637982],0
v2,1,0.078176,3.102422,[25 31] ; [153 113],[30.95652174 25.04347826] ; [147.04347826 118.95652174],0
a1,1,0.081397,3.03679,[ 5 52] ; [ 10 271],[ 2.5295858 54.4704142] ; [ 12.4704142 268.5295858],0
n4,1,0.097836,2.740472,[40 17] ; [225  56],[44.68934911 12.31065089] ; [220.31065089  60.68934911],0
p6,1,0.131178,2.278513,[14 43] ; [ 97 181],[18.88656716 38.11343284] ; [ 92.11343284 185.88656716],0
p4,1,0.14333,2.141838,[30 27] ; [177 104],[34.90828402 22.09171598] ; [172.09171598 108.90828402],0
p7,1,0.193418,1.69139,[30 26] ; [171 101],[34.31707317 21.68292683] ; [166.68292683 105.31707317],0
s4,1,0.20766,1.587666,[12 44] ; [ 41 238],[ 8.85970149 47.14029851] ; [ 44.14029851 234.85970149],0
p5,1,0.21032,1.569225,[ 2 55] ; [ 23 254],[ 4.26646707 52.73353293] ; [ 20.73353293 256.26646707],0
d1,1,0.257156,1.284005,[28 29] ; [161 120],[31.87278107 25.12721893] ; [157.12721893 123.87278107],0
p8,1,0.266678,1.233754,[24 33] ; [139 138],[27.81736527 29.18263473] ; [135.18263473 141.81736527],0
a2,1,0.301166,1.069022,[10 47] ; [ 67 214],[12.9852071 44.0147929] ; [ 64.0147929 216.9852071],0
d5,1,0.382262,0.763414,[44 13] ; [230  50],[46.34421365 10.65578635] ; [227.65578635  52.34421365],0
p1,1,0.388027,0.745117,[ 5 52] ; [ 16 263],[ 3.5625 53.4375] ; [ 17.4375 261.5625],0
s1,1,0.436809,0.60465,[ 3 53] ; [  9 269],[ 2.01197605 53.98802395] ; [  9.98802395 268.01197605],0
u1,1,0.455578,0.556737,[ 8 49] ; [ 51 230],[ 9.94970414 47.05029586] ; [ 49.05029586 231.94970414],0
r1,1,0.460052,0.545768,[44 13] ; [228  52],[46.00593472 10.99406528] ; [225.99406528  54.00593472],0
u4,1,0.48393,0.489994,[ 1 56] ; [ 10 271],[ 1.85502959 55.14497041] ; [  9.14497041 271.85502959],0
d3,1,0.516869,0.420136,[37 20] ; [194  86],[39.07121662 17.92878338] ; [191.92878338  88.07121662],0
b4,1,0.53367,0.387399,[36 21] ; [165 116],[33.8964497 23.1035503] ; [167.1035503 113.8964497],0
n3,1,0.536498,0.38207,[9 5] ; [45 17],[9.94736842 4.05263158] ; [44.05263158 17.94736842],0
u2,1,0.54134,0.373062,[14 10] ; [56 30],[15.27272727  8.72727273] ; [54.72727273 31.27272727],0
n2,1,0.623033,0.241627,[9 5] ; [44 18],[9.76315789 4.23684211] ; [43.23684211 18.76315789],0
a8,1,0.655005,0.199648,[ 6 44] ; [ 37 220],[ 7.00325733 42.99674267] ; [ 35.99674267 221.00325733],0
s3,1,0.67106,0.180365,[35 21] ; [182  96],[36.38323353 19.61676647] ; [180.61676647  97.38323353],0
d2,1,0.722802,0.125823,[25 32] ; [130 150],[26.21661721 30.78338279] ; [128.78338279 151.21661721],0
d4,1,0.759299,0.093882,[45 12] ; [226  54],[45.83679525 11.16320475] ; [225.16320475  54.83679525],0
b5,1,0.784017,0.075124,[38 19] ; [182  99],[37.10059172 19.89940828] ; [182.89940828  98.10059172],0
b2,1,0.816621,0.053775,[11 25] ; [ 55 114],[11.5902439 24.4097561] ; [ 54.4097561 114.5902439],0
b3,1,0.816621,0.053775,[11 25] ; [ 55 114],[11.5902439 24.4097561] ; [ 54.4097561 114.5902439],0
a7,1,0.834838,0.043473,[42 15] ; [210  70],[42.6231454 14.3768546] ; [209.3768546  70.6231454],0
v3,1,0.88026,0.022692,[21 35] ; [103 164],[21.49845201 34.50154799] ; [102.50154799 164.49845201],0
s2,1,0.883154,0.021601,[31 25] ; [152 128],[30.5 25.5] ; [152.5 127.5],0
n1,1,0.92284,0.009381,[5 9] ; [23 39],[5.15789474 8.84210526] ; [22.84210526 39.15789474],0
