Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,53.668906,[97 30] ; [ 89 156],[63.5 63.5] ; [122.5 122.5],1
v1,1,0.000184,13.987648,[74 53] ; [ 95 155],[56.93103448 70.06896552] ; [112.06896552 137.93103448],1
s8,1,0.00122,10.459428,[62 66] ; [ 80 174],[47.58115183 80.41884817] ; [ 94.41884817 159.58115183],0
s7,1,0.009957,6.642649,[62 60] ; [ 92 158],[50.50537634 71.49462366] ; [103.49462366 146.50537634],0
a1,1,0.013722,6.073613,[  8 121] ; [  4 251],[  4.03125 124.96875] ; [  7.96875 247.03125],0
n4,1,0.019058,5.496196,[104  24] ; [178  76],[94.4921466 33.5078534] ; [187.5078534  66.4921466],0
d2,1,0.024098,5.087553,[68 59] ; [105 149],[57.66666667 69.33333333] ; [115.33333333 138.66666667],0
n5,1,0.029744,4.724015,[103  25] ; [178  76],[94.15706806 33.84293194] ; [186.84293194  67.15706806],0
d1,1,0.033824,4.503568,[78 51] ; [125 130],[68.1953125 60.8046875] ; [134.8046875 120.1953125],0
p5,1,0.038258,4.293496,[ 11 118] ; [  9 245],[  6.73629243 122.26370757] ; [ 13.26370757 240.73629243],0
s2,1,0.040804,4.184141,[68 60] ; [106 146],[58.61052632 69.38947368] ; [115.38947368 136.61052632],0
a3,1,0.083614,2.993215,[93 36] ; [160  93],[85.43717277 43.56282723] ; [167.56282723  85.43717277],0
d4,1,0.086541,2.937574,[108  20] ; [196  59],[101.59791123  26.40208877] ; [202.40208877  52.59791123],0
r4,1,0.102237,2.670301,[117  12] ; [216  39],[111.8671875  17.1328125] ; [221.1328125  33.8671875],0
b4,1,0.119472,2.42423,[84 45] ; [145 110],[76.9296875 52.0703125] ; [152.0703125 102.9296875],0
r2,1,0.125615,2.345869,[121   6] ; [228  23],[117.25661376   9.74338624] ; [231.74338624  19.25661376],0
p12,1,0.12887,2.306067,[  9 119] ; [  9 245],[  6.03141361 121.96858639] ; [ 11.96858639 242.03141361],0
a2,1,0.138077,2.199255,[31 98] ; [ 45 210],[ 25.53125 103.46875] ; [ 50.46875 204.53125],0
p8,1,0.138784,2.191385,[55 70] ; [ 91 161],[48.40848806 76.59151194] ; [ 97.59151194 154.40848806],0
r3,1,0.138843,2.19074,[123   5] ; [234  20],[119.62303665   8.37696335] ; [237.37696335  16.62303665],0
d3,1,0.140139,2.176436,[92 37] ; [162  92],[85.55091384 43.44908616] ; [168.44908616  85.55091384],0
r1,1,0.145584,2.117924,[104  25] ; [187  66],[98.26963351 30.73036649] ; [192.73036649  60.26963351],0
s6,1,0.146106,2.112444,[85 40] ; [152 100],[78.58090186 46.41909814] ; [158.41909814  93.58090186],0
s4,1,0.148968,2.082783,[ 17 111] ; [ 48 202],[ 22.01058201 105.98941799] ; [ 42.98941799 207.01058201],0
s3,1,0.173369,1.853571,[69 54] ; [123 130],[62.80851064 60.19148936] ; [129.19148936 123.80851064],0
a4,1,0.196228,1.670231,[58 71] ; [ 96 156],[52.14173228 76.85826772] ; [101.85826772 150.14173228],0
u3,1,0.239594,1.382979,[21 15] ; [44 50],[18. 18.] ; [47. 47.],0
p2,1,0.247321,1.338376,[96 33] ; [203  52],[100.4453125  28.5546875] ; [198.5546875  56.4453125],0
s5,1,0.275537,1.188972,[41 85] ; [ 67 180],[36.48257373 89.51742627] ; [ 71.51742627 175.48257373],0
u2,1,0.289209,1.123301,[20 16] ; [42 51],[17.30232558 18.69767442] ; [44.69767442 48.30232558],0
v4,1,0.289422,1.122307,[123   6] ; [235  19],[120.57963446   8.42036554] ; [237.42036554  16.57963446],0
u1,1,0.316872,1.001813,[ 21 108] ; [ 32 223],[ 17.8046875 111.1953125] ; [ 35.1953125 219.8046875],0
d5,1,0.316971,1.001405,[101  28] ; [187  67],[97.00261097 31.99738903] ; [190.99738903  63.00261097],0
n1,1,0.349244,0.876201,[10 25] ; [29 48],[12.1875 22.8125] ; [26.8125 50.1875],0
u4,1,0.391128,0.735431,[  3 126] ; [  3 252],[  2.015625 126.984375] ; [  3.984375 251.015625],0
p4,1,0.429381,0.624498,[50 75] ; [ 91 163],[46.50395778 78.49604222] ; [ 94.49604222 159.50395778],0
a7,1,0.448564,0.574278,[93 35] ; [175  79],[89.80104712 38.19895288] ; [178.19895288  75.80104712],0
b1,1,0.488588,0.479633,[38 91] ; [ 84 171],[40.984375 88.015625] ; [ 81.015625 173.984375],0
a6,1,0.496221,0.463009,[85 44] ; [159  96],[81.96875 47.03125] ; [162.03125  92.96875],0
a8,1,0.519447,0.414991,[19 96] ; [ 33 204],[16.98863636 98.01136364] ; [ 35.01136364 201.98863636],0
p11,1,0.631749,0.229697,[99 30] ; [190  65],[97.0859375 31.9140625] ; [191.9140625  63.0859375],0
b2,1,0.742714,0.107756,[29 50] ; [49 93],[27.88235294 51.11764706] ; [50.11764706 91.88235294],0
b3,1,0.742714,0.107756,[29 50] ; [49 93],[27.88235294 51.11764706] ; [50.11764706 91.88235294],0
