Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,107.312749,[117  16] ; [ 46 119],[72.74832215 60.25167785] ; [90.25167785 74.74832215],1
s7,1,0.0,65.761804,[87 46] ; [ 31 132],[53.02027027 79.97972973] ; [64.97972973 98.02027027],1
s6,1,0.0,42.309915,[106  26] ; [71 94],[78.66666667 53.33333333] ; [98.33333333 66.66666667],1
s8,1,0.0,35.051807,[76 58] ; [ 39 128],[51.19601329 82.80398671] ; [ 63.80398671 103.19601329],1
s5,1,0.0,30.380633,[57 70] ; [ 25 137],[36.03460208 90.96539792] ; [ 45.96539792 116.03460208],1
s4,1,5e-06,20.842513,[38 95] ; [ 14 152],[ 23.13043478 109.86956522] ; [ 28.86956522 137.13043478],1
u3,1,0.00313,8.729869,[28 16] ; [19 37],[20.68 23.32] ; [26.32 29.68],0
r2,1,0.003188,8.696537,[130   2] ; [148  16],[123.97297297   8.02702703] ; [154.02702703   9.97297297],0
p6,1,0.003342,8.610649,[ 33 100] ; [ 19 143],[ 23.4440678 109.5559322] ; [ 28.5559322 133.4440678],0
u1,1,0.004764,7.966913,[ 25 109] ; [ 13 154],[ 16.91694352 117.08305648] ; [ 21.08305648 145.91694352],0
p10,1,0.018095,5.586888,[121  12] ; [135  31],[113.8729097  19.1270903] ; [142.1270903  23.8729097],0
v2,1,0.025974,4.957735,[75 49] ; [75 84],[65.72438163 58.27561837] ; [84.27561837 74.72438163],0
d2,1,0.057797,3.599508,[60 73] ; [ 57 109],[52.04347826 80.95652174] ; [ 64.95652174 101.04347826],0
v1,1,0.072052,3.235648,[67 62] ; [67 95],[59.40206186 69.59793814] ; [74.59793814 87.40206186],0
v4,1,0.072087,3.234857,[127   5] ; [151  15],[123.1409396   8.8590604] ; [154.8590604  11.1409396],0
d5,1,0.09135,2.85042,[106  26] ; [120  47],[99.77257525 32.22742475] ; [126.22742475  40.77257525],0
v3,1,0.095367,2.78136,[51 77] ; [ 50 114],[44.2739726 83.7260274] ; [ 56.7260274 107.2739726],0
p5,1,0.115286,2.480217,[  3 129] ; [ 10 156],[  5.75838926 126.24161074] ; [  7.24161074 158.75838926],0
r4,1,0.132024,2.268542,[119  15] ; [138  29],[114.41196013  19.58803987] ; [142.58803987  24.41196013],0
r3,1,0.141279,2.163974,[128   5] ; [153  13],[124.99331104   8.00668896] ; [156.00668896   9.99331104],0
a8,1,0.158569,1.987817,[ 22 100] ; [ 19 139],[ 17.86428571 104.13571429] ; [ 23.13571429 134.86428571],0
s1,1,0.176892,1.82354,[  6 127] ; [  3 162],[  4.01677852 128.98322148] ; [  4.98322148 160.01677852],0
d1,1,0.197195,1.663026,[71 63] ; [76 91],[65.44186047 68.55813953] ; [81.55813953 85.44186047],0
a5,1,0.222798,1.486261,[94 40] ; [106  61],[89.03654485 44.96345515] ; [110.96345515  56.03654485],0
p12,1,0.224999,1.472201,[  9 125] ; [  6 159],[  6.72240803 127.27759197] ; [  8.27759197 156.72240803],0
p7,1,0.31362,1.015371,[65 60] ; [75 88],[60.76388889 64.23611111] ; [79.23611111 83.76388889],0
n2,1,0.344246,0.894556,[32  6] ; [38 12],[30.22727273  7.77272727] ; [39.77272727 10.22727273],0
r1,1,0.344641,0.893091,[101  33] ; [117  49],[97.37333333 36.62666667] ; [120.62666667  45.37333333],0
n5,1,0.357052,0.848237,[91 41] ; [106  60],[87.26174497 44.73825503] ; [109.73825503  56.26174497],0
n1,1,0.388416,0.743895,[15 23] ; [15 34],[13.10344828 24.89655172] ; [16.89655172 32.10344828],0
p1,1,0.441424,0.592578,[ 11 122] ; [ 10 157],[  9.31 123.69] ; [ 11.69 155.31],0
a4,1,0.447296,0.577495,[55 79] ; [ 61 105],[51.81333333 82.18666667] ; [ 64.18666667 101.81333333],0
a7,1,0.462053,0.540916,[96 37] ; [114  53],[93.1 39.9] ; [116.9  50.1],0
